ts,o,h,l,c,v
1690329600000,0.7244,0.74003,0.71573,0.73023,8844463.0999999996
1690416000000,0.72995,0.74427,0.72209,0.72855,6153750.5999999996
1690502400000,0.72975,0.73335,0.715,0.72894,5261322.0
1690588800000,0.72896,0.74003,0.72543,0.73725,2358965.7999999998
1690675200000,0.73698,0.73996,0.58513,0.62946,7118146.4000000004
1690761600000,0.62826,0.65534,0.52738,0.56766,16469886.6999999993
1690848000000,0.56374,0.6234,0.4787,0.61257,24389038.8000000007
1690934400000,0.61376,0.61376,0.54492,0.58178,21618295.6999999993
1691020800000,0.58003,0.61088,0.57281,0.57968,11124858.0
1691107200000,0.57969,0.63653,0.56666,0.61151,15371045.8000000007
1691193600000,0.61193,0.68855,0.60157,0.62031,12288452.5999999996
1691280000000,0.62064,0.62945,0.60765,0.61166,7376074.7999999998
1691366400000,0.61163,0.63111,0.58636,0.61429,15580871.5999999996
1691452800000,0.61432,0.61696,0.59549,0.60078,9949713.0
1691539200000,0.60077,0.61784,0.59667,0.61445,6942240.7999999998
1691625600000,0.61469,0.65468,0.60328,0.60867,7282145.2999999998
1691712000000,0.60749,0.61263,0.58874,0.59578,3208763.5
1691798400000,0.5955,0.59702,0.575,0.58493,2532191.6000000001
1691884800000,0.58477,0.596,0.57,0.57573,2074347.8999999999
1691971200000,0.57563,0.58795,0.57175,0.58101,2801399.6000000001
1692057600000,0.5812,0.5869,0.53143,0.55573,4491514.9000000004
1692144000000,0.55529,0.56399,0.52641,0.54055,12280416.5999999996
1692230400000,0.54074,0.55163,0.4492,0.49352,27255792.6999999993
1692316800000,0.49373,0.50603,0.48747,0.49458,20428265.8999999985
1692403200000,0.49402,0.51348,0.48849,0.50262,7935349.2999999998
1692489600000,0.50265,0.50502,0.49156,0.49874,3689607.7000000002
1692576000000,0.49755,0.50102,0.46835,0.47775,9203956.9000000004
1692662400000,0.47775,0.48106,0.43979,0.4736,13175215.3000000007
1692748800000,0.47562,0.48075,0.46034,0.46767,7191500.7999999998
1692835200000,0.46759,0.46794,0.44464,0.45362,6955898.2000000002
1692921600000,0.45359,0.4611,0.43945,0.45466,10511333.0999999996
1693008000000,0.45458,0.45974,0.44949,0.45143,775166.3
1693094400000,0.45154,0.46205,0.44858,0.45947,919540.0
1693180800000,0.45949,0.49103,0.45544,0.48615,2855021.2999999998
1693267200000,0.4857,0.49986,0.45725,0.48259,9549889.5
1693353600000,0.4836,0.4859,0.4652,0.47257,2200081.2999999998
1693440000000,0.4726,0.47797,0.445,0.45251,5654547.0999999996
1693526400000,0.45247,0.45606,0.42643,0.4376,5061020.2000000002
1693612800000,0.43791,0.44322,0.43062,0.43672,4839765.0
1693699200000,0.43682,0.44111,0.43166,0.43381,486010.3
1693785600000,0.4338,0.44394,0.43161,0.43687,953707.7
1693872000000,0.43685,0.44719,0.43271,0.44395,1395982.2
1693958400000,0.44373,0.45323,0.43571,0.45109,962223.0
1694044800000,0.45022,0.45118,0.43677,0.44738,1178615.2
1694131200000,0.44619,0.45106,0.43376,0.4409,1113327.5
1694217600000,0.44075,0.44631,0.4376,0.4432,757598.6
1694304000000,0.4431,0.44438,0.41977,0.42695,3435156.7999999998
1694390400000,0.42684,0.42801,0.4,0.40802,5118791.9000000004
1694476800000,0.40869,0.42093,0.39858,0.40087,2772105.1000000001
1694563200000,0.40057,0.41883,0.38747,0.41708,4621226.7999999998
1694649600000,0.41741,0.42832,0.41057,0.41891,3367905.6000000001
1694736000000,0.41864,0.43908,0.41366,0.43615,1882125.2
1694822400000,0.43776,0.44196,0.42777,0.43792,3183519.7999999998
1694908800000,0.4381,0.44333,0.42286,0.43096,4059568.8999999999
1694995200000,0.4308,0.44749,0.4236,0.42448,3804084.8999999999
1695081600000,0.42472,0.45228,0.42242,0.44377,3168886.2999999998
1695168000000,0.44357,0.44804,0.43441,0.44206,3784029.1000000001
1695254400000,0.44213,0.45641,0.43157,0.44509,5923059.7000000002
1695340800000,0.44363,0.49612,0.43802,0.49082,5839503.0999999996
1695427200000,0.48992,0.49502,0.4655,0.47395,5417542.0
1695513600000,0.47398,0.5393,0.46991,0.51396,6361413.0999999996
1695600000000,0.51426,0.53245,0.50473,0.51978,4637549.0999999996
1695686400000,0.5213,0.52833,0.50804,0.52285,3261334.2000000002
1695772800000,0.52314,0.535,0.51204,0.51709,4231665.2000000002
