coin,tf,signal,group,n,mean_next,stdev_next,p50_next,p90_next,p99_next,p99_9_next
XRP,1d,up5,no,1295,0.1483318701284081,4.377703289393807,-0.044006336912527644,3.7804491565617644,14.37336893500971,31.652842475763983
XRP,1d,up5,yes,24,1.2562498146252803,5.317258252442208,-0.3316542330541239,5.96952594204549,16.91742720067474,18.558892057122605
XRP,1d,vol_top1,base,1319,0.16849110490318064,4.396663287708191,-0.04450519757129845,3.9049701484350914,14.575974486488363,31.45195389110703
XRP,1d,vol_top1,no,1305,0.19045287874304256,4.307970583219881,-0.04450519757129845,3.8477814242642703,14.313968609352626,31.56913889882327
XRP,1d,vol_top1,yes,14,-1.8786599565982403,9.679736912130927,-1.595429831440509,6.581864262471819,19.19576858485748,20.816981061205144
XRP,1d,vol_top10,base,1319,0.16849110490318064,4.396663287708191,-0.04450519757129845,3.9049701484350914,14.575974486488363,31.45195389110703
XRP,1d,vol_top10,no,1186,0.11130724973921338,4.099675707910514,-0.08829325619224004,3.512188992003906,11.031442996690686,32.56521146441987
XRP,1d,vol_top10,yes,133,0.6784163095984073,6.468240478899824,0.020846362309767663,7.524185956521592,20.275247384118714,24.978350386137603
XRP,1d,volspike_top1,base,1319,0.16849110490318064,4.396663287708191,-0.04450519757129845,3.9049701484350914,14.575974486488363,31.45195389110703
XRP,1d,volspike_top1,no,1305,0.16294830882372993,4.349811934033733,-0.044006336912527644,3.8942774168639107,13.265250924261146,31.56913889882327
XRP,1d,volspike_top1,yes,14,0.6851588823091188,7.850577360876371,-0.6609043688082405,10.522959559386244,20.1339493180815,20.910799134527544
ZEC,1d,prev+2sig,base,1313,0.3441781548748476,5.77432127291278,0.0,6.415016238935223,17.952056305107767,36.25171931619829
ZEC,1d,prev+2sig,no,1267,0.24339926750996227,5.7152567084581,-0.04334633723450665,6.051406079011668,17.212100368043856,36.701434404444484
ZEC,1d,prev+2sig,yes,46,3.1199792481641886,6.709211587898522,2.1852184685662523,9.645975040924116,20.829506764313088,20.967766059320088
ZEC,1d,prev+3sig,base,1313,0.3441781548748476,5.77432127291278,0.0,6.415016238935223,17.952056305107767,36.25171931619829
ZEC,1d,prev+3sig,no,1298,0.31847071569301383,5.747875788150318,0.0,6.319746747410668,17.791192366009472,36.398365540625726
ZEC,1d,prev+3sig,yes,15,2.5687285587428628,7.6544272675981215,4.101806612884906,8.208604147421926,18.415093770822367,19.820226791642238
ZEC,1d,prev-2sig,base,1313,0.3441781548748476,5.77432127291278,0.0,6.415016238935223,17.952056305107767,36.25171931619829
ZEC,1d,prev-2sig,no,1294,0.33257148571604583,5.61183308280627,0.0,6.260499419979675,17.79876243373174,28.81400591512343
ZEC,1d,prev-2sig,yes,19,1.1346534123216623,12.939315482843565,-0.5440696409140244,14.560919596914104,35.30317422559768,38.90208212844212
ZEC,1d,prev-3sig,base,1313,0.3441781548748476,5.77432127291278,0.0,6.415016238935223,17.952056305107767,36.25171931619829
ZEC,1d,prev-3sig,no,1307,0.3186407199317142,5.644005403632398,0.0,6.370329442424239,17.757639584660282,28.782435885107287
ZEC,1d,prev-3sig,yes,6,5.907082733320739,19.78303692842017,1.7739786786443168,28.19422034343579,38.191186740225945,39.19088337990496
ZEC,1d,up5,base,1313,0.3441781548748476,5.77432127291278,0.0,6.415016238935223,17.952056305107767,36.25171931619829
ZEC,1d,up5,no,1279,0.3193146417188901,5.719715348604853,0.0,6.270062949037826,17.42313681797007,36.5841174249021
ZEC,1d,up5,yes,34,1.2794850174180705,7.598341131816536,0.37908404088178305,8.875762837377367,21.71333956550481,22.188358855465147
ZEC,1d,vol_top1,base,1313,0.3441781548748476,5.77432127291278,0.0,6.415016238935223,17.952056305107767,36.25171931619829
ZEC,1d,vol_top1,no,1299,0.3354555249614851,5.670533752532352,0.0,6.313271852004323,17.330219382778328,35.66490689914829
ZEC,1d,vol_top1,yes,14,1.1535136018361285,12.401418138220219,-0.6963698396009022,16.6307978713686,28.284150714259574,29.401406311587827
ZEC,1d,vol_top10,base,1313,0.3441781548748476,5.77432127291278,0.0,6.415016238935223,17.952056305107767,36.25171931619829
ZEC,1d,vol_top10,no,1181,0.09788624044487342,5.005944304399841,-0.06777363605559028,5.557851239669431,15.249678188515274,23.83222332779676
ZEC,1d,vol_top10,yes,132,2.54774444988848,10.13758740198208,1.5117228952677864,12.513074474272448,36.2712721461211,59.83906131378366
ZEC,1d,volspike_top1,base,1313,0.3441781548748476,5.77432127291278,0.0,6.415016238935223,17.952056305107767,36.25171931619829
ZEC,1d,volspike_top1,no,1299,0.3406050457464494,5.6090453644293605,0.0,6.313271852004323,17.330219382778328,35.66490689914829
ZEC,1d,volspike_top1,yes,14,0.6757116375740798,14.954536148299272,2.235211610176213,19.304321742350034,28.4962394014982,29.42261518031169
AAVE,1h,prev+2sig,base,5000,-0.010051580080935598,0.8548434076060519,-0.018446255208587337,0.9129434003389777,2.4363195749243602,4.349292396288216
AAVE,1h,prev+2sig,no,4874,-0.00924171305433465,0.8358810739789119,-0.01856440481622923,0.8961083801746158,2.4093626134210946,4.363491919336823
AAVE,1h,prev+2sig,yes,126,-0.0413792934750071,1.409048857532248,-0.00372977928058682,1.5989743347779362,3.8030325427492073,4.303059699085182
AAVE,1h,prev+3sig,base,5000,-0.010051580080935598,0.8548434076060519,-0.018446255208587337,0.9129434003389777,2.4363195749243602,4.349292396288216
AAVE,1h,prev+3sig,no,4956,-0.011100217529638632,0.8453476673620761,-0.01872743450215819,0.9037490667721304,2.416674358788001,4.355084586829799
AAVE,1h,prev+3sig,yes,44,0.10806312891388807,1.6105060581264665,0.16413244597967003,1.9931195091862217,3.675362314992057,3.9498533046699307
AAVE,1h,prev-2sig,base,5000,-0.010051580080935598,0.8548434076060519,-0.018446255208587337,0.9129434003389777,2.4363195749243602,4.349292396288216
AAVE,1h,prev-2sig,no,4880,-0.012019390508658133,0.8358855892471508,-0.023030259578998846,0.8917313031227271,2.3757260077174087,4.024647253676364
AAVE,1h,prev-2sig,yes,120,0.06997271064644754,1.4298375549080837,0.15288804836205427,1.474049870564478,4.305618764917563,4.632877244416169
AAVE,1h,prev-3sig,base,5000,-0.010051580080935598,0.8548434076060519,-0.018446255208587337,0.9129434003389777,2.4363195749243602,4.349292396288216
AAVE,1h,prev-3sig,no,4963,-0.009594256555164072,0.8436022729119259,-0.018523663980729577,0.9056429955374102,2.407972150223932,4.346530182118892
AAVE,1h,prev-3sig,yes,37,-0.07139473301077616,1.8381340171876805,0.0,1.6082685196180433,4.259351400868511,4.614011967225778
AAVE,1h,up5,base,5000,-0.010051580080935598,0.8548434076060519,-0.018446255208587337,0.9129434003389777,2.4363195749243602,4.349292396288216
AAVE,1h,up5,no,4882,-0.008262711062533738,0.8538508792632975,-0.017743471695474966,0.9078404687696451,2.453928003846748,4.364825998195166
AAVE,1h,up5,yes,118,-0.08406224574057854,0.8955979758409217,-0.04801206788678791,1.0635942704633123,1.8236499021695398,2.339751383856281
AAVE,1h,vol_top1,base,5000,-0.010051580080935598,0.8548434076060519,-0.018446255208587337,0.9129434003389777,2.4363195749243602,4.349292396288216
AAVE,1h,vol_top1,no,4949,-0.01418319838689109,0.8374891734813814,-0.02229275697708255,0.8986617154945128,2.3408000132863873,3.999388149869784
AAVE,1h,vol_top1,yes,51,0.39087741984403934,1.867108330721062,0.3669328728685528,2.781118683831507,4.754954457160143,4.846336641465344
AAVE,1h,vol_top10,base,5000,-0.010051580080935598,0.8548434076060519,-0.018446255208587337,0.9129434003389777,2.4363195749243602,4.349292396288216
AAVE,1h,vol_top10,no,4499,-0.016513503939076763,0.7648800417295958,-0.02538554293329831,0.8289870274840151,2.0140544905528746,3.5343824078126294
AAVE,1h,vol_top10,yes,501,0.047976754126204335,1.428050459817905,0.07388252678242058,1.5878389446440488,3.980352303523027,5.11505843450527
AAVE,1h,volspike_top1,base,5000,-0.010051580080935598,0.8548434076060519,-0.018446255208587337,0.9129434003389777,2.4363195749243602,4.349292396288216
AAVE,1h,volspike_top1,no,4949,-0.012072460542902017,0.8371380340716305,-0.0188497233525875,0.9000863656200718,2.378426809312056,3.999388149869784
AAVE,1h,volspike_top1,yes,51,0.1860530749440017,1.9158034564692454,0.26804661032724386,2.3172884820889417,4.754954457160143,4.846336641465344
ALL,1h,prev+2sig,yes,1659,-0.05317886339262637,1.55627311161913,-0.11077971878995507,1.534550704643998,5.0537609433569335,8.937672904552311
ALL,1h,prev+3sig,yes,555,0.011874998282057514,1.8764211666417492,-0.06082910064173497,2.0983659659499803,5.844772192414596,9.087309330266121
ALL,1h,prev-2sig,yes,1539,0.12910676046084787,1.6163112242066164,0.11232416544195711,1.7331939664481772,5.023947936695213,8.659020288797345
ALL,1h,prev-3sig,yes,490,0.29997245376354087,2.1492187280472246,0.2080108022684546,2.5762438317654746,6.3957762192418395,10.70703265952108
ALL,1h,up5,yes,1281,-0.03879420900154306,0.9994501400351975,-0.11971859404634744,1.091107474086206,3.0024613965163267,4.485518271659171
ALL,1h,vol_top1,yes,611,0.3127077076443889,2.454360007246396,0.15478313536794186,3.0354202727234325,8.75755755759897,11.264962110915114
ALL,1h,vol_top10,yes,6011,0.03247308501092982,1.5654669305124327,-0.004901720503891482,1.704118285857481,4.665937698877717,8.802510843248122
ALL,1h,volspike_top1,yes,611,0.17112371776575372,2.3803068852804024,0.10616462594663645,2.5032829940906165,8.585349491744227,11.264962110915114
BTC,1h,prev+2sig,base,5001,-0.006983222510705651,0.47977412229238225,-0.003078770339126624,0.4582407420187451,1.4182508239837466,2.4872841093287024
BTC,1h,prev+2sig,no,4870,-0.005270068522647869,0.46498524606260155,-0.0025811785192342285,0.44881036380254574,1.3724287214671975,2.4365055712849735
BTC,1h,prev+2sig,yes,131,-0.07067070283010564,0.8666366596171465,-0.08638027951111127,0.7043692693361026,2.280433422038734,2.826562911232999
BTC,1h,prev+3sig,base,5001,-0.006983222510705651,0.47977412229238225,-0.003078770339126624,0.4582407420187451,1.4182508239837466,2.4872841093287024
BTC,1h,prev+3sig,no,4953,-0.008570862923124808,0.4725465716745583,-0.003088373816761969,0.4515018407789476,1.376552711818623,2.43165560735211
BTC,1h,prev+3sig,yes,48,0.15684142254579594,0.965714479914377,0.0769578365711121,1.3419782703959233,2.594351572465383,2.8746387555903494
BTC,1h,prev-2sig,base,5001,-0.006983222510705651,0.47977412229238225,-0.003078770339126624,0.4582407420187451,1.4182508239837466,2.4872841093287024
BTC,1h,prev-2sig,no,4869,-0.007215995048291058,0.4630800078075634,-0.003411300501465764,0.4441099353990552,1.3622043774344739,2.398384991425513
BTC,1h,prev-2sig,yes,132,0.001602909955228806,0.9037541178871541,0.08239618521390657,0.9519589671562256,2.316838472801363,2.556094285595313
BTC,1h,prev-3sig,base,5001,-0.006983222510705651,0.47977412229238225,-0.003078770339126624,0.4582407420187451,1.4182508239837466,2.4872841093287024
BTC,1h,prev-3sig,no,4957,-0.008504991984324077,0.47074578061873573,-0.0033443324712334466,0.4487021176008854,1.3755823611476954,2.389372177628907
BTC,1h,prev-3sig,yes,44,0.1644579429603519,1.0928289687193065,0.20702993473075137,1.4322033571170998,2.5123131584123546,2.5689797009535082
BTC,1h,up5,base,5001,-0.006983222510705651,0.47977412229238225,-0.003078770339126624,0.4582407420187451,1.4182508239837466,2.4872841093287024
BTC,1h,up5,no,4920,-0.00651229918480195,0.4805570260793066,-0.0015477206424363565,0.4557761340482026,1.4227989776681942,2.4944114511331934
BTC,1h,up5,yes,81,-0.03558745415818968,0.4312647033251382,-0.11639532627997218,0.5958265423357423,1.0272513710671582,1.2997326184034665
BTC,1h,vol_top1,base,5001,-0.006983222510705651,0.47977412229238225,-0.003078770339126624,0.4582407420187451,1.4182508239837466,2.4872841093287024
BTC,1h,vol_top1,no,4950,-0.009196876479660753,0.4658122285878016,-0.003264168018657365,0.44870134518522065,1.3601167907200722,2.3023633200701403
BTC,1h,vol_top1,yes,51,0.20787142741728962,1.2222795783960383,0.2009884678747964,1.8230732710871944,3.164890635972495,3.3980886100039323
BTC,1h,vol_top10,base,5001,-0.006983222510705651,0.47977412229238225,-0.003078770339126624,0.4582407420187451,1.4182508239837466,2.4872841093287024
BTC,1h,vol_top10,no,4500,-0.005675654568651516,0.41899016575939374,-0.0014955003127536948,0.4148486068977175,1.1927700816687206,2.096286313285387
BTC,1h,vol_top10,yes,501,-0.01872784474472481,0.8497380532113854,-0.04924929995637761,0.947268708556992,2.297929574038826,3.164890635972495
BTC,1h,volspike_top1,base,5001,-0.006983222510705651,0.47977412229238225,-0.003078770339126624,0.4582407420187451,1.4182508239837466,2.4872841093287024
BTC,1h,volspike_top1,no,4950,-0.008526473894627717,0.4634355061852206,-0.003264168018657365,0.44870134518522065,1.3425551369802433,2.390089105999147
BTC,1h,volspike_top1,yes,51,0.14280294122290663,1.317961124990762,0.179713895478395,1.8862135232466049,2.92642515247028,3.374242061653712
CRV,1h,prev+2sig,base,5000,-0.0070274103373935875,0.8628116794940556,-0.013018259037667068,0.9217530169495967,2.560821595864535,4.137034756266643
CRV,1h,prev+2sig,no,4859,-0.004692078169373478,0.8467683451824726,-0.011258725512264256,0.9123609043764834,2.468762317928975,4.017568767997982
CRV,1h,prev+2sig,yes,141,-0.08750527561689513,1.301836680908963,-0.18498820700181273,1.2772495918563331,4.192208572666493,4.780414730495388
CRV,1h,prev+3sig,base,5000,-0.0070274103373935875,0.8628116794940556,-0.013018259037667068,0.9217530169495967,2.560821595864535,4.137034756266643
CRV,1h,prev+3sig,no,4954,-0.007287640872236168,0.8513405608894433,-0.01269828778474591,0.9191459145224656,2.470725542554684,4.010004110372504
CRV,1h,prev+3sig,yes,46,0.020998286828043784,1.710100736817381,-0.13670056134609254,2.4079740536041783,4.711743273655608,4.801459209204349
CRV,1h,prev-2sig,base,5000,-0.0070274103373935875,0.8628116794940556,-0.013018259037667068,0.9217530169495967,2.560821595864535,4.137034756266643
CRV,1h,prev-2sig,no,4859,-0.01216367584983802,0.8453234064611882,-0.017478850590779693,0.9048193724306274,2.4254558925344285,3.9670929707070277
CRV,1h,prev-2sig,yes,141,0.16997339905953884,1.3243348194914408,0.16309518416164348,1.4516692608239845,4.284594190457731,4.5231303371356235
CRV,1h,prev-3sig,base,5000,-0.0070274103373935875,0.8628116794940556,-0.013018259037667068,0.9217530169495967,2.560821595864535,4.137034756266643
CRV,1h,prev-3sig,no,4952,-0.009663019080257705,0.8526715230302285,-0.013197551392796214,0.9122135523658771,2.471510832404946,4.088393546441648
CRV,1h,prev-3sig,yes,48,0.2648795583014209,1.5863384984835738,0.1468172576011506,2.268169119016585,4.284773187180509,4.507056966917949
CRV,1h,up5,base,5000,-0.0070274103373935875,0.8628116794940556,-0.013018259037667068,0.9217530169495967,2.560821595864535,4.137034756266643
CRV,1h,up5,no,4907,-0.0030195223671472594,0.8583384191565788,-0.009162543522078792,0.9257701755132545,2.550356015910768,4.141092992518412
CRV,1h,up5,yes,93,-0.2184973702298533,1.0569006881743406,-0.2683148866848728,0.6085692793959029,3.0562851174416488,3.2722362602751924
CRV,1h,vol_top1,base,5000,-0.0070274103373935875,0.8628116794940556,-0.013018259037667068,0.9217530169495967,2.560821595864535,4.137034756266643
CRV,1h,vol_top1,no,4949,-0.011078145611749834,0.8520982533092416,-0.013999066728886955,0.9132527209155669,2.408419345884964,4.088546851087929
CRV,1h,vol_top1,yes,51,0.38605276363886204,1.555073996943754,0.13255947262826862,2.5887411697599783,4.269008380106931,4.50548048621059
CRV,1h,vol_top10,base,5000,-0.0070274103373935875,0.8628116794940556,-0.013018259037667068,0.9217530169495967,2.560821595864535,4.137034756266643
CRV,1h,vol_top10,no,4499,-0.005417760487012332,0.7918878414268687,-0.012218466175217824,0.8727676420303744,2.1993396252600568,3.5984527369629076
CRV,1h,vol_top10,yes,501,-0.021482130251296347,1.342180892861975,-0.03959699062869859,1.4354542293746553,4.085889570552137,4.700667232229838
CRV,1h,volspike_top1,base,5000,-0.0070274103373935875,0.8628116794940556,-0.013018259037667068,0.9217530169495967,2.560821595864535,4.137034756266643
CRV,1h,volspike_top1,no,4949,-0.006380035414441419,0.852402667456901,-0.013188552336573789,0.915665434043324,2.5194281123352513,4.088546851087929
CRV,1h,volspike_top1,yes,51,-0.06984816511563474,1.5881016529632397,0.06619228859838788,1.6765613868439777,3.9510814920063364,4.473687797400533
DOGE,1h,prev+2sig,base,5000,-0.011231811711604565,0.6725721125232067,-0.002281795729103253,0.6576963270218064,1.9045586560828083,3.8108141058245595
DOGE,1h,prev+2sig,no,4866,-0.008502627958968723,0.6600112722873177,-0.0010705128295374067,0.6406460545706483,1.874712830345447,3.8143454655744113
DOGE,1h,prev+2sig,yes,134,-0.11033784260955991,1.028522181066025,-0.14211292353797367,1.087669247191676,2.3922112597630623,2.665892251396287
DOGE,1h,prev+3sig,base,5000,-0.011231811711604565,0.6725721125232067,-0.002281795729103253,0.6576963270218064,1.9045586560828083,3.8108141058245595
DOGE,1h,prev+3sig,no,4958,-0.008995140261987035,0.6649196576847204,-0.001423119216303892,0.6537943452017594,1.8756045365305596,3.811920949925245
DOGE,1h,prev+3sig,yes,42,-0.2752655509307411,1.2762504195033841,-0.17210591766498307,0.8335928722644103,2.522867467497128,2.681059666354792
DOGE,1h,prev-2sig,base,5000,-0.011231811711604565,0.6725721125232067,-0.002281795729103253,0.6576963270218064,1.9045586560828083,3.8108141058245595
DOGE,1h,prev-2sig,no,4865,-0.014931604259999403,0.653102245532349,-0.004308116491469338,0.6336433542481373,1.8384165613991519,3.6657883827010758
DOGE,1h,prev-2sig,yes,135,0.12209774938425379,1.1722681521633236,0.11101339369385954,1.5296431993638748,3.4399407147589556,3.9107367900383183
DOGE,1h,prev-3sig,base,5000,-0.011231811711604565,0.6725721125232067,-0.002281795729103253,0.6576963270218064,1.9045586560828083,3.8108141058245595
DOGE,1h,prev-3sig,no,4952,-0.012922308723663938,0.6631253653563003,-0.002906496624049959,0.6476938097677251,1.8635036358958026,3.802628743890329
DOGE,1h,prev-3sig,yes,48,0.1631711300325208,1.3265738751887926,0.17683363632601257,1.6254765755131853,3.251242127648872,3.8550363193710724
DOGE,1h,up5,base,5000,-0.011231811711604565,0.6725721125232067,-0.002281795729103253,0.6576963270218064,1.9045586560828083,3.8108141058245595
DOGE,1h,up5,no,4865,-0.013757844571815765,0.6670503441801655,-0.004308116491469338,0.6472419682180158,1.8741990743918442,3.803375151608296
DOGE,1h,up5,yes,135,0.07979892802859904,0.8459622089694016,0.04993793428169635,1.1141001233075185,2.170581710082311,3.72061305375311
DOGE,1h,vol_top1,base,5000,-0.011231811711604565,0.6725721125232067,-0.002281795729103253,0.6576963270218064,1.9045586560828083,3.8108141058245595
DOGE,1h,vol_top1,no,4949,-0.01233162903223998,0.6602886587771871,-0.0027649132508522634,0.6453469945935362,1.852441287364854,3.812158130803967
DOGE,1h,vol_top1,yes,51,0.09549359848103581,1.4386969140310069,0.06773756531837094,1.5319489731708824,3.1153277469866403,3.490349799669541
DOGE,1h,vol_top10,base,5000,-0.011231811711604565,0.6725721125232067,-0.002281795729103253,0.6576963270218064,1.9045586560828083,3.8108141058245595
DOGE,1h,vol_top10,no,4499,-0.015390242001238712,0.6037886902909738,-0.002720015232082762,0.5937694169932017,1.626963031749453,3.234477571851896
DOGE,1h,vol_top10,yes,501,0.02611105829451125,1.1142199433457187,0.002136889116832741,1.3083048919226403,3.5320189166343052,4.055473688086986
DOGE,1h,volspike_top1,base,5000,-0.011231811711604565,0.6725721125232067,-0.002281795729103253,0.6576963270218064,1.9045586560828083,3.8108141058245595
DOGE,1h,volspike_top1,no,4949,-0.01067500555852178,0.6633538226024993,-0.002398081534771279,0.6525161968566671,1.8703427013655216,3.8040248604978792
DOGE,1h,volspike_top1,yes,51,-0.06526384409604986,1.2950210354420848,0.0,1.0147133434804667,3.671403334513945,3.796849310605622
ETH,1h,prev+2sig,base,5001,-0.009179906082062794,0.6349613881118361,-0.004313505586006627,0.5748117491521487,1.8606849727128338,3.903397921932039
ETH,1h,prev+2sig,no,4870,-0.009266409199430505,0.6191416454349391,0.0,0.5635235719092554,1.8333759180277407,3.652308983194875
ETH,1h,prev+2sig,yes,131,-0.0059641031692324945,1.0720706443561412,-0.07314218841427689,1.052757506878832,3.437289773828738,4.18954486767241
ETH,1h,prev+3sig,base,5001,-0.009179906082062794,0.6349613881118361,-0.004313505586006627,0.5748117491521487,1.8606849727128338,3.903397921932039
ETH,1h,prev+3sig,no,4952,-0.010424240585990596,0.6253366587071099,-0.004354547700408107,0.5708855404029337,1.854907751385925,3.6286158957650256
ETH,1h,prev+3sig,yes,49,0.11657406255978403,1.2831344496175445,0.08966312283846811,1.2390611800532982,3.8814599701378345,4.25928937269437
ETH,1h,prev-2sig,base,5001,-0.009179906082062794,0.6349613881118361,-0.004313505586006627,0.5748117491521487,1.8606849727128338,3.903397921932039
ETH,1h,prev-2sig,no,4860,-0.01103484691898057,0.6166385068870004,-0.005054484496896938,0.5613426270640545,1.7924613845878874,3.6551983841007423
ETH,1h,prev-2sig,yes,141,0.05475635255212446,1.0944200760308636,0.07803693748376084,1.2864024523757456,2.7330087898346513,3.857798296173339
ETH,1h,prev-3sig,base,5001,-0.009179906082062794,0.6349613881118361,-0.004313505586006627,0.5748117491521487,1.8606849727128338,3.903397921932039
ETH,1h,prev-3sig,no,4944,-0.011392595433126611,0.6209252755310534,-0.004524191112936782,0.5648920415484744,1.7939382575771547,3.6309274164898246
ETH,1h,prev-3sig,yes,57,0.18274178078915704,1.388674472327268,0.1488166674667557,1.9956991316781947,3.4119397280371637,3.946970009800559
ETH,1h,up5,base,5001,-0.009179906082062794,0.6349613881118361,-0.004313505586006627,0.5748117491521487,1.8606849727128338,3.903397921932039
ETH,1h,up5,no,4902,-0.008540654756197202,0.6350645024350038,0.0,0.5727049042730649,1.860671601923475,3.9135968917304362
ETH,1h,up5,yes,99,-0.04083253233855884,0.6322248199649488,-0.13564494934508176,0.6551375079412438,1.7483086983914613,2.7513630163478355
ETH,1h,vol_top1,base,5001,-0.009179906082062794,0.6349613881118361,-0.004313505586006627,0.5748117491521487,1.8606849727128338,3.903397921932039
ETH,1h,vol_top1,no,4950,-0.013344014722487613,0.6209928941103057,-0.004835141330272741,0.5635235719092554,1.7933844302061837,3.4982385949492394
ETH,1h,vol_top1,yes,51,0.3949835796062287,1.406908695639026,0.1488166674667557,2.0108023687121612,4.153844118154126,4.286527787496001
ETH,1h,vol_top10,base,5001,-0.009179906082062794,0.6349613881118361,-0.004313505586006627,0.5748117491521487,1.8606849727128338,3.903397921932039
ETH,1h,vol_top10,no,4500,-0.011422454517947623,0.5662984408950824,0.0,0.5197182951594923,1.6292825179369166,3.410178122551728
ETH,1h,vol_top10,yes,501,0.010962744539657267,1.0703755954324654,-0.0292255236239658,1.2487331692485837,3.385754821334075,4.153844118154126
ETH,1h,volspike_top1,base,5001,-0.009179906082062794,0.6349613881118361,-0.004313505586006627,0.5748117491521487,1.8606849727128338,3.903397921932039
ETH,1h,volspike_top1,no,4950,-0.009995132278386578,0.6244776155129584,-0.004333315565069329,0.571413012049407,1.8374378427248976,3.4982385949492394
ETH,1h,volspike_top1,yes,51,0.06994498944348097,1.3083146375712145,0.012601865076034002,1.0756175341873453,4.153844118154126,4.286527787496001
HYPE,1h,prev+2sig,base,4998,0.021239712960723665,1.0116133755724275,0.0073878977167263216,1.1341584781758063,2.965663988938526,4.742262087238468
HYPE,1h,prev+2sig,no,4853,0.02226958250188277,0.9935216159078198,0.007425448497078158,1.1071888000904064,2.9553003346908144,4.828822888719299
HYPE,1h,prev+2sig,yes,145,-0.013228955199587843,1.500516592914006,-0.004759713782542807,1.618953841759887,4.234461766792974,4.4900606434450445
HYPE,1h,prev+3sig,base,4998,0.021239712960723665,1.0116133755724275,0.0073878977167263216,1.1341584781758063,2.965663988938526,4.742262087238468
HYPE,1h,prev+3sig,no,4953,0.020762763304215982,1.0029230908691613,0.007239032865213879,1.1205529719647391,2.9632386297044233,4.769125784249723
HYPE,1h,prev+3sig,yes,45,0.07373597182033578,1.7361155628825637,0.1325774892566578,1.9096917074638988,3.6989337340523876,4.408269757169094
HYPE,1h,prev-2sig,base,4998,0.021239712960723665,1.0116133755724275,0.0073878977167263216,1.1341584781758063,2.965663988938526,4.742262087238468
HYPE,1h,prev-2sig,no,4868,0.0241876686711828,0.9963887615264024,0.011445908161888951,1.124385758509099,2.906358701747749,4.623881035793717
HYPE,1h,prev-2sig,yes,130,-0.08914989010477702,1.4738019189114917,-0.07349298060847498,1.5317008690482339,3.593910213311821,5.118300259186482
HYPE,1h,prev-3sig,base,4998,0.021239712960723665,1.0116133755724275,0.0073878977167263216,1.1341584781758063,2.965663988938526,4.742262087238468
HYPE,1h,prev-3sig,no,4967,0.02024944093869286,1.0024001811928815,0.007425448497078158,1.1259003426695373,2.9063631243596744,4.6105679750177195
HYPE,1h,prev-3sig,yes,31,0.1799068462970782,2.0255494017329734,-0.035953978906999584,3.259973749275047,4.781509280679138,5.281848924986247
HYPE,1h,up5,base,4998,0.021239712960723665,1.0116133755724275,0.0073878977167263216,1.1341584781758063,2.965663988938526,4.742262087238468
HYPE,1h,up5,no,4878,0.022326520965450816,1.0096492236902797,0.012316237561105225,1.12675422098673,2.952535935888102,4.813898612601633
HYPE,1h,up5,yes,120,-0.022939032431435195,1.0920854963831692,-0.1622924599647746,1.2384155258091312,2.9887853328396905,4.312496832678716
HYPE,1h,vol_top1,base,4998,0.021239712960723665,1.0116133755724275,0.0073878977167263216,1.1341584781758063,2.965663988938526,4.742262087238468
HYPE,1h,vol_top1,no,4948,0.019701616381593255,0.9894696508474345,0.007471369131772931,1.1180100569311717,2.89968683193457,4.613123006883847
HYPE,1h,vol_top1,yes,50,0.17344975043146846,2.3439310830599114,-0.03279440721213889,2.7522464334261163,6.9859248637988784,9.14668650476168
HYPE,1h,vol_top10,base,4998,0.021239712960723665,1.0116133755724275,0.0073878977167263216,1.1341584781758063,2.965663988938526,4.742262087238468
HYPE,1h,vol_top10,no,4498,0.011339858688687223,0.9075523324022059,0.0040546376217531765,1.035341079423393,2.579281962943537,3.781404992093025
HYPE,1h,vol_top10,yes,500,0.1102988019919635,1.678206301100896,0.045273549689106574,2.0450593026285895,4.49903005048517,8.320404058421556
HYPE,1h,volspike_top1,base,4998,0.021239712960723665,1.0116133755724275,0.0073878977167263216,1.1341584781758063,2.965663988938526,4.742262087238468
HYPE,1h,volspike_top1,no,4948,0.01586604926386072,0.9868510227992544,0.004729067053710345,1.1163764783287622,2.8865032372172217,4.4966792730216465
HYPE,1h,volspike_top1,yes,50,0.55301747240228,2.3976877900549414,0.26434476842744914,3.228586531590223,7.443014257360175,9.192395444117809
LIT,1h,prev+2sig,base,5000,0.01493122713882098,1.496341486611448,-0.04785456440399849,1.679971446236806,4.437029804085836,7.521777757322154
LIT,1h,prev+2sig,no,4821,0.023574390669079893,1.4609071926274204,-0.03721362949179463,1.677559912854032,4.386881981573767,7.164834036793763
LIT,1h,prev+2sig,yes,179,-0.21785475822083358,2.243349709328393,-0.31205481310629946,1.8771034322210127,7.4535101186849575,9.127251800775026
LIT,1h,prev+3sig,base,5000,0.01493122713882098,1.496341486611448,-0.04785456440399849,1.679971446236806,4.437029804085836,7.521777757322154
LIT,1h,prev+3sig,no,4954,0.013172403844024528,1.4788032441164478,-0.04619154787436908,1.6745634117391095,4.398251890885579,7.470148258639929
LIT,1h,prev+3sig,yes,46,0.20434884893059593,2.8275298402565583,-0.3157080452757033,4.076599690532213,8.024278043507824,8.724765951244985
LIT,1h,prev-2sig,base,5000,0.01493122713882098,1.496341486611448,-0.04785456440399849,1.679971446236806,4.437029804085836,7.521777757322154
