feature,bucket,tf,n,mean_next,median_next,p90_next,p99_next,|mean|_next,median_abs_next,range_median_next,range_p90_next,split1_median,split2_median,h1_n,h2_n
dom,27,5m,1909,-0.018731751122534352,-0.020043293514004912,0.4198780214357001,0.9561974317381919,0.18011224344375512,0.11647093079685256,0.2243902439024468,0.6540346923479151,-0.020043293514004912,,1909,0
dom,28,5m,3456,0.00203037359829224,0.0,0.35617157009537603,0.8877330252046023,0.1555038486945346,0.09938783154235242,0.20334209920274934,0.5459481934352491,0.0,,3456,0
dom,29,5m,3456,-0.006086952074452112,-0.0045901764480882346,0.36533226914388095,0.7723270908649515,0.16619888352509296,0.11969773056546007,0.2335736653171381,0.5500191178840284,-0.0045901764480882346,,3456,0
dom,30,5m,3456,0.0084330460533675,0.003119578256904898,0.30432839466515427,0.6913674187254234,0.13401437278544673,0.09260879059761473,0.18140029917165823,0.44273182227584096,0.003119578256904898,,3456,0
dom,31,5m,3456,-0.009685922158848469,-0.008044767571274702,0.3286953857118913,0.7901155041019877,0.14030974478808259,0.08883889575007076,0.1805958613688855,0.4927641637587782,-0.008044767571274702,,3456,0
hour,0,1d,10250,0.13712593462762,-0.06463202918274846,7.155888525857377,16.256439846451393,3.1788555782956514,2.1563011880696092,5.695376405444508,13.28125963873786,0.02072235698526992,-0.12414649286158763,5127,5123
hour,0,1h,2496,0.007314227021208302,-0.007336534112362125,1.5759561038930947,4.046512226247007,0.6840911832147227,0.4182419538645288,1.0107956166756709,2.7203212324838253,0.01561325904508859,-0.0308207546528938,1248,1248
hour,1,1h,2496,-0.062888075358456,-0.047012087247844114,1.3213727133134179,2.949009148735193,0.5616075611775939,0.3736527508160059,0.9496007370647807,2.2149852683299605,-0.07310051544863194,-0.02254097079497086,1248,1248
hour,2,1h,2496,0.009611019927772139,0.0,1.2974354033909508,3.1465472595146466,0.5647288882605703,0.35753076653904925,0.8736912700194079,2.2436386286989314,0.0,0.0,1248,1248
hour,3,1h,2496,-0.001007520844910249,-0.013818925042341501,1.1626116063035152,2.7737470949882916,0.5242348058931454,0.3563687854405806,0.8463401842020456,2.123016915130514,-0.024676694801478716,-0.0062348696094338685,1248,1248
hour,4,1h,2496,-0.014812535135771715,-0.013856140609536105,1.2968560177451016,3.280508676344248,0.5646986159242858,0.35276213964864356,0.8714220821702316,2.212223843799194,-0.06875946935863131,0.03990621649059278,1248,1248
hour,5,1h,2496,-0.07284678256697696,-0.021062814771433125,1.3179601110514305,3.233681620428173,0.5547860879174471,0.3330435606874127,0.8498252891129743,2.0943419352222206,-0.021062814771433125,-0.020881313212572916,1248,1248
hour,6,1h,2496,0.05368355728120685,0.01365288174997037,1.135431225754946,3.224590319602923,0.5202891408191306,0.3342495396726819,0.8466979683497102,2.0817959912459907,0.0248951611012016,0.0015770941555914852,1248,1248
hour,7,1h,2496,-0.0033401263578100204,0.014576973703062102,1.2956180944432072,2.882034327388868,0.5540102181859271,0.36060316786118984,0.8923392935299115,2.2090138015014804,0.03411358309316492,0.001160846152914452,1248,1248
hour,8,1h,2496,0.04599119717666674,0.009639426135166218,1.1907366863633473,2.6002570891816585,0.5312913681110945,0.35855323025127395,0.9038357809052148,2.0578568453068478,0.029931092529411618,0.0,1248,1248
hour,9,1h,2496,-0.09282373278727733,-0.06395208588362844,1.296032445247075,2.961466022600401,0.5448300270197524,0.33523055717148975,0.832784616005958,2.123586860436099,-0.09686142356440941,-0.031152178938836927,1248,1248
hour,10,1h,2496,0.014444074274179838,-0.012638846042362095,1.147007181098414,2.825029351808668,0.530107789581194,0.3500731029736637,0.8564243360367199,2.0649558705473208,-0.030518327857148586,0.0060410546181333125,1248,1248
hour,11,1h,2500,0.004132734488432283,0.0,1.3863269982393711,2.876519484218761,0.5899216278528979,0.3942382384829579,0.9729342168614683,2.396728599222328,-0.028550501848495502,0.02814375306350314,1252,1248
hour,12,1h,2507,-0.06924243838243377,-0.05479926165204985,1.6326565064192573,3.712418392918469,0.7147820108721271,0.48192771084337727,1.2238612416923238,2.7565477444029796,-0.07810211851996263,-0.036350382479766186,1259,1248
hour,13,1h,2507,-0.0053048115928270405,-0.0080632156103988,1.8403822289292409,3.9533301842966884,0.790184457538288,0.5247972939362411,1.3833884880377492,3.074763975075613,-0.055632823365781015,0.03681472887319126,1259,1248
hour,14,1h,2508,0.06519233223320363,0.03242636196624238,1.879101660894771,4.178990953302754,0.7888581465488629,0.4968864807247564,1.338339878811373,2.9799125994247513,0.0313815863525746,0.03518599540330847,1260,1248
hour,15,1h,2508,-0.006754201369753795,-0.04104914302389684,1.6166331932715339,3.9263248573926166,0.7052221559166264,0.4544111068523482,1.1943508739192803,2.8508556116107897,-0.07998449370212879,-0.011093157904518147,1260,1248
hour,16,1h,2508,0.020678723022696584,0.01760287203000921,1.5437406647765273,3.5914643929194408,0.6825730655286231,0.4557885842112752,1.1634555480203863,2.731452010547363,-0.03065759176671956,0.04653827542829836,1256,1252
hour,17,1h,2508,-0.008845520764750057,0.0,1.5222289748531308,3.8194314322887486,0.6612751842422585,0.42600737671538713,1.047768928879967,2.6620403381428868,0.04950004950003972,-0.05385512970109696,1249,1259
hour,18,1h,2508,0.0612522199263825,0.02852803362773937,1.4344572155278073,3.8350365099887767,0.6242388411007072,0.3764270476157128,0.9787014988283381,2.4576189581474006,0.044247905413818955,0.01517933890898826,1248,1260
hour,19,1h,2508,0.058466680896620625,0.024308999861022418,1.393728222996511,3.4897269860705844,0.5971328855838638,0.348446204987074,0.9279495773958242,2.381772778914285,0.0423458887474526,0.00969306760124633,1248,1260
hour,20,1h,2508,0.041401869177151863,0.0,1.382899139651869,3.566665701435904,0.6074710110326802,0.3813387458622197,0.9171813696615384,2.3147130958720186,0.02387552328392273,-0.021009554377743322,1248,1260
hour,21,1h,2496,-0.04498457742850764,-0.07031051294225654,1.4477011911773419,3.313197690997193,0.6159754875953312,0.40042640542797825,0.9644254655428134,2.584824413564604,-0.06558248252760968,-0.07202032895061161,1248,1248
hour,22,1h,2496,-0.08779287063128581,-0.043913846308946125,1.2439809982230488,3.1566534415305623,0.5380961471513783,0.3329258679669933,0.8449022453495248,2.3107633283007765,-0.10509747611420761,-0.011375427166354646,1248,1248
hour,23,1h,2496,0.050868702326958774,0.038284471571192746,1.3014274027340456,3.3368509929226753,0.5794206703457234,0.377941657736508,0.9682938486851791,2.303376897906236,0.04964135406207992,0.03292628708699841,1248,1248
hour,0,1w,1468,0.9224629266887248,-0.020340257782214266,18.536216033247598,44.03828233618285,8.412956693063048,5.61993392108927,16.53299058719594,38.892026711722586,0.3969238402381503,-0.5003284985091283,737,731
hour,0,5m,2448,6.0681636364506274e-05,0.0,0.32127269828203364,0.8098670155486459,0.13482653017411103,0.0824779860787328,0.17146566672574165,0.46190169145526755,-0.009298865618811991,0.006851456342837903,1296,1152
hour,1,5m,2448,0.007601685154746686,0.0,0.33120812918021275,0.7683210592037605,0.14169957823182613,0.08944459355951229,0.17684000458956853,0.4935302094086285,0.002737777326888846,-0.0012185304338385716,1296,1152
hour,2,5m,2448,-0.0001572194112926735,-0.003933337634276501,0.29459632816738485,0.7989253092388857,0.12985631841977163,0.07886112316535243,0.15639031315239182,0.46637517311059196,-0.0031720353372677312,-0.004216326092471023,1296,1152
hour,3,5m,2448,-0.0006842255603381922,-0.0015594541925512129,0.27562575319722177,0.6972117533998674,0.11817609585684301,0.07375034187253049,0.1430396235480762,0.43889822504681414,-0.008113843067175663,0.0007184527401782326,1284,1164
hour,4,5m,2448,0.01220357939263929,0.001900604916027504,0.28813909095598356,0.77831189170118,0.11931972346604577,0.06983214802652737,0.1339480325258236,0.463976904399507,0.0,0.00393990334104366,1173,1275
hour,5,5m,2448,0.0035308138764787384,0.0015503292314700268,0.27779136128352283,0.7345887939282022,0.11640539699456563,0.06886551302609512,0.13204700300641706,0.43720359551122356,0.0,0.005216092837689867,1152,1296
hour,6,5m,2448,-0.0016949199606252313,0.0,0.2747270211220688,0.7864730008327727,0.11811976501221308,0.0683772833939833,0.13235270438440272,0.42649314417701645,0.0,0.0,1152,1296
hour,7,5m,2448,-0.0030598910859094357,-0.0011011288234386019,0.25302304011218263,0.7088320414194951,0.11213185749281085,0.06785216091518276,0.13266289523074665,0.40330115196101124,-0.002799153931470899,0.0,1152,1296
hour,8,5m,2448,-0.002983321779065877,-0.001578900056831145,0.26844168397389234,0.6804338628968901,0.1160082270038597,0.0722974429614276,0.13927875410692758,0.40596836933627606,0.0,-0.003406365011338064,1152,1296
hour,9,5m,2448,0.001477392436459541,0.0,0.26620646314080565,0.7721733004579209,0.11458345650736743,0.0661052954112118,0.14037284436517644,0.41390156491927965,0.0,0.0,1152,1296
hour,10,5m,2505,0.0002141540241206786,-0.0036707350646980608,0.2751403863684332,0.6666211221528484,0.11684323392332453,0.07156028954393712,0.1355513143055435,0.4176554526172938,0.0,-0.005264010214578452,1209,1296
hour,11,5m,2577,0.0009450697576370823,0.0,0.2702152524471925,0.6935020678323918,0.11508814503799275,0.06947890818858049,0.14294790343074967,0.4054979254870791,-0.004748338081672632,0.0,1281,1296
hour,12,5m,2587,0.00469336126276967,0.0,0.27752563031500976,0.6614614747144983,0.12217388989788074,0.08023106546855008,0.16335420637081405,0.4521451497335135,0.004136504653562412,0.0,1291,1296
hour,13,5m,2592,0.0017564175281119608,0.0,0.3724097784668101,0.8212041708563231,0.15790076443847506,0.10215935512138397,0.2243149500966051,0.5579596741359711,0.0,-0.0014805330732503563,1296,1296
hour,14,5m,2592,-2.742081236745782e-05,0.0,0.41169369781603815,0.9246368586398435,0.17639494611619427,0.1158716830748363,0.2492920140819103,0.6439893368883708,0.0,0.0,1296,1296
hour,15,5m,2592,-0.005073351863206064,-0.005287089298322556,0.35808627295937145,0.9585651860483327,0.1624144437330242,0.10674403556014678,0.2237836541833745,0.5579889774955864,-0.013043888319369534,0.0,1296,1296
hour,16,5m,2592,0.009088753634442719,0.0052474964289062065,0.35064033277406925,0.836513068258666,0.15299437960762197,0.09727153923796972,0.19516225769396844,0.5616261241676017,0.005695754323953306,0.00448598927432764,1296,1296
hour,17,5m,2592,0.010581520541746802,0.0,0.32164222050520275,0.8107703547609179,0.13957911543865842,0.08700730962208914,0.17682914890956467,0.5000000000000114,0.001307214730938977,0.0,1296,1296
hour,18,5m,2592,-0.011078637047871978,-0.008873075971799205,0.3302020445947496,0.8097815091732051,0.13985444469280678,0.08711065840862897,0.16850544356600206,0.53378234150179,-0.013760825912711994,-0.0054536539422000985,1296,1296
hour,19,5m,2592,0.004504798006224282,0.006310890890137699,0.31556830167807876,0.7303653647080798,0.1265381940182513,0.07559595352018555,0.15842984119871317,0.4786366308358914,0.0,0.013730894538888094,1296,1296
hour,20,5m,2592,-0.0019646299092894457,0.0,0.28782069880019645,0.7678285964508103,0.12411817852262493,0.07349365140353337,0.14141712415931068,0.44094735890122916,0.0,0.0,1296,1296
hour,21,5m,2496,-0.00686140867006638,0.0,0.28018476900019684,0.6550113730002407,0.11685121550441412,0.06868789348548066,0.14592826918231777,0.43840913073958065,0.0,-0.005244801094522744,1296,1200
hour,22,5m,2448,-0.018377016102249125,-0.010446046427997624,0.27636545143848,0.666531476135243,0.11887488802393172,0.07512350111367194,0.1427958121554997,0.4376351216463753,-0.014208035342483383,-0.007976865023257007,1296,1152
hour,23,5m,2448,0.00991739384891089,0.0015434685254445135,0.2636543769251687,0.672328837756413,0.11227872421821326,0.06919731186639799,0.13997161605841363,0.4037099708880884,0.0021880176780952887,0.0,1296,1152
vol_chg,D1,1d,1028,0.27142780824136653,0.11821634659572311,6.583090447098769,17.594639389435805,2.908412158006859,1.9306264079162083,4.852308600434007,11.474370104145917,-0.04164984319703913,0.2775217476422731,552,476
vol_chg,D2,1d,1022,0.15090775640857998,0.021370093062844653,6.053643346566431,16.055800538609283,2.875674220910782,1.9900722059260356,5.265848402919813,11.397875183126683,0.17192277477853235,-0.17913675013888075,474,548
vol_chg,D3,1d,1021,0.1695777386774996,-0.1283388144701969,6.986080039771325,16.25802356987721,3.0925267560284357,1.986951364175571,5.577175202380705,12.486255345143555,0.012515458997286455,-0.25909368014630507,506,515
vol_chg,D4,1d,1025,0.11685397886617083,-0.09872209729611114,7.099617387758897,15.395268707271311,3.0842303091878125,2.09543739846354,5.580218068535819,12.797634539658269,-0.1654381739032207,-0.09430848304805561,526,499
vol_chg,D5,1d,1022,-0.11599994805423741,-0.09943284603969316,6.885020390830549,13.701022444072407,3.0451982365807533,2.197079769924959,5.530328132992192,12.863970449836538,0.01772478246857556,-0.18683317763902307,495,527
vol_chg,D6,1d,1021,0.16991238466686567,-0.0814601175667673,6.909246962099647,15.285465572433978,3.1181001428870374,2.142902029786975,5.670942781510898,13.000983929157098,0.025045570771664583,-0.1150631155030668,496,525
vol_chg,D7,1d,1022,0.36216896460817655,0.08308138767916251,7.358922339134288,15.294903214991926,3.218386621176114,2.1419027043154406,5.9310319068513415,13.674827011566164,0.1426480237423533,-0.050455465797022425,506,516
vol_chg,D8,1d,1025,0.23431590644264527,-0.03837168620989262,7.3638013844349,18.05301230030778,3.2902318540053948,2.206495196595948,5.909728891187116,13.64047627842833,0.11631595643437631,-0.38895571445231036,511,514
vol_chg,D9,1d,1022,-0.05204315704329951,-0.23570281641429047,7.61864059716407,15.825287994751804,3.4062435725328317,2.419861049083721,6.243603389496084,13.692496690288907,0.045481420839599274,-0.4725842085986698,479,543
vol_chg,D10,1d,1030,0.07168890715934793,-0.22566200300887518,8.528309957877171,18.36145771496416,3.74527841587228,2.4914883252058484,6.459743206555242,16.211144446067696,-0.27504850085310895,-0.11838820942575157,570,460
vol_chg,D1,1h,6002,-0.0044553533507414944,0.0,1.2703774017588485,3.0483635767289967,0.5547880628060196,0.3629623921390712,0.8887169533029163,2.1585397852376893,-0.015552050489642255,0.01992149922017683,3158,2844
vol_chg,D2,1h,5999,0.0012952174519268147,0.0,1.3688129034713368,3.0891340732137262,0.5811471095711659,0.3701555205657403,0.9383022041249937,2.312095250278231,0.0,-0.0038031162832685705,2977,3022
vol_chg,D3,1h,5999,-0.0049042589615075505,-0.01168770453482404,1.3729085441710274,3.4942951785056517,0.6024295703344819,0.38043478260869623,0.9728133414401121,2.392686506197587,-0.009474150804894554,-0.01750240658090485,3002,2997
vol_chg,D4,1h,6000,-0.002134964378972931,-0.0031553616317792077,1.407186492426769,3.471151490777479,0.6061991219987958,0.38279177070124626,0.9667415478355794,2.4410278525686446,0.0,-0.00987327293271445,2960,3040
vol_chg,D5,1h,6000,-0.0061472278615446,-0.02151051975241014,1.385936453280423,3.249531001407447,0.5984352327391438,0.3833157430842449,0.9809787368004372,2.445817211738679,-0.02841126397342686,-0.016994209829934714,2937,3063
vol_chg,D6,1h,5998,-0.011815220220226687,-0.01419845639319961,1.4089422346452887,3.3162828979563206,0.6134201044107842,0.3987845367163234,0.9850731883767287,2.4570468067032585,-0.029017047515400574,-0.005066112771678899,2927,3071
vol_chg,D7,1h,6000,-0.02129456469103517,-0.013633884860864143,1.4890138697475446,3.564830990542273,0.6279307608790303,0.39245919458539835,0.9941415894052978,2.5383249794393645,-0.021799226272267713,-0.004620870046956327,2920,3080
vol_chg,D8,1h,6000,-0.000573371369530712,-0.007033746499851556,1.4649524909273095,3.985181783320727,0.6312886192609322,0.3844417134583389,0.9846153375059622,2.5423600370787516,-0.005337946348193956,-0.008068113867892857,2996,3004
vol_chg,D9,1h,6000,0.007818041226759406,-0.007686397305572967,1.4602474544491097,3.6065399555463045,0.6358530360071457,0.3959816430311236,1.0059113422562027,2.5440870671694156,-0.026830083305595664,0.005133973026016925,3016,2984
vol_chg,D10,1h,6004,0.027541210536562475,-0.0020564117810428773,1.4912568629551988,3.5107360781272945,0.6455775945716075,0.411000693064717,1.059259116335415,2.6098566520554494,-0.02646572779364531,0.009364776605869096,3106,2898
vol_chg,D1,1w,140,1.1632275190431562,-0.5867730159976325,16.98288114368961,37.349021580168035,7.559363393330302,5.253968490223637,16.221276228976635,32.281204405582976,-0.7258319211585984,0.5728140786339209,78,62
vol_chg,D2,1w,146,-0.18938029947355034,-0.6534749162498799,19.49176488723007,32.4032194894014,8.21012496222083,6.1170868243582035,15.242525499738221,32.32365074686642,-1.64674672747252,0.4942233948127428,66,80
vol_chg,D3,1w,146,0.17331264838333552,0.17342178655990192,16.053295826428098,27.114690564966306,7.356448238936038,5.290729293277729,15.501276389593817,38.433374731664784,1.4969355095654668,-0.7821883971655619,74,72
vol_chg,D4,1w,146,0.4439232472330315,0.47860303167567286,17.574881456451095,41.303315041041714,8.76887707758277,6.90293843216444,16.332642627534778,39.92682236641713,0.7531413471847603,0.32093711641595357,58,88
vol_chg,D5,1w,147,1.5617915023580244,-0.023958107537680462,17.61546462183649,46.59825868284647,8.386846150012442,5.054981125882163,15.422871749277615,36.81748460949193,-2.1684797526690613,0.5614320230186598,61,86
vol_chg,D6,1w,145,0.14927477483852478,-0.1063151180097699,19.185621823086926,47.15375738458137,8.435213817893278,5.208755573571144,16.70813921622362,37.722252779482496,-0.18465326220763467,0.27671945044766,67,78
vol_chg,D7,1w,143,0.08063083531550776,-0.21602769318861403,19.3927890283867,42.63268178669348,8.748321191459862,6.394202898550727,17.97024733047368,39.835012476656374,2.27372960258736,-2.7612981176304285,79,64
vol_chg,D8,1w,149,1.407666813771654,0.009915716410513475,16.898796967157804,37.05400717470889,8.314030072469311,6.513178456089175,16.824915824915827,37.455481845411235,1.992825394820652,-1.2253933117242433,78,71
vol_chg,D9,1w,145,1.9648514089126672,0.10799760862438834,20.378121176313183,60.335734299551845,8.92519852711515,4.927782497875954,17.63854985986801,39.67294781548574,0.9348801940680218,-1.8354175070593115,74,71
vol_chg,D10,1w,149,2.774952714396909,1.047747343212091,17.418145057803766,50.75985723950885,8.726810344223919,6.283566058002144,18.751875187518753,44.35659993646716,3.544436335919132,-2.111596535602056,90,59
vol_chg,D1,5m,6026,0.0015503975464835299,0.0,0.265150171700651,0.6650127458120825,0.1150020330804485,0.07043156858070332,0.1411703087971558,0.4162950769706536,0.0,0.0,3184,2842
vol_chg,D2,5m,6025,-0.0014293693982064474,0.0,0.2891235424432682,0.7387700256848843,0.12469132577327227,0.07765716948244794,0.1560019705512129,0.45181330041414197,0.0,0.0,2916,3109
vol_chg,D3,5m,6026,-0.0017223610030985617,-0.0013883205701392676,0.30704252203552773,0.7928967591103536,0.1295757473968928,0.07961921708012909,0.16376441818724422,0.46492181172376923,-0.005694760820029732,0.0,2903,3123
vol_chg,D4,5m,6027,0.0016399742662656263,0.0,0.2965472159874106,0.8097071624735891,0.13094063958363647,0.0809325924888249,0.1627362530691529,0.4699432120920487,0.0,0.0,3041,2986
vol_chg,D5,5m,6028,0.004625207788473991,0.0,0.31829377354087757,0.7924194614185011,0.1329811825696218,0.08292933299647864,0.16674443551651386,0.4882938950698593,0.0,0.002686234034321444,3006,3022
vol_chg,D6,5m,6025,-0.0023981254396934276,-0.002826655360044228,0.3145854152004213,0.7930735930735963,0.13261934470848682,0.07860522881981691,0.1622211823428482,0.4923623769912919,-0.0027553522717882473,-0.002840472075321676,3041,2984
vol_chg,D7,5m,6024,-0.0022673029477003805,0.0,0.31652240208213667,0.7612206174606397,0.13362380359248666,0.0795801158908982,0.1648262522754807,0.4938953450723675,0.0,-0.0014220300901590655,2951,3073
vol_chg,D8,5m,6028,0.0026075069373701163,0.0,0.31735165529500065,0.751960270636952,0.1336233931315959,0.08006179631332433,0.16262891939787238,0.4890700100887582,0.0,0.0,2980,3048
vol_chg,D9,5m,6026,0.002072604296491455,0.0,0.3090057726354456,0.7881640883967145,0.13303808274781326,0.08264610264621108,0.16257303476645396,0.48804258581183313,0.0,0.0,2984,3042
vol_chg,D10,5m,6030,0.0014131598951451928,0.0,0.2985926671928607,0.7818943958230947,0.1296531918678612,0.08127202730848215,0.16073801782488006,0.4781570834633695,-0.001708480569057036,0.0,3124,2906
vol_ma20,<0.5x,1d,1492,0.02036594063074717,-0.059800456342190556,6.1067182609858,14.902527112835921,2.7501014682127134,1.9143715604876266,4.9910953180362245,10.558418367430354,-0.0793671519251582,-0.03435470006262209,734,758
vol_ma20,0.5-1x,1d,3659,0.12147879208857003,-0.06387431708841929,6.787643971301075,14.865460481817822,2.9376883327045267,2.0082778477595764,5.268232215412166,11.778692559707858,-0.008972633467918545,-0.09309361206529254,1735,1924
vol_ma20,1-2x,1d,3590,0.08463000599738474,-0.09140108649747791,7.358154049188293,16.11224106309108,3.2896039653223252,2.252767731438765,5.934749072484696,14.070408621583857,0.025468622656887874,-0.15901548672566657,1735,1855
vol_ma20,2-4x,1d,1110,0.4205936788431281,0.06648963629020122,8.28476251854109,19.410778247294555,3.7232923779524887,2.469025990429208,7.025393242872148,16.22866603595081,0.33415431591985456,-0.33351862145636346,629,481
vol_ma20,>4x,1d,339,0.6039181684006986,0.04608294930874557,9.981039415264197,20.510053794268757,4.46395730789716,2.9104634095198145,8.098181492430342,20.353688768602012,0.32563997322232474,-0.27202443447551516,234,105
vol_ma20,<0.5x,1h,12160,-0.014713628805460507,-0.012522005520465562,1.1912875354462582,2.883265004092502,0.5176546205318485,0.3344646115021832,0.8209192736804996,2.00382352903232,-0.01515086584458758,-0.011035437732187514,6280,5880
vol_ma20,0.5-1x,1h,18291,-0.003383555539892347,-0.006452528746014874,1.2974697185223483,3.1374617567504544,0.565889398106835,0.3607820194042155,0.9109629681337481,2.2626660108214476,-0.01445729537367102,0.0,8883,9408
vol_ma20,1-2x,1h,16641,-0.0019334860009752282,-0.007106007418666849,1.4785810297469393,3.5109688988393706,0.6346344137563126,0.40718717683556616,1.0260492680553663,2.542262819541553,-0.017941293682671722,0.0,8238,8403
vol_ma20,2-4x,1h,8711,-0.000848122492336914,-0.015825539255254206,1.6146661367249626,3.965905547114934,0.7014897225171807,0.4468914232597987,1.1507181173213346,2.7721208594821536,-0.02581374295489436,-0.008996851102116565,4420,4291
vol_ma20,>4x,1h,4151,0.04411423178976259,0.009967439696989544,1.7971014492753623,4.379254456412135,0.7796097137090515,0.4950495049504955,1.2969212517708848,3.1562518064628002,-0.004968772083496775,0.026973565905419328,2130,2021
vol_ma20,<0.5x,1w,156,0.07568284397817579,-1.3524609857910208,16.899917668855522,34.367545979156546,7.875319680429318,5.627860296607151,16.35893565241019,33.02037903639123,-0.524447848642634,-2.8883521311618754,112,44
vol_ma20,0.5-1x,1w,490,0.7411576782327272,0.23925501908197422,18.78300031222705,44.215758455661664,8.08680690607574,5.100873292584201,14.874417962875558,37.49133515596108,-0.7104538205016664,0.49836155106499636,185,305
vol_ma20,1-2x,1w,470,-0.23028380324717423,-0.7136529889075649,15.637774058442506,29.750030211604617,7.392566815010255,5.474495626759146,16.134733277880425,35.23406756396187,-0.22318326330093008,-1.2079063673094026,202,268
vol_ma20,2-4x,1w,179,1.9508195255604266,1.1277953902836257,20.076784441878683,36.44556703252572,9.127645420467699,6.663873760647954,20.16498480817366,40.242358566224524,3.0459158866280256,-0.8837135739986568,82,97
vol_ma20,>4x,1w,113,5.493407056337921,1.5033454730244644,22.23612328695706,60.32827159602582,10.987370151923747,6.568346306158679,18.853974121996288,50.2368519350942,3.507584059215063,-3.892095787849348,96,17
vol_ma20,<0.5x,5m,16078,-0.00035530631244698414,0.0,0.275436513575047,0.7030459666884306,0.11819723376240067,0.07362969942127373,0.14497982994815745,0.4225987838922076,0.0,0.0,8222,7856
vol_ma20,0.5-1x,5m,14534,9.758786814673846e-05,0.0,0.2979978121412941,0.752841309080604,0.1267761399233192,0.0768287082644592,0.1578871827928789,0.45243690507949563,0.0,0.0,7043,7491
vol_ma20,1-2x,5m,13248,0.002348540292024362,0.0,0.30968066769387237,0.779912226126658,0.1314560654254265,0.07965988580858618,0.16728732598198548,0.48569268675402827,0.0,0.0,6515,6733
vol_ma20,2-4x,5m,8585,0.0008065173127122105,0.0,0.3275899298738639,0.8398871991879017,0.14077979100550703,0.0855738113019644,0.1759096379964907,0.5184056989699332,-0.004710850353234486,0.0,4258,4327
vol_ma20,>4x,5m,7772,0.00020047865093057667,0.0,0.33746931977783,0.8230499951243487,0.14272034856941662,0.08715345780748174,0.17285352416402305,0.5485868801333004,-0.0028070799697466065,0.0,4044,3728
vol_pct,<50,1d,5119,0.1772678378875525,0.0,6.370018487259861,14.023747983001691,2.814654139914016,1.939058171745156,5.0555706153429165,11.262075529189644,0.0,-0.004223805367042921,3913,1206
vol_pct,50-90,1d,4101,0.1230021260622677,-0.10367577756832391,7.536688253817347,16.777784969900967,3.3390379237134855,2.2718720602069586,6.051915582028077,13.758205689277911,0.1713529091050825,-0.12955911960595978,1007,3094
vol_pct,90-99,1d,921,0.05500794718955122,-0.11673800655956912,9.231142372059175,20.323201668622627,4.199365109419102,3.0652593052514554,7.900797165633315,18.719626168224302,0.018579590320033645,-0.12272238054502616,187,734
vol_pct,>99,1d,109,-0.5228189959285553,-1.5982847675665157,12.873421298255238,20.79088412279221,5.63344352648246,4.346598130313206,10.269149719885545,23.384545988893695,-1.0631541809793865,-1.5982847675665157,20,89
vol_pct,<50,1h,30001,-0.005352693893644487,-0.003375755325263352,1.0860870100301678,2.5738030265442857,0.4770008104191731,0.3117530915514921,0.7823470411233713,1.8158236057068762,-0.009175995595522846,0.0,15483,14518
vol_pct,50-90,1h,24002,-0.0015117570083274996,-0.014622030220140525,1.5353785727591482,3.542771757711522,0.6746059423952097,0.4509862389784458,1.138370037455927,2.6085715898942077,-0.0207744187252612,-0.009215944067347825,11756,12246
vol_pct,90-99,1h,5400,7.847608131226498e-05,-0.03554687856798244,2.171818381506816,4.588252009356194,0.9471941536029267,0.6344554628574139,1.6585206999525153,3.7758950150461144,-0.08192105851959064,0.0,2464,2936
vol_pct,>99,1h,611,0.17112371776575372,0.10616462594663645,3.6422402779906937,8.801726963539197,1.5936548853650654,1.0575890275138278,2.676704307821006,6.779661016949152,0.1416601707184051,0.03750362250898309,308,303
vol_pct,<50,1w,725,1.3336104917812128,0.14808831448573923,16.89256815356558,42.31595055960683,7.9932713248388385,5.470309737037238,15.638897362210425,35.63226432785815,0.19880715705766772,-0.8391786646933241,577,148
vol_pct,50-90,1w,588,0.7444603478500077,0.026443597046099665,19.870611512167454,44.24221823269488,8.570730029523519,5.6128885401529764,16.75520173062189,40.02164755005423,2.7080041410123767,-0.13981946510664978,131,457
vol_pct,90-99,1w,136,0.07240322854184957,-1.831730114299046,22.6882171621727,50.321266037740315,9.729409031888833,6.498954413281755,20.159873232303994,44.18225186336514,-2.386629763678949,-1.7716888426639876,25,111
vol_pct,>99,1w,19,-3.1727133568330297,-0.9290326428965545,21.193362590608743,43.039218169138074,10.121569958509754,6.224285262158458,17.770283338168465,37.100626676872615,-1.2464675174534645,-0.9290326428965545,4,15
vol_pct,<50,5m,30130,0.00015519703691169726,0.0,0.2516457408310127,0.6493319163341621,0.10812106355789354,0.06630835957321946,0.1307236489385723,0.3794587172160307,0.0,0.0,14742,15388
vol_pct,50-90,5m,24112,0.0014213115936279044,0.0,0.32800238704752155,0.8163952525195105,0.1416814848043059,0.08863332368045929,0.18372519517081942,0.5104145849939672,-0.0011007733075385495,0.0,12230,11882
vol_pct,90-99,5m,5423,-0.0029706063479324335,0.0,0.42876378791381975,0.9790555104828504,0.18263635530081218,0.11343048444268922,0.2519406970359227,0.6890590122454583,-0.004424082941184571,0.0,2844,2579
vol_pct,>99,5m,612,0.023718024001663424,0.01909827405583986,0.5367896668881998,1.1709427168589428,0.23833406546240746,0.16257824489906425,0.35192195160899564,0.9397907521497596,0.020624854557904637,0.015729762413130288,326,286
vol_per_move,<50,1d,5117,0.26703974725660595,0.01978709090189046,7.1012667991447795,17.030443381978742,3.141623431795117,2.0816617633948375,5.6411965669527655,13.209454847163483,0.04850960617859279,-0.10383996886736413,3799,1318
