coin,feature,bucket,tf,n,mean_next,median_next,p90_next,p99_next,|mean|_next,median_abs_next,range_median_next
DOGE,hour,13,5m,216,-0.002643046604539376,-0.0071232392874265305,,,0.10708451980427822,0.06844901020189309,0.13867141332348426
DOGE,hour,14,5m,216,-0.0012427109938994163,0.0042666376558475605,,,0.12302761507124912,0.08937548828091835,0.17342804951701019
DOGE,hour,15,5m,216,0.002794929811297037,-0.0027967334153722323,,,0.10640617136070185,0.07989070237075513,0.16610793886362557
DOGE,hour,16,5m,216,0.01257158228337127,0.0236281011049555,,,0.09027869779119391,0.07042078384749684,0.12293937914900625
DOGE,hour,17,5m,216,0.007197385384186179,-0.007064649088633912,,,0.0842085433812631,0.06581226017324249,0.1151495348792605
DOGE,hour,18,5m,216,-0.011979884961356333,-0.005002288040006908,,,0.09636736999331369,0.07017301857317193,0.11227907104151477
DOGE,hour,19,5m,216,-0.006033188725197599,0.005703257775213633,,,0.07036912685084404,0.05017890311533324,0.09525299928022427
DOGE,hour,20,5m,216,0.002029770763565006,-0.0014014575114129624,,,0.07876926129360438,0.052730959048497006,0.0876878345302546
DOGE,hour,21,5m,208,0.003087231146957412,0.0028433763963775505,,,0.09797707583885486,0.06463932263604533,0.10739803546714727
DOGE,hour,22,5m,204,-0.02646108859850202,-0.012763326888531878,,,0.08462495083896336,0.059077756716607865,0.09284854508439162
DOGE,hour,23,5m,204,0.0030689097923281006,0.0007180194152467401,,,0.07594171948977921,0.05464525941785148,0.09791181593176299
ETH,hour,0,5m,204,-0.007781012305679629,-0.005221253909187817,,,0.07465311123615538,0.053218392518888935,0.12128155950498978
ETH,hour,1,5m,204,0.0026262748165961853,0.0,,,0.08243218742389649,0.047957802891851475,0.12542134766638452
ETH,hour,2,5m,204,0.001103883235381412,-0.0026130128037593625,,,0.0772557715775551,0.05244140148462084,0.10891364274822682
ETH,hour,3,5m,204,-0.004172562818157601,0.0,,,0.06481795468276386,0.04288280486069995,0.09627802335674483
ETH,hour,4,5m,204,0.007346101556309944,0.0,,,0.055875364156449496,0.029087422598134127,0.08503670714848299
ETH,hour,5,5m,204,0.004598590299608261,-0.002608922515001666,,,0.054126550975845164,0.03745118067696729,0.079034882543812
ETH,hour,6,5m,204,-0.0005769918901748505,-0.002607833933132575,,,0.055681558216191154,0.03678016135564288,0.07920499721238225
ETH,hour,7,5m,204,5.872788656017846e-05,-0.005288514312379311,,,0.05440658976167744,0.0319846488235187,0.07880634740785827
ETH,hour,8,5m,204,-0.00511188728321043,-0.0026087863925661203,,,0.06220931919532289,0.04254529973654053,0.08694342869051686
ETH,hour,9,5m,204,0.005751153028533989,0.0,,,0.05836367207571551,0.03729754295451748,0.08036758501491112
ETH,hour,10,5m,215,-0.0012003565162653077,0.0,,,0.05795426934416507,0.04171011470280872,0.08343327944933561
ETH,hour,11,5m,216,0.00015537048573215033,0.0,,,0.06143110960136128,0.042488846494448396,0.09112105706971199
ETH,hour,12,5m,216,0.0038176745546336962,0.0052168924711826214,,,0.08284097163178092,0.048407940629247026,0.11556445299742665
ETH,hour,13,5m,216,-0.013493413669967178,-0.01043911816275278,,,0.11793862628288594,0.07488835548064565,0.1765378882043008
ETH,hour,14,5m,216,-0.0052765101117848035,0.0,,,0.11367588640021707,0.07378713895576094,0.2151972696631516
ETH,hour,15,5m,216,-0.0021992162005885045,0.0,,,0.10178992007775187,0.0625637931684686,0.17062126276115042
ETH,hour,16,5m,216,0.005776294114317089,0.005202507781154608,,,0.08657185835162845,0.062464213888191455,0.144470012818877
ETH,hour,17,5m,216,0.01569909837567976,0.0,,,0.08596507622576494,0.059017655770760014,0.1253363052037366
ETH,hour,18,5m,216,-0.009387117435420957,-0.00260335311881299,,,0.09074409081531032,0.05765653580440677,0.11890429553369163
ETH,hour,19,5m,216,0.0045753705947026374,0.0052719836646786256,,,0.06842535951819818,0.047712454157078366,0.10852627184314972
ETH,hour,20,5m,216,-0.005670248109050543,0.0,,,0.06769071259072741,0.04718341503532342,0.09089972483830029
ETH,hour,21,5m,208,0.0045209256939796475,0.0,,,0.05805603223553883,0.036508848133132155,0.09121417889249028
ETH,hour,22,5m,204,-0.022534515581333597,-0.010504203100464293,,,0.07440114090082497,0.05018319317867115,0.09968525099070527
ETH,hour,23,5m,204,0.0033149967241754845,-0.005221932243038019,,,0.07067473311046213,0.04831088878342049,0.09560737670639813
HYPE,hour,0,5m,204,-0.005246606469102153,-0.007111815840499247,,,0.11033042486205287,0.08566840077436355,0.20376787549769765
HYPE,hour,1,5m,204,0.008635789504849325,0.0010135558813517687,,,0.13252314927059677,0.10074012757894102,0.21315474805514684
HYPE,hour,2,5m,204,-0.006477247233507626,-0.004621990048442326,,,0.11795376887943526,0.08760003291566343,0.1959166074420673
HYPE,hour,3,5m,204,-0.0029250889310192753,-0.017511871978409532,,,0.09836518355364385,0.07607704519738134,0.18020588677806576
HYPE,hour,4,5m,204,0.005364176127201354,0.0,,,0.11819361067741732,0.085783703210629,0.191509970630719
HYPE,hour,5,5m,204,0.0021555607891791816,0.011028086371001056,,,0.11537226514368765,0.07803445887367699,0.15996866614518074
HYPE,hour,6,5m,204,0.006305347963063342,0.009462327906151202,,,0.12407601930599028,0.09412865341251186,0.18458149017069925
HYPE,hour,7,5m,204,0.0008779844182116521,0.002699111231441176,,,0.113070249091874,0.08242631170881642,0.1786661753748855
HYPE,hour,8,5m,204,0.008035997921701619,0.0027813655468555964,,,0.1175579030854706,0.08923035715411864,0.1737557956804284
HYPE,hour,9,5m,204,-0.0037862076893078666,-0.003672261689174894,,,0.09513211952893735,0.07799647427845224,0.16695847905536088
HYPE,hour,10,5m,204,-0.005181864069359816,-0.015927677868066148,,,0.11535463509045547,0.08653697986000797,0.1690126820955234
HYPE,hour,11,5m,204,-0.0021644562117402047,-0.008645589064498749,,,0.12091668380856238,0.08485113462940452,0.2011729547605123
HYPE,hour,12,5m,211,0.007789440971874566,0.01627869119322778,,,0.12252453501755443,0.10373821570268671,0.21616228799468729
HYPE,hour,13,5m,216,-0.0022597470002374697,-0.008771164482773708,,,0.17516461673765724,0.1290267095819364,0.29381145911600903
HYPE,hour,14,5m,216,0.009600535929227324,0.018781181556171145,,,0.17009031278140022,0.13433021053376182,0.30422515306507
HYPE,hour,15,5m,216,-0.0047664316933559376,-0.013870885502037522,,,0.1681771748539076,0.13318615297143177,0.29731544365204043
HYPE,hour,16,5m,216,0.011035012709968397,0.002779137157249423,,,0.15491610840384068,0.12619815799986833,0.2566791081394467
HYPE,hour,17,5m,216,0.0013262072769162092,0.0063171953899821,,,0.1488311130705368,0.108116899002203,0.2388276580935577
HYPE,hour,18,5m,216,-0.020406794238436516,-0.03224131321991064,,,0.14862408240076017,0.11670041564566525,0.2500866594963068
HYPE,hour,19,5m,216,0.00471551074803465,0.013890877690958536,,,0.14938435964459837,0.11118049067819769,0.2405961720988617
HYPE,hour,20,5m,216,-0.003928977019629663,-0.004542753232883445,,,0.13020889310667633,0.10377169189413893,0.2118730353049466
HYPE,hour,21,5m,208,-0.014635470029517626,-0.007286441773907137,,,0.10693158508499948,0.08450012092392489,0.1839290541135261
HYPE,hour,22,5m,204,-0.01561402021463227,-0.0036865091186999432,,,0.11095809598192344,0.08769428374671429,0.1646363433406433
HYPE,hour,23,5m,204,0.008656948859475492,0.0018692401499986744,,,0.11132034761662404,0.0780797546718115,0.17407220646754767
LIT,hour,0,5m,204,0.0055143117374458605,0.0,,,0.2559980361417366,0.20304144769685561,0.3697494454543253
LIT,hour,1,5m,204,0.006166613835922819,0.0,,,0.24138154751688157,0.17223634255202347,0.35825680267694937
LIT,hour,2,5m,204,0.004860599222916869,-0.011592725431947004,,,0.2424552107255126,0.17748295057083419,0.388137072392573
LIT,hour,3,5m,204,0.007924639750067358,-0.015389368069351761,,,0.21620116564708472,0.1764329252844754,0.3620181327747893
LIT,hour,4,5m,204,0.023579044614487853,0.005010020040074892,,,0.24636814895226392,0.16922925856874826,0.36631789091301664
LIT,hour,5,5m,204,-0.00551535372224474,0.004452296945456347,,,0.22555437022607763,0.1749059011839138,0.3460769138333325
LIT,hour,6,5m,204,-0.006415103237489229,-0.006708968048146913,,,0.21447261282823057,0.15789913041917014,0.3045102326541574
LIT,hour,7,5m,204,0.0035937961341247393,0.004377173318359517,,,0.21859928398657266,0.16050440984853864,0.3018165332715022
LIT,hour,8,5m,204,-0.012339148365056724,-0.03729062653329285,,,0.21942612736546174,0.16283744425577007,0.29507865663178745
LIT,hour,9,5m,204,-0.012631221547056991,-0.03383942847202115,,,0.22243712163898735,0.1518868263073958,0.3238552694239588
LIT,hour,10,5m,204,0.02558663880681343,0.013450940718873206,,,0.242642259842033,0.19393754452113332,0.32310806153669747
LIT,hour,11,5m,216,0.008708404370554909,0.012964686591954155,,,0.2195877614555694,0.17942372814646612,0.32221452731998756
LIT,hour,12,5m,216,0.012420728311338523,-0.017171838924145977,,,0.20557894988425024,0.15920818403323267,0.34644274689249754
LIT,hour,13,5m,216,-0.0043212544412659796,-0.017404129734316376,,,0.2510517962945136,0.1943021747327467,0.40291412850124375
LIT,hour,14,5m,216,-0.014951486874221117,-0.009173717684463067,,,0.2947327755359898,0.21191694705078867,0.4624118421025366
LIT,hour,15,5m,216,-0.02943841044386197,-0.0661265181588766,,,0.2666033035202822,0.22028376004734618,0.42799016932223555
LIT,hour,16,5m,216,0.025370703432737698,0.0022769497710906084,,,0.28327004243643505,0.23534459993857504,0.4461077863976051
LIT,hour,17,5m,216,0.0371760426148091,0.023472642124600096,,,0.24396245216016613,0.16102879588596464,0.35690617860158935
LIT,hour,18,5m,216,-0.029306084307029495,-0.022193910043039056,,,0.26192627550423203,0.17155733804802842,0.39579363383896193
LIT,hour,19,5m,216,-0.002051825419512917,-0.011853942616391056,,,0.21985557140444226,0.14745401479257514,0.3576735861734106
LIT,hour,20,5m,216,-0.020761678053344702,-0.0085579081327114,,,0.23838909931965344,0.17677790873712462,0.32904820424108083
LIT,hour,21,5m,208,0.00034144743191076896,0.004381726499402827,,,0.19616299321269093,0.1523107677755986,0.2888389405257971
LIT,hour,22,5m,204,-0.03412120965960104,-0.028319961911854596,,,0.18303417368035702,0.1299569657215005,0.283759768830758
LIT,hour,23,5m,204,0.03381901406468517,0.0,,,0.20762999638746063,0.1403113197528394,0.30671906653419023
PUMP,hour,0,5m,204,0.015634613679128693,0.0,,,0.2827097388246555,0.22016749792581614,0.4390808167899305
PUMP,hour,1,5m,204,0.04786297241328044,0.047548543140663035,,,0.3213097337199069,0.25496274228656857,0.5082354914458295
PUMP,hour,2,5m,204,-0.017015203831571575,0.017755681818187874,,,0.29270885733478125,0.2214933221709181,0.4605483325121043
PUMP,hour,3,5m,204,0.02083899749757978,0.0,,,0.27659946980523953,0.20061851339508996,0.46068022468504344
PUMP,hour,4,5m,204,0.026508950152913192,0.04743658152731589,,,0.2917431424009247,0.2218406971892628,0.4566622779790247
PUMP,hour,5,5m,204,0.011077220570198075,0.0,,,0.26349935793185125,0.17642468280514856,0.4465393477490307
PUMP,hour,6,5m,204,-0.0127514848830998,0.0,,,0.3025509542423031,0.2409287729223386,0.4899984976010734
PUMP,hour,7,5m,204,-0.03588505105665399,0.0,,,0.25878527477520197,0.17889101968682208,0.4310920378833818
PUMP,hour,8,5m,204,0.011399248121147391,0.0,,,0.26568622794833513,0.18319220919233992,0.4131804574550276
PUMP,hour,9,5m,204,-0.00915186054944679,0.0,,,0.28374130572493306,0.19768761371238286,0.4536228508215637
PUMP,hour,10,5m,215,0.018077086570465847,0.0,,,0.24516459387311665,0.1856148491879317,0.42949176807444017
PUMP,hour,11,5m,216,-0.01157109995274046,-0.03652184557059179,,,0.2506873597263868,0.18075163934191396,0.39928258270227523
PUMP,hour,12,5m,216,0.02315904638881004,0.0,,,0.2512939445426786,0.1973995935111439,0.44392399727753096
PUMP,hour,13,5m,216,0.030359006776019267,0.04081836881453249,,,0.31394121504381756,0.2237638063620373,0.5159705237576131
PUMP,hour,14,5m,216,0.036025048282542285,0.0,,,0.36065640853303255,0.2718816400796742,0.6268467260229529
PUMP,hour,15,5m,216,0.003881338727690718,0.0,,,0.3505869669836603,0.2715015778979202,0.5866578713396735
PUMP,hour,16,5m,216,0.00576212978668083,0.0,,,0.33203361603320153,0.2594648087178686,0.585866690121355
PUMP,hour,17,5m,216,0.013870256973074742,0.0,,,0.31021529751796134,0.2342525647610505,0.4830020601388294
PUMP,hour,18,5m,216,0.010441979497052936,0.0,,,0.2959327702777817,0.21909863799081108,0.5377757805501636
PUMP,hour,19,5m,216,0.05037033044591137,0.04737092488868999,,,0.28932089654674475,0.23770134269900378,0.48503897683104447
PUMP,hour,20,5m,216,-0.01454322263814125,0.0,,,0.2873603741094618,0.1946915063343213,0.4520789816331586
PUMP,hour,21,5m,208,-0.053339338706042336,-0.039603743586091866,,,0.27964546595364564,0.2176772501213009,0.48345341228484906
PUMP,hour,22,5m,204,-0.0022499884412776005,0.0,,,0.27136790590151083,0.20829016551107138,0.4045605549062871
PUMP,hour,23,5m,204,-0.0009729475301804711,0.0,,,0.21812404107365188,0.1612037004954825,0.3764459614302348
SOL,hour,0,5m,204,-0.008680985524011545,-0.010833361618234338,,,0.07936919411473033,0.05616492202612511,0.11878117532748522
SOL,hour,1,5m,204,0.006439668583428621,0.002036464946086891,,,0.09537137553178941,0.06591171702801102,0.13486988039397235
SOL,hour,2,5m,204,0.005427282000818182,-0.006576261047219756,,,0.08104914709116362,0.05998024568714677,0.11336322059745625
SOL,hour,3,5m,204,-0.0018829884245662692,0.0,,,0.07187162760709553,0.05179388079242786,0.10819454602717055
SOL,hour,4,5m,204,0.00588111378188338,0.002679656292758903,,,0.06856819390259426,0.04742122495875467,0.09646608774697203
SOL,hour,5,5m,204,0.0077943795621246694,0.0026129393902896147,,,0.06494042156035784,0.05010424646867406,0.09310043178744855
SOL,hour,6,5m,204,-0.0026644044949976162,-0.0020376423878698535,,,0.061018050378913995,0.04958340659154681,0.08969665317448865
SOL,hour,7,5m,204,0.0018257833042664544,-0.010877487825872167,,,0.060136680374304835,0.04321072875047571,0.08457201942339501
SOL,hour,8,5m,204,-0.004384893172567421,-0.003410885114163431,,,0.07023258233202974,0.05405415872311581,0.09724801602599734
SOL,hour,9,5m,204,0.0013972934916567262,0.001320602723076103,,,0.060495366788879394,0.04284409232525599,0.09029699214448936
SOL,hour,10,5m,213,-0.0003183766689758606,-0.008240399934078546,,,0.06404156917970089,0.04858824164551967,0.08835603403745987
SOL,hour,11,5m,216,0.009213248517607618,0.002029496460653757,,,0.06410638494546438,0.04373647666924274,0.09072384699084476
SOL,hour,12,5m,216,-0.004350380553436378,-0.0020311635308745135,,,0.07685918293919662,0.05440067469161258,0.11944737293809285
SOL,hour,13,5m,216,0.0021046947288945205,0.003353870169831019,,,0.10744981164264439,0.07002622809766934,0.15703981979075127
SOL,hour,14,5m,216,0.0005870954045449536,-0.004010990301733797,,,0.1235289216262107,0.08920493627080361,0.21146921926106926
SOL,hour,15,5m,216,-0.004893125823368238,-0.013526315943312994,,,0.10857884878760637,0.08387447268937143,0.1732881640462467
SOL,hour,16,5m,216,0.0025178777276722597,0.008762736593515008,,,0.08910799311382081,0.07306547457460177,0.14276199821983934
SOL,hour,17,5m,216,0.006239596988000868,0.002683951352278058,,,0.09052962991764447,0.06829730339714679,0.13154808312310384
SOL,hour,18,5m,216,-0.007079169654975983,-0.0033554170142613415,,,0.09156716920274868,0.061673360948444333,0.11861226888252963
SOL,hour,19,5m,216,0.005482417617352137,0.00798627098868021,,,0.07468489092650389,0.05302737440802119,0.11219443135090529
SOL,hour,20,5m,216,-0.000584042987153884,-0.002617683578731711,,,0.07527438628967455,0.05664522086459289,0.10495797463454973
SOL,hour,21,5m,208,0.00261797451783262,0.0,,,0.07364720468394638,0.05349125535314969,0.09692658442785554
SOL,hour,22,5m,204,-0.027802975502931676,-0.015441546018379881,,,0.07297325824303973,0.04831715334486786,0.10087325744165423
SOL,hour,23,5m,204,0.004224255457147976,0.0,,,0.07174960742211613,0.050602504081248556,0.09821819425256315
XMR,hour,0,5m,204,0.004101137827161975,0.017152545217002935,,,0.10538890320835385,0.07594548049589811,0.15716836037967874
XMR,hour,1,5m,204,0.020073509211248848,0.008365858870806875,,,0.1002725724846865,0.07427349580054754,0.13946213205414487
XMR,hour,2,5m,204,-0.004888223291052266,-0.0025691024670038143,,,0.08651500187164507,0.06450842481043328,0.11390941480606194
XMR,hour,3,5m,204,0.00915906038800144,0.01108916502423618,,,0.09060782547971548,0.06808834586387591,0.11333613164031398
XMR,hour,4,5m,204,-0.0024692299344691642,-0.0012562814070360417,,,0.08294145296138772,0.05331183161266795,0.10779902512185854
XMR,hour,5,5m,204,-0.0010794389251176744,0.00273680267743881,,,0.08344999309659241,0.05359293445312274,0.1012575857188788
XMR,hour,6,5m,204,0.016663804953958212,0.0027402852680435963,,,0.09532567576559281,0.06828456335915001,0.12538391277811878
XMR,hour,7,5m,204,-0.005080075155330877,0.009429253729309472,,,0.10083096643256799,0.0649915905185261,0.13917884821225715
XMR,hour,8,5m,204,0.008515605136518353,0.009162577826871132,,,0.10113644748501945,0.07029342977555864,0.15552429494997677
XMR,hour,9,5m,204,0.010868877832395,0.0050763932291864045,,,0.10691594281075527,0.08560107154091945,0.1396627406616073
XMR,hour,10,5m,204,-0.01352064524756587,0.00125612360256655,,,0.11531672048710266,0.09288436873480244,0.14563999751463436
XMR,hour,11,5m,216,-0.006368205910593628,-0.01246049973937513,,,0.11472163119502037,0.08319889376883216,0.1654717229178631
XMR,hour,12,5m,216,0.0007386632191229065,0.005518236762669382,,,0.11458846025184187,0.08361767275917309,0.15899659491044071
XMR,hour,13,5m,216,0.007785943721663695,0.006754185306423466,,,0.13062975207382313,0.1021951048526426,0.1680840821752676
XMR,hour,14,5m,216,0.013423076859562965,-0.005004036579075999,,,0.17207951983087313,0.11911441109790366,0.2075130926653707
XMR,hour,15,5m,216,-0.010811920404265997,0.0,,,0.14629694458843817,0.1120518250988245,0.19856343084884065
XMR,hour,16,5m,216,0.013870203740788832,0.00852048824114826,,,0.1273662791978802,0.09075285512094577,0.1788931665370599
XMR,hour,17,5m,216,-0.003373794777161555,0.0,,,0.11360681091854866,0.0815731074805981,0.1623448842151301
XMR,hour,18,5m,216,-0.009454572464956401,-0.0039498243658342425,,,0.10006859611813271,0.06965947658360006,0.1500878066151469
XMR,hour,19,5m,216,0.0016786044758392068,0.01398350485941613,,,0.1148092731166822,0.07708165201618655,0.1517803866403934
XMR,hour,20,5m,216,0.021977266574565075,0.024776748446786456,,,0.11162757378943568,0.08231901869455438,0.16547151993335535
XMR,hour,21,5m,208,-0.016568950613846486,0.0,,,0.11314425727155812,0.07607902881428541,0.15503575662699606
XMR,hour,22,5m,204,0.008956892913502884,0.005671106039639717,,,0.12122033965950998,0.0853519563666083,0.1475101090332788
XMR,hour,23,5m,204,-0.00247375104665042,0.00562914274488957,,,0.09139775619995591,0.0665731249191226,0.12460967251953967
XRP,hour,0,5m,204,2.088722698025914e-05,-0.0046133973057749245,,,0.0785851217544678,0.05652378910030453,0.10956721631655662
XRP,hour,1,5m,204,-0.000893537884481576,-0.009380423077715028,,,0.08500205413486231,0.05703775968537994,0.1178691262541446
XRP,hour,2,5m,204,-0.00028725967497913627,0.0,,,0.08236905500568814,0.05876881082597096,0.10237326865794409
XRP,hour,3,5m,204,-0.009157474969491947,-0.0093567531822214,,,0.07388071425884636,0.055746678144391604,0.10177175393015458
XRP,hour,4,5m,204,0.01072099268664575,0.0,,,0.06796199215472552,0.04728356214920293,0.08595788602650495
XRP,hour,5,5m,204,0.002830302024419434,0.0,,,0.06751818122133686,0.05549389567149898,0.08572251274893458
XRP,hour,6,5m,204,-0.0001827394865239631,0.0,,,0.06150291824560449,0.04617871407581742,0.08296094734262015
XRP,hour,7,5m,204,0.000916232355662586,-0.004618937644340626,,,0.05682647440572458,0.04672476839145956,0.0843565655326153
XRP,hour,8,5m,204,-0.006419911644136534,-0.009337179600371615,,,0.06433017684130209,0.049254220792938064,0.08712066395384035
XRP,hour,9,5m,204,-0.002284571794181938,0.0,,,0.05856529825408555,0.04628773084259796,0.08445947136036364
XRP,hour,10,5m,204,6.070762734025898e-05,-0.00926183326155905,,,0.05983668481497982,0.04625347059342699,0.08336034843979764
XRP,hour,11,5m,215,-0.0036686179566883313,0.0,,,0.05971102658182214,0.048127827509858445,0.08492168333646923
XRP,hour,12,5m,216,-0.0035621040545747913,0.0,,,0.06917369285486889,0.047921074568868516,0.10062164487147135
XRP,hour,13,5m,216,-0.0029611459566814507,-0.009292386515419304,,,0.0960387465367836,0.07105286928945631,0.14631327092764482
XRP,hour,14,5m,216,-0.0037269197127449407,0.0,,,0.11200864971947118,0.08612441453254571,0.17214513432555933
XRP,hour,15,5m,216,0.0011956919107417956,0.0,,,0.09545188293357369,0.06507693711826912,0.14886694241209664
XRP,hour,16,5m,216,-0.0006796250872488178,0.0,,,0.0877759723161832,0.06531453883483751,0.13058920087498377
XRP,hour,17,5m,216,0.009172266109125153,0.0,,,0.07880207119979897,0.06471598319950367,0.11861279771355145
XRP,hour,18,5m,216,-0.015666646166780557,-0.009878541174745958,,,0.08007417684122616,0.06504376708867943,0.11119888850916457
XRP,hour,19,5m,216,0.001795099222979073,0.009239586235920694,,,0.07091856828262129,0.04777939934011988,0.10373447304534628
XRP,hour,20,5m,216,0.0021893967292389385,0.0,,,0.0650438355487814,0.04625132982466473,0.0847817415130506
XRP,hour,21,5m,208,-0.003396365529481157,0.0,,,0.0788433269669793,0.05522828108913691,0.09210300871751272
XRP,hour,22,5m,204,-0.023321463164871763,-0.01860120350928307,,,0.07295323030072125,0.055863321195492865,0.09652979329942446
XRP,hour,23,5m,204,0.004416390048455305,0.0,,,0.07003064092941456,0.04849200447688551,0.0975430799174203
ZEC,hour,0,5m,204,-0.013880712302890466,-0.011105785323428652,,,0.155289895817834,0.11486181250816019,0.25775481744301065
ZEC,hour,1,5m,204,-0.011378261351091655,-0.02027384293206702,,,0.17229216157804475,0.12627215743024056,0.24977517524307782
ZEC,hour,2,5m,204,0.008954325637907014,-0.012645849152592703,,,0.15898064663159633,0.12952626662297018,0.23384141926439633
ZEC,hour,3,5m,204,0.0031068746136954616,0.0031261078374145157,,,0.13313337976972486,0.10476279957535306,0.2009691073242424
ZEC,hour,4,5m,204,0.023494008980704136,0.005879211042281174,,,0.13562428387872053,0.08726714476400277,0.19497274467996364
ZEC,hour,5,5m,204,-0.007798690150409843,-0.008032681752240256,,,0.1258200005441238,0.09581065156099022,0.18861660841999045
ZEC,hour,6,5m,204,-0.010678811589814983,-0.01752933811846047,,,0.12465191050881423,0.08594758785343548,0.18360599651755338
ZEC,hour,7,5m,204,-0.005968773007585162,-0.02376715278703534,,,0.12317498653125272,0.09279515854864195,0.18236249475894623
ZEC,hour,8,5m,204,0.004440208263353349,-0.007913114704977131,,,0.11258688572397899,0.09456558973184315,0.18328031774918002
ZEC,hour,9,5m,204,0.005286203781245516,-0.010665873019527483,,,0.130384302653596,0.10104872625235073,0.20413839165490685
ZEC,hour,10,5m,209,-0.0061336342807552765,0.009826657757172619,,,0.13707088403796922,0.1013641930987963,0.19518024297947845
ZEC,hour,11,5m,216,0.0032778329717449615,0.015102394574284528,,,0.12718904176094223,0.08909487888693612,0.2129863307578891
ZEC,hour,12,5m,216,0.0015183024754854434,-0.004056524256096372,,,0.14295271603753895,0.10024126323470162,0.22431654274620932
ZEC,hour,13,5m,216,0.001705100088779953,0.011251326025762953,,,0.17477397460679853,0.12273025040348551,0.2595151350296334
ZEC,hour,14,5m,216,-0.005719540357005403,-0.024374396586646085,,,0.192084979931362,0.14212188786516533,0.31148697032269823
ZEC,hour,15,5m,216,-0.006779597905103379,-0.008235931621919379,,,0.17845117430692697,0.140016636678858,0.2840145384298017
ZEC,hour,16,5m,216,-0.0007170856839794862,0.005030114394855012,,,0.16619018227769392,0.12196754275680677,0.2719502740181194
ZEC,hour,17,5m,216,0.013946243566496364,0.014316152461446574,,,0.1645893770717605,0.12349519205793191,0.23925006083112915
ZEC,hour,18,5m,216,-0.012706659996235629,-0.0019338375670585606,,,0.14494532670375543,0.1111730554306134,0.20810190492076447
ZEC,hour,19,5m,216,0.00778774288290349,0.006426877974197165,,,0.14610292308871362,0.10069492814774872,0.21126344290500565
ZEC,hour,20,5m,216,0.005614810002836697,0.004077263326640601,,,0.12369787325543131,0.08661242961476301,0.18722798764597387
ZEC,hour,21,5m,208,0.0011257642224362459,0.0051019211792180386,,,0.1172330475589401,0.081873803302146,0.18549846386159774
ZEC,hour,22,5m,204,-0.031060575173285167,-0.03193910700639013,,,0.13650636638190455,0.11329031373253917,0.20372467835165498
ZEC,hour,23,5m,204,0.02098533930585411,0.019903348908401064,,,0.13652194280418262,0.09851963672937725,0.18762609916023315
AAVE,vol_chg,D1,1d,113,0.15679126863009718,-0.12630120800993794,,,3.220313993408847,2.506319971108706,6.160961690993942
AAVE,vol_chg,D2,1d,112,-0.11145181546621297,0.2639745342651101,,,3.10319216291261,2.379048386472782,5.737091696410312
AAVE,vol_chg,D3,1d,112,-0.619753796445443,-1.0170952984291382,,,3.3286186717611495,2.313570054517633,6.368011228666436
AAVE,vol_chg,D4,1d,112,0.5813800791515662,0.3791180622971235,,,3.273260142609371,2.531764177050555,6.211649257273891
AAVE,vol_chg,D5,1d,112,-0.4009638035728282,-1.0754544696582824,,,3.402261599642437,2.8285408489293005,6.596312127483747
AAVE,vol_chg,D6,1d,112,0.3552522132436707,-0.16739160038976575,,,3.5010075372028635,2.948142575594259,6.358263878100287
AAVE,vol_chg,D7,1d,112,1.0158310181216417,0.4895542038958589,,,3.43411998836352,2.543331933954729,7.0305887324462155
AAVE,vol_chg,D8,1d,112,-0.0017168786132689842,0.06231536237615298,,,3.283133180740298,2.3635742679932847,7.104326716525471
AAVE,vol_chg,D9,1d,112,0.6360982534514263,0.8485784836747334,,,4.132674291855078,2.9506247610369574,7.283074590360645
AAVE,vol_chg,D10,1d,113,-0.29891592420219604,-0.5301602262016814,,,4.021909914874556,2.9174109041422036,7.3351444801185455
BTC,vol_chg,D1,1d,127,0.03477399537084806,0.06534185197477616,,,1.1943691237560323,0.8743496853975463,2.023703942594534
BTC,vol_chg,D2,1d,126,0.12473561542793371,-0.1640228380735409,,,1.5005474633396818,1.1544043253613634,2.785996086868016
BTC,vol_chg,D3,1d,126,0.2144588024159286,0.009184604172607358,,,1.4702906731980707,0.8942674080363977,2.8523724811260234
BTC,vol_chg,D4,1d,127,0.19657957518847682,0.255414793624853,,,1.7457585926711938,1.3431166697096986,3.5359336288646093
BTC,vol_chg,D5,1d,125,-0.10391407894437898,-0.05680517520580963,,,2.0015454554054806,1.2286613472359043,3.4448382809038542
BTC,vol_chg,D6,1d,126,-0.08899170907573602,0.06711155118115375,,,1.612283660609964,1.1793166126890187,3.5066572340192477
BTC,vol_chg,D7,1d,127,0.6991063125178311,0.43671125477116046,,,1.7084970204927243,1.227770130285455,3.169002545251958
BTC,vol_chg,D8,1d,126,-0.21512657844598937,-0.15681997022947702,,,1.381122912311866,0.9594343675082717,2.9929595313213406
BTC,vol_chg,D9,1d,126,-0.04774262089819976,-0.1382127569171221,,,2.068808867840657,1.4049075762213703,3.731480832718651
BTC,vol_chg,D10,1d,127,0.2580471540711396,-0.03303776963082816,,,2.2715164176789484,1.7705431998544352,3.735185377146608
CRV,vol_chg,D1,1d,119,0.6731370590162898,0.19998620784773546,,,4.01310927890964,2.8518319839319295,6.630003724721196
CRV,vol_chg,D2,1d,118,0.15397464414423648,0.320152978627819,,,3.418615462574022,2.7488894496580487,6.654173510386244
CRV,vol_chg,D3,1d,118,-0.10810568524652583,-0.28106664944411164,,,3.2748212416362037,2.469975932573276,6.14507793829425
