i,equity
1212,100078.36169956328
1213,100078.41456180507
1214,100078.42830715443
1215,100078.45045135944
1216,100078.38419372059
1217,100078.32052184055
1218,100078.26828173621
1219,100078.2231962126
1220,100077.99553278805
1221,100077.95662975538
1222,100077.72879135469
1223,100077.55799518179
1224,100078.02848663132
1225,100077.98050428017
1226,100077.97960995759
1227,100077.64530828508
1228,100077.80593639897
1229,100077.71914822415
1230,100077.82561149595
1231,100077.74747492009
1232,100077.38894877047
1233,100077.39089295002
1234,100077.39966119976
1235,100077.20036335476
1236,100077.18216583424
1237,100077.27614747337
1238,100077.60809668862
1239,100077.1959500672
1240,100077.33838066056
1241,100077.05991582453
1242,100077.10762599054
1243,100077.16134367132
1244,100077.75056616557
1245,100077.73493496203
1246,100077.45295116105
1247,100077.67219628817
1248,100077.41558403023
1249,100077.3965116289
1250,100077.63094079826
1251,100077.81999281707
1252,100077.88644487386
1253,100077.94257333729
1254,100077.91675463296
1255,100077.82734181575
1256,100078.1222349689
1257,100077.93718795995
1258,100077.87112473906
1259,100077.83019975967
1260,100077.64453061327
1261,100077.30105241331
1262,100077.19711657493
1263,100076.62035627155
1264,100076.82122890199
1265,100077.25880539183
1266,100077.40430778888
1267,100077.40240249292
1268,100077.34224957785
1269,100077.61227667464
1270,100077.93777121381
1271,100078.01882405898
1272,100078.02858384029
1273,100078.00795609533
1274,100078.07355271313
1275,100078.07609958833
1276,100078.11064765882
1277,100078.09219739496
1278,100078.32563503274
1279,100078.26048557625
1280,100078.40670731971
1281,100078.22589862216
1282,100078.15186426515
1283,100078.4038104922
1284,100078.47766987304
1285,100078.5937568336
1286,100078.64004774851
1287,100078.43242881507
1288,100078.34206334989
1289,100078.3108981518
1290,100078.35726683392
1291,100078.43083458784
1292,100078.55532040402
1293,100078.65900349907
1294,100078.5920459556
1295,100078.65486239664
1296,100078.63260154087
1297,100078.60975743123
1298,100078.7304132137
1299,100078.40029152721
1300,100078.47768931484
1301,100078.43726982213
1302,100078.566441111
1303,100078.63995053954
1304,100078.60548023623
1305,100078.45169563434
1306,100078.41934448674
1307,100078.35586702464
1308,100078.56848249953
1309,100078.60548023623
1310,100078.60548023623
1311,100078.6060246065
1312,100078.62365831497
1313,100078.6371314792
1314,100078.81669590184
1315,100078.78485024092
1316,100078.70000624564
1317,100078.64508317354
1318,100078.42585748821
1319,100078.5770952149
1320,100078.60629679164
1321,100078.66965760296
1322,100078.74983556735
1323,100078.78955515541
1324,100078.73202688272
1325,100078.53601470115
1326,100078.6358288789
1327,100078.6784647363
1328,100078.72889675366
1329,100078.83819852759
1330,100078.81370186535
1331,100078.92216764207
1332,100078.9152658047
1333,100078.80987183165
1334,100078.65342370378
1335,100078.63464292939
1336,100078.59822844654
1337,100078.63707315382
1338,100078.46503270601
1339,100078.36127184378
1340,100078.4493431771
1341,100078.4038104922
1342,100078.59420399489
1343,100078.86909154055
1344,100078.99449112109
1345,100079.05314701793
1346,100079.20362651459
1347,100079.00036254332
1348,100079.25897730619
1349,100079.17564977096
1350,100079.17366670782
1351,100079.37199246306
1352,100079.00603954759
1353,100079.1009155093
1354,100079.09273051342
1355,100078.98706435524
1356,100079.00355099778
1357,100078.96369531713
1358,100079.0609042943
1359,100079.17430828707
1360,100079.10779790489
1361,100078.9774017829
1362,100078.6448693138
1363,100078.76925792098
1364,100078.97520486002
1365,100078.84706398631
1366,100078.70455562577
