coin,time_ms,fundingRate,premium
BTC,1730188800105,0.0000125,0.0004969723
BTC,1730192400168,0.0000125,0.0004811719
BTC,1730196000158,0.0000125,0.0005242443
BTC,1730199600048,0.0000125,0.0005156054
BTC,1730203200111,0.0000141286,0.0006130287
BTC,1730206800055,0.0000186594,0.000649275
BTC,1730210400027,0.0000125,0.0005032553
BTC,1730214000001,0.0000125,0.0004757287
BTC,1730217600119,0.0000261234,0.0007089874
BTC,1730221200047,0.0000203362,0.0006626894
BTC,1730224800035,0.0000252269,0.0007018152
BTC,1730228400028,0.0000338586,0.0007708692
BTC,1730232000059,0.0000432251,0.0008458012
BTC,1730235600119,0.0000375319,0.0008002554
BTC,1730239200028,0.0000383796,0.0008070372
BTC,1730242800064,0.0000484852,0.000887882
BTC,1730246400080,0.0000478473,0.0008827787
BTC,1730250000075,0.0000382699,0.0008061596
BTC,1730253600097,0.0000296296,0.0007370368
BTC,1730257200028,0.0000374894,0.0007999153
BTC,1730260800002,0.0000281936,0.000725549
BTC,1730264400012,0.0000297421,0.0007379368
BTC,1730268000048,0.0000266436,0.0007131488
BTC,1730271600072,0.0000276514,0.0007212111
BTC,1730275200115,0.0000125,0.0005580195
BTC,1730278800180,0.0000125,0.0005229649
BTC,1730282400124,0.0000125,0.0004690714
BTC,1730286000077,0.0000162307,0.0006298454
BTC,1730289600005,0.0000125,0.0003081364
BTC,1730293200014,0.0000125,0.0003470558
BTC,1730296800156,0.0000125,0.0002834734
BTC,1730300400128,0.0000125,0.0005567747
BTC,1730304000165,0.0000125,0.0004581122
BTC,1730307600041,0.0000125,0.0004648445
BTC,1730311200019,0.0000125,0.0005436598
BTC,1730314800050,0.0000169826,0.0006358612
BTC,1730318400007,0.0000163559,0.0006308475
BTC,1730322000171,0.0000138147,0.0006105177
BTC,1730325600081,0.0000312803,0.0007502421
BTC,1730329200079,0.0000224553,0.0006796425
BTC,1730332800027,0.0000257861,0.0007062885
BTC,1730336400143,0.0000125,0.0005755094
BTC,1730340000085,0.0000125,0.0005960561
BTC,1730343600131,0.0000210393,0.0006683141
BTC,1730347200125,0.0000125,0.0005552388
BTC,1730350800125,0.0000125,0.0005241052
BTC,1730354400159,0.0000125,0.0005852898
BTC,1730358000022,0.0000181292,0.0006450336
BTC,1730361600143,0.0000144368,0.0006154946
BTC,1730365200079,0.0000125,0.0004673568
BTC,1730368800126,0.0000125,0.0003284929
BTC,1730372400080,0.0000125,0.0002761944
BTC,1730376000127,0.0000125,0.0004398654
BTC,1730379600137,0.0000125,0.0004700677
BTC,1730383200093,0.0000125,0.0005057643
BTC,1730386800134,0.0000125,0.0005806463
BTC,1730390400034,0.0000125,0.000576696
BTC,1730394000082,0.0000125,0.0004357945
BTC,1730397600091,0.0000125,0.0005463402
BTC,1730401200061,0.0000125,0.0004516859
BTC,1730404800047,0.0000125,0.0005432778
BTC,1730408400042,0.0000125,0.0005830618
BTC,1730412000024,0.0000431095,0.0008448756
BTC,1730415600138,0.0000417356,0.0008338846
BTC,1730419200114,0.0000541318,0.0009330544
BTC,1730422800181,0.0000274232,0.0007193858
BTC,1730426400000,0.000022013,0.0006761039
BTC,1730430000050,0.0000520843,0.0009166745
BTC,1730433600060,0.0000451626,0.0008613008
BTC,1730437200151,0.0000438661,0.0008509287
BTC,1730440800161,0.0000355419,0.0007843356
BTC,1730444400129,0.0000125,0.0005730806
BTC,1730448000108,0.0000125,0.0002576652
BTC,1730451600039,0.0000125,0.0005063437
BTC,1730455200045,0.0000125,0.000582695
BTC,1730458800130,0.0000257682,0.0007061454
BTC,1730462400176,0.0000410499,0.0008283988
BTC,1730466000180,0.0000323098,0.0007584781
BTC,1730469600075,0.0000389777,0.0008118217
BTC,1730473200149,0.0000125,0.0005948107
BTC,1730476800124,0.0000125,0.0005957131
BTC,1730480400046,0.0000125,0.0004381095
BTC,1730484000043,0.0000125,0.0002994817
BTC,1730487600099,0.0000125,0.0002469159
BTC,1730491200130,0.0000125,0.0002324787
BTC,1730494800004,0.0000125,0.0005161267
BTC,1730498400017,0.0000125,0.0001578098
BTC,1730502000009,0.0000125,0.0003708197
BTC,1730505600123,0.0000125,0.0002626979
BTC,1730509200007,0.0000125,0.0003537672
BTC,1730512800064,0.0000125,0.0003679308
BTC,1730516400128,0.0000125,0.0003967984
BTC,1730520000133,0.0000125,0.0003479208
BTC,1730523600016,0.0000125,0.0003731863
BTC,1730527200118,0.0000125,0.0003159366
BTC,1730530800076,0.0000125,0.0003939705
BTC,1730534400004,0.0000125,0.0004354023
BTC,1730538000056,0.0000125,0.0004016679
BTC,1730541600104,0.0000125,0.0003717354
BTC,1730545200083,0.0000125,0.0002805774
BTC,1730548800114,0.0000125,0.0002485311
BTC,1730552400003,0.0000125,0.0001761421
BTC,1730556000165,0.0000125,0.000097186
BTC,1730559600016,0.0000125,0.0000692261
BTC,1730563200115,0.0000125,0.0000453926
BTC,1730566800040,0.0000125,0.0000258004
BTC,1730570400085,0.0000125,0.0000687425
BTC,1730574000093,0.0000125,0.0000571494
BTC,1730577600057,0.0000125,0.0000902552
BTC,1730581200019,0.0000125,0.0001859042
BTC,1730584800172,0.0000125,0.0001925832
BTC,1730588400019,0.0000125,0.0002066726
BTC,1730592000032,0.0000125,0.0000102526
BTC,1730595600147,0.0000125,-0.0000436598
BTC,1730599200056,0.0000125,-0.0000426504
BTC,1730602800077,0.0000125,0.000020483
BTC,1730606400080,0.0000125,0.0000209847
BTC,1730610000020,0.0000125,0.0001224594
BTC,1730613600108,0.0000125,0.000115801
BTC,1730617200009,0.0000125,0.000072707
BTC,1730620800102,0.0000125,0.0001430106
BTC,1730624400141,0.0000125,0.0000635279
BTC,1730628000130,0.0000125,-0.0000168976
BTC,1730631600038,0.0000125,-0.0000556911
BTC,1730635200021,0.0000125,-0.0001382114
BTC,1730638800078,0.0000125,-0.0001632429
BTC,1730642400137,0.0000125,-0.0002122902
BTC,1730646000018,0.0000125,-0.0003667655
BTC,1730649600115,0.0000125,-0.0002262331
BTC,1730653200162,0.0000125,-0.0000945674
BTC,1730656800015,0.0000125,-0.0000586451
BTC,1730660400077,0.0000125,-0.0001448837
BTC,1730664000042,0.0000125,-0.0000307872
BTC,1730667600047,0.0000125,-0.0000884903
BTC,1730671200017,0.0000125,-0.0000224236
BTC,1730674800032,0.0000125,-0.0000350114
BTC,1730678400078,0.0000125,-0.0000213267
BTC,1730682000137,0.0000125,-0.0000421663
BTC,1730685600009,0.0000125,0.0000226219
BTC,1730689200087,0.0000125,0.0000554634
BTC,1730692800091,0.0000125,0.0001004576
BTC,1730696400121,0.0000125,0.000023414
BTC,1730700000008,0.0000125,-0.0000024186
BTC,1730703600087,0.0000125,0.0000481486
BTC,1730707200041,0.0000125,0.000071418
BTC,1730710800069,0.0000125,0.0000485763
BTC,1730714400074,0.0000125,0.000029993
BTC,1730718000019,0.0000125,0.0000807779
BTC,1730721600011,0.0000125,0.0000958805
BTC,1730725200012,0.0000125,0.0001434988
BTC,1730728800123,0.0000125,0.0002349818
BTC,1730732400064,0.0000125,0.0002680945
BTC,1730736000048,0.0000125,0.0002841028
BTC,1730739600123,0.0000125,0.0002229668
BTC,1730743200067,0.0000125,0.0004409937
BTC,1730746800082,0.0000125,0.0003877212
BTC,1730750400089,0.0000125,0.000459644
BTC,1730754000087,0.0000125,0.0004329436
BTC,1730757600053,0.0000125,0.0005386413
BTC,1730761200044,0.0000168247,0.0006345973
BTC,1730764800100,0.0000125,0.0005035787
BTC,1730768400153,0.0000125,0.0004956251
BTC,1730772000092,0.0000125,0.0004981772
BTC,1730775600067,0.0000125,0.0005312784
BTC,1730779200133,0.0000128211,0.0006025685
BTC,1730782800056,0.0000132937,0.0006063499
BTC,1730786400006,0.0000230566,0.0006844529
BTC,1730790000070,0.0000125,0.0005644923
BTC,1730793600008,0.0000125,0.0005510919
BTC,1730797200027,0.0000125,0.0005080073
BTC,1730800800027,0.0000125,0.0005258258
BTC,1730804400151,0.0000125,0.0004533737
BTC,1730808000023,0.0000205209,0.0006641671
BTC,1730811600070,0.0000219721,0.0006757767
BTC,1730815200019,0.0000224657,0.000679726
BTC,1730818800112,0.0000182044,0.0006456356
BTC,1730822400072,0.0000125,0.0005260625
BTC,1730826000010,0.0000125,0.0004518305
BTC,1730829600100,0.0000125,0.000409814
BTC,1730833200082,0.0000125,0.0002936243
BTC,1730836800050,0.0000125,0.0002980087
BTC,1730840400042,0.0000125,0.0005633265
BTC,1730844000165,0.0000125,0.0004359884
BTC,1730847600002,0.0000125,0.0005108971
BTC,1730851200047,0.0000125,0.0005231666
BTC,1730854800026,0.0000125,0.0004974036
BTC,1730858400131,0.0000125,0.0005528581
BTC,1730862000139,0.0000613811,0.0009910485
BTC,1730865600118,0.0001255304,0.0015042432
BTC,1730869200013,0.0000637666,0.0010101325
BTC,1730872800028,0.0000512416,0.0009099325
BTC,1730876400058,0.0000560047,0.0009480376
BTC,1730880000002,0.0000539959,0.000931967
BTC,1730883600096,0.0000738277,0.001090622
BTC,1730887200122,0.0000455341,0.000864273
BTC,1730890800051,0.0000490019,0.0008920148
BTC,1730894400031,0.0000555382,0.0009443058
BTC,1730898000028,0.0000478369,0.0008826953
BTC,1730901600012,0.0000545049,0.0009360395
BTC,1730905200019,0.0000556488,0.0009451908
BTC,1730908800143,0.0000461357,0.0008690854
BTC,1730912400057,0.0000450674,0.0008605391
BTC,1730916000008,0.0000523023,0.0009184184
BTC,1730919600059,0.0000697038,0.0010576303
BTC,1730923200002,0.0000717165,0.0010737322
BTC,1730926800128,0.0000575111,0.0009600891
BTC,1730930400036,0.0000560942,0.0009487533
BTC,1730934000076,0.0000472604,0.0008780835
BTC,1730937600186,0.0000346742,0.0007773939
BTC,1730941200104,0.0000157151,0.0006257204
BTC,1730944800086,0.0000364502,0.000791602
BTC,1730948400115,0.00005455,0.0009363997
BTC,1730952000030,0.000023917,0.0006913357
BTC,1730955600097,0.0000125,0.0003530759
BTC,1730959200080,0.0000125,0.0005816402
BTC,1730962800046,0.0000125,0.0005600252
BTC,1730966400164,0.0000174473,0.0006395783
BTC,1730970000053,0.0000319581,0.0007556651
BTC,1730973600085,0.0000467717,0.0008741737
BTC,1730977200061,0.0000313723,0.0007509781
BTC,1730980800152,0.0000152889,0.0006223113
BTC,1730984400068,0.000037216,0.0007977283
BTC,1730988000034,0.0000240935,0.0006927481
BTC,1730991600104,0.000022946,0.0006835683
BTC,1730995200065,0.0000237749,0.0006901994
BTC,1730998800071,0.0000251319,0.000701055
BTC,1731002400023,0.0000498503,0.0008988027
BTC,1731006000018,0.0000125,0.0005864585
BTC,1731009600180,0.0000125,0.0004320349
BTC,1731013200122,0.0000125,0.0003676153
BTC,1731016800107,0.0000125,0.0002811968
BTC,1731020400063,0.0000125,0.0005581367
BTC,1731024000003,0.0000426389,0.0008411115
BTC,1731027600015,0.0000320487,0.0007563894
BTC,1731031200080,0.0000209258,0.0006674063
BTC,1731034800009,0.0000125,0.0005730044
BTC,1731038400051,0.0000134048,0.000607238
BTC,1731042000153,0.0000291233,0.0007329865
BTC,1731045600159,0.0000286503,0.0007292028
BTC,1731049200059,0.0000125,0.0005896482
BTC,1731052800020,0.0000367129,0.0007937035
BTC,1731056400153,0.0000350504,0.0007804029
BTC,1731060000061,0.0000280577,0.0007244617
BTC,1731063600137,0.0000289268,0.0007314147
BTC,1731067200095,0.0000299393,0.0007395142
BTC,1731070800064,0.0000542432,0.0009339452
BTC,1731074400128,0.0000604737,0.0009837892
BTC,1731078000027,0.0000524594,0.000919675
BTC,1731081600093,0.0000414642,0.0008317138
BTC,1731085200014,0.0000302712,0.0007421694
BTC,1731088800156,0.00002883,0.0007306402
BTC,1731092400015,0.0000591318,0.0009730541
BTC,1731096000150,0.0000253778,0.000703022
BTC,1731099600167,0.0000125,0.0004080925
BTC,1731103200091,0.0000125,0.0002155854
BTC,1731106800095,0.0000125,0.0004784818
BTC,1731110400013,0.0000125,0.0003273797
BTC,1731114000033,0.0000125,0.00053751
BTC,1731117600124,0.0000125,0.0004278792
BTC,1731121200001,0.0000125,0.0003598077
BTC,1731124800106,0.0000125,0.000248479
BTC,1731128400176,0.0000125,0.0003077808
BTC,1731132000047,0.0000125,0.0003766513
BTC,1731135600178,0.0000125,0.0003592859
BTC,1731139200024,0.0000125,0.0003613262
BTC,1731142800125,0.0000125,0.0003674076
BTC,1731146400057,0.0000125,0.0004184092
BTC,1731150000156,0.0000125,0.0005032961
BTC,1731153600011,0.0000125,0.0005823659
BTC,1731157200130,0.000015521,0.000624168
BTC,1731160800089,0.0000125,0.0005023832
BTC,1731164400013,0.0000125,0.0005206091
BTC,1731168000030,0.0000125,0.0004900816
BTC,1731171600016,0.0000125,0.0003057527
BTC,1731175200173,0.0000125,0.0002705651
BTC,1731178800029,0.0000125,0.0004027891
BTC,1731182400030,0.0000125,0.0004788371
BTC,1731186000081,0.00007693,0.0011154401
BTC,1731189600026,0.0000643548,0.0010148388
BTC,1731193200045,0.0000470818,0.0008766544
BTC,1731196800144,0.0000766086,0.0011128685
BTC,1731200400118,0.0000441752,0.0008534013
BTC,1731204000114,0.0000400801,0.0008206411
BTC,1731207600032,0.0000395895,0.0008167163
BTC,1731211200030,0.0000436831,0.0008494645
BTC,1731214800062,0.000064206,0.0010136481
BTC,1731218400161,0.0000938788,0.0012510304
BTC,1731222000061,0.0000439776,0.0008518209
BTC,1731225600083,0.0000361791,0.0007894328
BTC,1731229200031,0.0000388742,0.0008109933
BTC,1731232800075,0.0000541115,0.0009328923
BTC,1731236400039,0.000063223,0.0010057841
BTC,1731240000118,0.0000594498,0.0009755983
BTC,1731243600134,0.0000622501,0.0009980011
BTC,1731247200040,0.0000526268,0.0009210146
BTC,1731250800126,0.000062075,0.0009965997
BTC,1731254400114,0.00003797,0.0008037597
BTC,1731258000083,0.0000315259,0.0007522072
BTC,1731261600159,0.000064841,0.0010187283
BTC,1731265200028,0.0000816042,0.0011528339
BTC,1731268800085,0.0000613552,0.0009908414
BTC,1731272400161,0.0000445426,0.0008563406
BTC,1731276000004,0.0000679993,0.0010439944
BTC,1731279600120,0.0000754054,0.0011032431
BTC,1731283200016,0.0000655298,0.0010242383
BTC,1731286800050,0.0000648553,0.0010188425
BTC,1731290400047,0.0000829798,0.0011638381
BTC,1731294000015,0.0000858099,0.0011864792
BTC,1731297600013,0.0000606527,0.0009852216
BTC,1731301200064,0.0000587326,0.0009698607
BTC,1731304800037,0.0000444175,0.0008553402
BTC,1731308400172,0.0000146045,0.0006168358
BTC,1731312000062,0.0000408021,0.0008264168
BTC,1731315600041,0.0000308043,0.0007464341
BTC,1731319200166,0.0000309927,0.0007479418
BTC,1731322800037,0.0000307648,0.0007461186
BTC,1731326400090,0.0000125,0.0004186463
BTC,1731330000141,0.0000125,0.0005673986
BTC,1731333600159,0.0000125,0.0001223135
BTC,1731337200165,0.0000125,0.0003907052
BTC,1731340800092,0.000022915,0.0006833201
BTC,1731344400065,0.0000406,0.0008247997
BTC,1731348000113,0.0000424665,0.0008397316
BTC,1731351600062,0.0000648863,0.0010190906
BTC,1731355200126,0.0000943937,0.0012551497
BTC,1731358800012,0.0000772558,0.0011180468
BTC,1731362400131,0.0000681487,0.0010451898
BTC,1731366000177,0.0000831542,0.0011652337
BTC,1731369600043,0.0001248826,0.0014990612
BTC,1731373200048,0.0000967859,0.0012742874
BTC,1731376800115,0.0001044957,0.0013359658
BTC,1731380400200,0.0000955087,0.0012640699
BTC,1731384000094,0.0000864032,0.0011912259
BTC,1731387600000,0.0001050068,0.0013400545
BTC,1731391200137,0.0001062821,0.0013502571
BTC,1731394800129,0.0001169388,0.0014355104
BTC,1731398400182,0.0001178988,0.0014431905
BTC,1731402000131,0.0001311829,0.0015494634
BTC,1731405600076,0.0001271231,0.0015169851
BTC,1731409200165,0.0001368552,0.0015948412
BTC,1731412800057,0.0001119091,0.0013952727
BTC,1731416400034,0.0000604135,0.0009833079
BTC,1731420000059,0.0000905439,0.001224351
BTC,1731423600191,0.0001419151,0.0016353209
BTC,1731427200108,0.0001003092,0.0013024737
BTC,1731430800022,0.0000459907,0.0008679257
BTC,1731434400169,0.0000687155,0.0010497238
BTC,1731438000026,0.0000705859,0.0010646873
BTC,1731441600038,0.0000683603,0.0010468822
BTC,1731445200042,0.0000597688,0.0009781502
BTC,1731448800140,0.0000125,0.0005423361
BTC,1731452400039,0.0000597754,0.0009782031
BTC,1731456000081,0.0000447177,0.0008577418
BTC,1731459600001,0.0000405991,0.0008247924
BTC,1731463200007,0.0000155597,0.0006244773
BTC,1731466800079,0.0000125,0.0005707899
BTC,1731470400079,0.0000428565,0.0008428522
BTC,1731474000120,0.0000571143,0.0009569144
BTC,1731477600038,0.0000473073,0.0008784584
BTC,1731481200053,0.0000335868,0.0007686942
BTC,1731484800166,0.0000444847,0.0008558778
BTC,1731488400021,0.0000336621,0.0007692969
BTC,1731492000041,0.0000466021,0.0008728172
BTC,1731495600158,0.0000427837,0.0008422693
BTC,1731499200145,0.0000539445,0.0009315562
BTC,1731502800088,0.0000582268,0.0009658142
BTC,1731506400166,0.0000759546,0.0011076364
BTC,1731510000038,0.0001050898,0.0013407187
BTC,1731513600164,0.0001074714,0.0013597713
BTC,1731517200022,0.0001003213,0.0013025707
BTC,1731520800114,0.0000828269,0.0011626151
BTC,1731524400178,0.0000573853,0.0009590823
BTC,1731528000043,0.000037762,0.0008020958
BTC,1731531600187,0.0000410479,0.000828383
BTC,1731535200090,0.0000200839,0.0006606715
BTC,1731538800032,0.000021678,0.0006734236
BTC,1731542400152,0.0000125,0.0005999136
BTC,1731546000003,0.0000125,0.0004426116
BTC,1731549600025,0.0000125,0.0005171048
BTC,1731553200187,0.0000125,0.0005590638
BTC,1731556800090,0.0000125,0.0005132101
BTC,1731560400175,0.0000336301,0.0007690408
BTC,1731564000030,0.0000206755,0.0006654038
BTC,1731567600089,0.000017905,0.0006432399
BTC,1731571200153,0.0000295971,0.000736777
BTC,1731574800120,0.0000396992,0.0008175933
BTC,1731578400033,0.0000286193,0.0007289548
BTC,1731582000194,0.0000545288,0.0009362307
BTC,1731585600052,0.0000183192,0.0006465539
BTC,1731589200150,0.0000396776,0.000817421
BTC,1731592800106,0.0000318473,0.0007547782
BTC,1731596400198,0.0000125,0.0005746852
BTC,1731600000149,0.0000125,0.0005750813
BTC,1731603600015,0.0000377329,0.0008018633
BTC,1731607200167,0.0000320794,0.0007566354
BTC,1731610800031,0.0000173027,0.0006384219
BTC,1731614400020,0.0000308218,0.0007465744
BTC,1731618000063,0.000026984,0.0007158724
BTC,1731621600140,0.000022967,0.0006837357
BTC,1731625200014,0.0000175849,0.0006406788
BTC,1731628800067,0.0000125,0.0004537066
BTC,1731632400013,0.0000544799,0.0009358391
BTC,1731636000161,0.0000125,0.0005154227
BTC,1731639600169,0.0000125,0.0005971047
BTC,1731643200075,0.0000146123,0.0006168983
BTC,1731646800138,0.0000125,0.0004447919
BTC,1731650400106,0.0000125,0.0005017781
BTC,1731654000188,0.0000368753,0.0007950023
BTC,1731657600058,0.0000759484,0.0011075869
BTC,1731661200099,0.000055849,0.0009467916
BTC,1731664800090,0.0000688467,0.001050774
BTC,1731668400150,0.0000240673,0.0006925386
BTC,1731672000047,0.0000135306,0.0006082445
BTC,1731675600164,0.0000564289,0.0009514314
BTC,1731679200122,0.0000641963,0.0010135704
BTC,1731682800078,0.0000208856,0.0006670847
BTC,1731686400035,0.0000139598,0.0006116785
BTC,1731690000021,0.0000291316,0.0007330532
BTC,1731693600183,0.0000299811,0.0007398488
BTC,1731697200130,0.0000125,0.000563678
BTC,1731700800017,0.0000195673,0.0006565384
BTC,1731704400044,0.0000566866,0.0009534925
BTC,1731708000129,0.0000412424,0.0008299389
BTC,1731711600019,0.0000336099,0.000768879
BTC,1731715200117,0.0000305065,0.0007440517
BTC,1731718800010,0.0000217,0.0006736001
BTC,1731722400018,0.0000362503,0.0007900026
BTC,1731726000098,0.00003424,0.00077392
BTC,1731729600151,0.0000341742,0.0007733938
BTC,1731733200147,0.0000306173,0.0007449388
BTC,1731736800088,0.0000171444,0.0006371555
BTC,1731740400010,0.0000235387,0.0006883095
BTC,1731744000015,0.0000307576,0.0007460605
BTC,1731747600195,0.0000265171,0.0007121365
BTC,1731751200142,0.0000286808,0.0007294467
BTC,1731754800109,0.0000346531,0.0007772249
BTC,1731758400136,0.0000284595,0.0007276758
BTC,1731762000122,0.0000286631,0.0007293046
BTC,1731765600095,0.0000295904,0.000736723
BTC,1731769200023,0.0000302765,0.0007422117
BTC,1731772800017,0.0000242887,0.0006943095
BTC,1731776400011,0.0000125,0.0005842947
BTC,1731780000153,0.0000354894,0.0007839153
BTC,1731783600012,0.0000582203,0.0009657625
BTC,1731787200011,0.0000616475,0.0009931798
BTC,1731790800089,0.0000521382,0.0009171056
BTC,1731794400098,0.0000495695,0.0008965557
BTC,1731798000057,0.0000457797,0.0008662374
BTC,1731801600163,0.0000297927,0.0007383419
BTC,1731805200138,0.0000342763,0.0007742103
BTC,1731808800087,0.0000141608,0.0006132864
BTC,1731812400025,0.000016041,0.0006283277
BTC,1731816000200,0.0000458845,0.0008670762
BTC,1731819600019,0.0000421907,0.0008375253
BTC,1731823200083,0.0000424867,0.0008398935
BTC,1731826800034,0.0000422567,0.0008380534
BTC,1731830400066,0.0000463353,0.0008706822
BTC,1731834000079,0.0000395345,0.000816276
BTC,1731837600016,0.000052423,0.0009193836
BTC,1731841200144,0.0000497056,0.0008976445
BTC,1731844800110,0.0000284451,0.000727561
BTC,1731848400017,0.0000266454,0.0007131634
BTC,1731852000012,0.0000574534,0.0009596272
BTC,1731855600107,0.0000694055,0.0010552436
BTC,1731859200002,0.0000500883,0.0009007067
BTC,1731862800049,0.0000291992,0.0007335934
BTC,1731866400029,0.0000466172,0.0008729374
BTC,1731870000015,0.0000479512,0.0008836096
BTC,1731873600006,0.0000528665,0.000922932
BTC,1731877200092,0.000040716,0.0008257279
BTC,1731880800080,0.0000603462,0.0009827697
BTC,1731884400124,0.0000333471,0.0007667769
BTC,1731888000054,0.0000616862,0.0009934898
BTC,1731891600009,0.0000454313,0.0008634501
BTC,1731895200088,0.0000420371,0.0008362966
BTC,1731898800061,0.0000571542,0.000957234
BTC,1731902400042,0.0000804818,0.0011438541
BTC,1731906000042,0.0000825843,0.0011606748
BTC,1731909600088,0.0000895718,0.0012165745
BTC,1731913200060,0.0001038089,0.0013304709
BTC,1731916800147,0.0001041016,0.0013328127
BTC,1731920400123,0.0000688557,0.0010508456
BTC,1731924000126,0.0000703319,0.001062655
BTC,1731927600036,0.0000752879,0.0011023034
BTC,1731931200187,0.0000417644,0.0008341156
BTC,1731934800049,0.0000330838,0.0007646705
BTC,1731938400135,0.000059486,0.0009758878
BTC,1731942000016,0.0000879358,0.0012034861
BTC,1731945600006,0.0000644519,0.0010156153
BTC,1731949200156,0.0000625631,0.0010005045
BTC,1731952800036,0.0000752325,0.0011018602
BTC,1731956400055,0.0000302566,0.0007420529
BTC,1731960000028,0.0000529181,0.0009233445
BTC,1731963600180,0.0000868448,0.0011947586
BTC,1731967200037,0.0000736859,0.001089487
BTC,1731970800119,0.0000731585,0.0010852678
BTC,1731974400045,0.000052195,0.0009175599
BTC,1731978000068,0.0000300946,0.0007407569
BTC,1731981600052,0.0000461264,0.0008690115
BTC,1731985200012,0.0000582928,0.0009663421
BTC,1731988800130,0.0000654582,0.0010236657
BTC,1731992400036,0.0000556936,0.0009455485
BTC,1731996000042,0.0000654942,0.001023954
BTC,1731999600096,0.0000887585,0.0012100677
BTC,1732003200108,0.0000937759,0.0012502076
BTC,1732006800084,0.0000786925,0.0011295398
BTC,1732010400038,0.0000558246,0.0009465971
BTC,1732014000026,0.0000590236,0.0009721888
BTC,1732017600032,0.0000557678,0.0009461425
BTC,1732021200049,0.0000784159,0.0011273269
BTC,1732024800071,0.0000828794,0.0011630348
BTC,1732028400040,0.0000643567,0.0010148534
BTC,1732032000033,0.0000651224,0.0010209791
BTC,1732035600037,0.0000642045,0.0010136359
BTC,1732039200049,0.0000777074,0.0011216588
BTC,1732042800141,0.0000912606,0.0012300846
BTC,1732046400111,0.0000591954,0.0009735633
BTC,1732050000022,0.0000491368,0.0008930944
BTC,1732053600126,0.0000277083,0.0007216667
BTC,1732057200137,0.0000280215,0.000724172
BTC,1732060800004,0.000035744,0.0007859522
BTC,1732064400009,0.0000310681,0.0007485452
BTC,1732068000096,0.0000368771,0.0007950171
BTC,1732071600086,0.0000523311,0.0009186491
BTC,1732075200022,0.0000425212,0.0008401698
BTC,1732078800104,0.0000546522,0.0009372173
BTC,1732082400124,0.0000784053,0.0011272427
BTC,1732086000151,0.0000787217,0.0011297737
BTC,1732089600000,0.0000619655,0.0009957236
BTC,1732093200080,0.0000924953,0.0012399624
BTC,1732096800056,0.000068381,0.0010470477
BTC,1732100400035,0.0000585107,0.0009680852
BTC,1732104000003,0.000055788,0.000946304
BTC,1732107600016,0.0000618208,0.0009945662
BTC,1732111200164,0.0000698151,0.0010585206
BTC,1732114800000,0.0000610837,0.0009886697
BTC,1732118400138,0.0000293825,0.0007350602
BTC,1732122000063,0.0000125,0.0005628841
BTC,1732125600107,0.0000125,0.000363725
BTC,1732129200153,0.0000125,0.0000693868
BTC,1732132800063,0.0000125,-0.0001755495
BTC,1732136400002,0.0000125,-0.0001891612
BTC,1732140000154,0.0000125,0.0003411237
BTC,1732143600044,0.0000125,0.0002720021
BTC,1732147200158,0.0000125,0.0000615513
BTC,1732150800103,0.0000125,0.0004974438
BTC,1732154400048,0.0000140049,0.0006120392
BTC,1732158000000,0.0000125,0.0002541214
BTC,1732161600033,0.0000334717,0.0007677735
BTC,1732165200029,0.0000347111,0.0007776891
BTC,1732168800040,0.0000238414,0.0006907309
BTC,1732172400154,0.0000288351,0.000730681
BTC,1732176000026,0.0000428213,0.0008425706
BTC,1732179600027,0.0000232875,0.0006863
BTC,1732183200129,0.0000307132,0.0007457054
BTC,1732186800099,0.0000353226,0.0007825805
BTC,1732190400060,0.0000367566,0.0007940528
BTC,1732194000044,0.000041209,0.000829672
BTC,1732197600037,0.0000509548,0.0009076382
BTC,1732201200083,0.0000554089,0.000943271
BTC,1732204800014,0.0000213949,0.0006711595
BTC,1732208400009,0.0000378686,0.0008029488
BTC,1732212000036,0.0000414539,0.0008316308
BTC,1732215600017,0.0000142125,0.0006136998
BTC,1732219200052,0.000048857,0.0008908558
BTC,1732222800010,0.0000454425,0.0008635397
BTC,1732226400177,0.0000379985,0.0008039884
BTC,1732230000147,0.0000563095,0.0009504759
BTC,1732233600010,0.0000516612,0.0009132895
BTC,1732237200038,0.0000365681,0.0007925448
BTC,1732240800137,0.0000456513,0.0008652104
BTC,1732244400041,0.0000600496,0.0009803969
BTC,1732248000014,0.0000715037,0.0010720293
BTC,1732251600083,0.0000702891,0.0010623125
BTC,1732255200105,0.0000680565,0.0010444522
BTC,1732258800116,0.0000635496,0.0010083966
BTC,1732262400170,0.0000669612,0.0010356899
BTC,1732266000156,0.000075054,0.0011004318
BTC,1732269600112,0.0000680988,0.0010447905
BTC,1732273200013,0.0000656593,0.0010252743
BTC,1732276800054,0.0000619291,0.0009954328
BTC,1732280400164,0.0000782597,0.0011260772
BTC,1732284000085,0.0000598842,0.0009790734
BTC,1732287600173,0.0000625978,0.0010007823
BTC,1732291200072,0.0000601626,0.0009813009
BTC,1732294800033,0.000050601,0.0009048079
BTC,1732298400000,0.0000597943,0.0009783548
BTC,1732302000034,0.0000262075,0.0007096602
BTC,1732305600003,0.0000518794,0.0009150354
BTC,1732309200110,0.0000444832,0.0008558658
BTC,1732312800019,0.0000125,0.0005872886
BTC,1732316400010,0.0000541382,0.0009331059
BTC,1732320000189,0.0000379347,0.0008034776
