coin,tf,signal,group,n,mean_next,stdev_next,p50_next,p90_next,p99_next,p99.9_next,mw_p,p99_ci_lo,p99_ci_hi
ETH,1h,prev_ret_lt_m3s,yes,59,0.1955873516095056,1.3735163693978276,0.1488166674667557,1.9906647193335392,3.3907083676497316,3.9448468737618128,0.137564680864508,2.0926751421193224,4.006417818885377
ETH,1h,prev_ret_lt_m3s,no,4942,-0.011624517211929756,0.6207562585810262,-0.004524191112936782,0.563291767496017,1.7941228667008173,3.631505296671156,,,
ETH,1h,range_top10,yes,501,0.010962744539657267,1.0703755954324654,-0.0292255236239658,1.2487331692485837,3.385754821334075,4.153844118154126,0.7671300167355432,2.415247275316279,3.903397921932039
ETH,1h,range_top10,no,4500,-0.011422454517947623,0.5662984408950824,0.0,0.5197182951594923,1.6292825179369166,3.410178122551728,,,
ETH,1h,range_top1,yes,51,0.3949835796062287,1.406908695639026,0.1488166674667557,2.0108023687121612,4.153844118154126,4.286527787496001,0.07120370123499298,2.680048537414925,4.3012704174228755
ETH,1h,range_top1,no,4950,-0.013344014722487613,0.6209928941103057,-0.004835141330272741,0.5635235719092554,1.7933844302061837,3.4982385949492394,,,
ETH,1h,vol_top1,yes,51,0.06994498944348097,1.3083146375712145,0.012601865076034002,1.0756175341873453,4.153844118154126,4.286527787496001,0.6446940332652686,1.902368603367699,4.3012704174228755
ETH,1h,vol_top1,no,4950,-0.009995132278386578,0.6244776155129584,-0.004333315565069329,0.571413012049407,1.8374378427248976,3.4982385949492394,,,
ETH,1h,up5_consec,yes,99,-0.04083253233855884,0.6322248199649488,-0.13564494934508176,0.6551375079412438,1.7483086983914613,2.7513630163478355,0.010840184344419886,1.2799952349401682,2.862813496120764
ETH,1h,up5_consec,no,4902,-0.008540654756197202,0.6350645024350038,0.0,0.5727049042730649,1.860671601923475,3.9135968917304362,,,
ETH,1h,dn5_consec,yes,121,-0.02454523808453674,0.8620720373370743,0.07482229704451893,0.8356410630131483,2.1044711763011654,2.1990126888486894,0.3331732766532294,1.183986870640652,2.2057375434911153
ETH,1h,dn5_consec,no,4880,-0.008798921415608006,0.6284030718463348,-0.004790333945242642,0.5675688548928574,1.8567193171685263,3.9158633294634027,,,
ETH,1w,base,base,188,0.4545113327554639,8.502456014178787,-0.05809942390866407,9.022849750816304,24.187393906469676,41.27492440570295,,,
ETH,1w,prev_ret_gt_2s,yes,6,1.2325979198767654,5.995344098080629,2.773511605517087,6.356855429803165,7.509722294610425,7.625008981091151,0.5994745918055548,,
ETH,1w,prev_ret_gt_2s,no,182,0.4288601265866299,8.583385524162342,-0.15775206648959705,9.19251794295026,24.527716611151426,41.364613345048696,,,
ETH,1w,prev_ret_lt_m2s,yes,2,2.06806383780005,16.514407809844187,2.06806383780005,11.410023637496774,13.511964592428537,13.722158687921713,,,
ETH,1w,prev_ret_lt_m2s,no,186,0.4371613058195005,8.459943785519469,-0.05809942390866407,8.800810885117993,24.300834808030313,41.30482071881834,,,
ETH,1w,prev_ret_gt_3s,yes,2,-5.432573275689956,4.696570346157897,-5.432573275689956,-2.775791883619636,-2.1780160704038143,-2.118238489082232,,,
ETH,1w,prev_ret_gt_3s,no,186,0.5178133177925114,8.519116870035687,-0.008361204013374035,9.079405814860953,24.300834808030313,41.30482071881834,,,
ETH,1w,prev_ret_lt_m3s,yes,2,2.06806383780005,16.514407809844187,2.06806383780005,11.410023637496774,13.511964592428537,13.722158687921713,,,
ETH,1w,prev_ret_lt_m3s,no,186,0.4371613058195005,8.459943785519469,-0.05809942390866407,8.800810885117993,24.300834808030313,41.30482071881834,,,
ETH,1w,range_top10,yes,19,-0.03939724897239838,7.779175721844854,-0.3665709982666021,8.969414152497022,16.290417461562846,16.793191153771364,0.6501417949246808,5.156661390708394,16.84905489735009
ETH,1w,range_top10,no,169,0.5100395165000167,8.59959937796011,0.0,8.99457171879398,25.26508247129516,41.558939380297886,,,
ETH,1w,range_top1,yes,2,5.986912372378484,10.972319063357437,5.986912372378484,12.19379334441246,13.590341563120106,13.729996384990871,,,
ETH,1w,range_top1,no,186,0.39502314953371104,8.490469653686421,-0.05809942390866407,8.800810885117993,24.300834808030313,41.30482071881834,,,
ETH,1w,vol_top1,yes,2,1.3019073683872062,3.6397420781673753,1.301907368387206,3.3608564125809406,3.8241199475245304,3.8704463010188896,,,
ETH,1w,vol_top1,no,186,0.4453995474260903,8.543642957414784,-0.05809942390866407,9.079405814860953,24.300834808030313,41.30482071881834,,,
ETH,1w,up5_consec,yes,8,-1.2645564155801885,7.741969149725931,-2.52036724056669,7.2823965993321025,12.378269193305917,12.887856452703303,0.4268413103907857,,
ETH,1w,up5_consec,no,180,0.5309143437926044,8.546389974539945,-0.008361204013374035,8.966293686771646,24.641157512712063,41.39450965816408,,,
ETH,1w,dn5_consec,yes,6,-2.253320941634438,10.384262561917268,-0.20147674171634433,7.8607960103230905,7.937662055224432,7.945348659714566,0.6960251313183888,,
ETH,1w,dn5_consec,no,182,0.5437805286144717,8.45330030109524,-0.05809942390866407,9.19251794295026,24.527716611151426,41.364613345048696,,,
ETH,5m,base,base,5030,-0.0007366729592565766,0.11470570980265445,0.0,0.11552862568712022,0.3355846056575369,0.6096476938760576,,,
ETH,5m,prev_ret_gt_2s,yes,131,-0.004982300458473902,0.17267648241044548,-0.026113751501544158,0.22371364653244186,0.42486452051901685,0.5535539423205811,0.13357201035137792,0.2746632487089748,0.5716958578036557
ETH,5m,prev_ret_gt_2s,no,4899,-0.0006231442386202287,0.11277152492657218,0.0,0.11195105006045479,0.3330483464202299,0.6104709469733174,,,
ETH,5m,prev_ret_lt_m2s,yes,130,0.012800129540732149,0.2246198913754044,0.029013338131977928,0.28828170660431646,0.5433579215528058,0.6998432254123395,0.05159986805055332,0.4134202575926116,0.7205975173574686
ETH,5m,prev_ret_lt_m2s,no,4900,-0.0010958126174195426,0.11033132357216414,0.0,0.11139874565276432,0.32916621298590076,0.595902830959074,,,
ETH,5m,prev_ret_gt_3s,yes,45,-0.0077074549584358705,0.20222717342454694,-0.005280946345576076,0.24477413588398728,0.4811743830232946,0.5626437103256202,0.41495300169227867,0.26254214266713216,0.5716958578036557
ETH,5m,prev_ret_gt_3s,no,4985,-0.0006737471438176461,0.11364292892374252,0.0,0.11472801499188286,0.33525453655489645,0.6101631251497699,,,
ETH,5m,prev_ret_lt_m3s,yes,48,0.01843817456570543,0.2474838199339806,0.029074183058697134,0.3304044049602961,0.5332074039248792,0.5570611203505078,0.1495867070134742,0.3639371694166205,0.5597115332866887
ETH,5m,prev_ret_lt_m3s,no,4982,-0.0009214165725039022,0.11270619253122902,0.0,0.1133928311372047,0.33281133923295225,0.6101738631203609,,,
ETH,5m,range_top10,yes,503,-0.00198839832552862,0.18478547430833722,0.0,0.21587281025353902,0.5028500953318988,0.666927523754479,0.8069369745857284,0.40772924318022924,0.5716958578036557
ETH,5m,range_top10,no,4527,-0.0005975923630041274,0.10407788086941588,0.0,0.10464411096711146,0.29122488710464145,0.5610474780933745,,,
ETH,5m,range_top1,yes,51,-0.004001696126198615,0.2825151627249123,0.0,0.3330037983245715,0.6401545253220786,0.71255321815393,0.9271768496551301,0.3913268012443627,0.7205975173574686
ETH,5m,range_top1,no,4979,-0.0007032292594144308,0.11176051438025025,0.0,0.11350763855757498,0.33224328286657423,0.5946547342114441,,,
ETH,5m,vol_top1,yes,51,0.007481888459699306,0.24088983318121762,0.0,0.3292903792327495,0.491577934807208,0.5021455852991054,0.7333440786946315,0.37298937420932043,0.5033197686870938
ETH,5m,vol_top1,no,4979,-0.0008208558538873761,0.1127326737685044,0.0,0.11319179843609634,0.3324109347686474,0.6101846010909487,,,
ETH,5m,up5_consec,yes,102,0.015949855550132334,0.1101690129505944,0.002603353118824092,0.14897499884083398,0.326093616583088,0.39596697223506067,0.20764685128998261,0.18390080279930898,0.4037399065023317
ETH,5m,up5_consec,no,4928,-0.0010820515931765581,0.11478283764505072,0.0,0.11404634784605083,0.33558960618797007,0.6103671465909604,,,
ETH,5m,dn5_consec,yes,127,-0.00033614410655092,0.1395912887430767,0.00522657189150344,0.15055551835353234,0.3290333213947174,0.40565940829344105,0.44616940949808115,0.23461182129864508,0.41668836918589136
ETH,5m,dn5_consec,no,4903,-0.000747047661335634,0.11400621756347193,0.0,0.11459051318537307,0.33565211281838614,0.6104566296791993,,,
HYPE,1d,base,base,615,0.3849961568200135,5.590136090617855,0.04758236280419936,7.2170581191390735,14.508408479009468,23.808026433957863,,,
HYPE,1d,prev_ret_gt_2s,yes,24,2.2906333498944873,7.226762748978048,-0.06356240208013064,10.562378192796563,20.941812110689277,23.349446585963626,0.22225154467270225,7.849632958513232,23.616961527660774
HYPE,1d,prev_ret_gt_2s,no,591,0.30760987486775054,5.5073715089405795,0.10289006767880693,6.883687653311532,14.3953717831761,22.243296320387337,,,
HYPE,1d,prev_ret_lt_m2s,yes,12,2.1563557304973315,5.964821306816125,2.1025326032922065,10.534243883850639,11.904626161590606,12.005198022064915,0.30089626204540443,5.569445641865678,12.016372673228727
HYPE,1d,prev_ret_lt_m2s,no,603,0.34974522003041514,5.581991645662428,0.03686409437209104,7.062607672661722,14.52625637835158,23.813966275604436,,,
HYPE,1d,prev_ret_gt_3s,yes,6,5.5680753139193255,5.907753676045123,5.998133103860692,11.842552364926473,11.971544631933684,11.984443858634405,0.033497781004899904,,
HYPE,1d,prev_ret_gt_3s,no,609,0.3339313375382468,5.568057682666402,0.03686409437209104,6.921588441049014,14.517332428680517,23.810996354781178,,,
HYPE,1d,prev_ret_lt_m3s,yes,0,,,,,,,,,
HYPE,1d,prev_ret_lt_m3s,no,615,0.3849961568200135,5.590136090617855,0.04758236280419936,7.2170581191390735,14.508408479009468,23.808026433957863,,,
HYPE,1d,range_top10,yes,62,1.4887342966827202,7.143645542210646,0.32046251800325054,11.95721215782177,20.021413941450703,20.852408773824216,0.2637926656087629,12.637767526487236,20.944741532976828
HYPE,1d,range_top10,no,553,0.26124974692582215,5.382192980247187,0.017362402956555556,6.828436677398839,14.298406668292328,23.83871561579834,,,
HYPE,1d,range_top1,yes,7,1.9263783093610658,3.415607783674279,0.2731666316453163,5.668071700479858,7.450403278736363,7.628636436562015,0.30088558207702276,,
HYPE,1d,range_top1,no,608,0.36724998072167897,5.609542185152654,0.0422232285881452,7.151289560377311,14.51881975362569,23.811491341585043,,,
HYPE,1d,vol_top1,yes,7,1.8621504612439566,7.179337376192673,3.903306078919311,9.477911983992012,10.848236963629518,10.985269461593267,0.5144768057408805,,
HYPE,1d,vol_top1,no,608,0.3679894460782904,5.574500746337554,0.0422232285881452,7.005324350277195,14.51881975362569,23.811491341585043,,,
HYPE,1d,up5_consec,yes,13,-0.6420960881185966,5.303369106653004,-3.080190252207027,6.144551298831562,9.548564028129267,9.962257165315703,0.28016428131089677,3.900212314225038,10.008223069447531
HYPE,1d,up5_consec,no,602,0.40717588968413626,5.598274756991679,0.11229328988759946,7.282826677900835,14.527743703296755,23.8144612624083,,,
HYPE,1d,dn5_consec,yes,10,2.452146334597429,4.412644091032165,2.8894387331137805,6.5011341034651515,10.297837646562783,10.677508000872544,0.12967559664558867,3.3816104172203154,10.719693595795853
HYPE,1d,dn5_consec,no,605,0.3508283852865024,5.6040115952339224,0.007540909433689791,7.2170581191390735,14.523281728461232,23.812976301996645,,,
HYPE,1h,base,base,4998,0.021239712960723665,1.0116133755724275,0.0073878977167263216,1.1341584781758063,2.965663988938526,4.742262087238468,,,
HYPE,1h,prev_ret_gt_2s,yes,153,-0.047697706577459274,1.4977994719373806,-0.06082910064173497,1.6083030883295149,4.1885302933282835,4.4900328324862,0.7415314758896965,2.4222645907507556,4.490561240704238
HYPE,1h,prev_ret_gt_2s,no,4845,0.0234166841040347,0.9925393300575,0.009028367129526593,1.1069124648239685,2.956184942307692,4.833598657076735,,,
HYPE,1h,prev_ret_lt_m2s,yes,126,-0.07489065122960026,1.4826571397241735,-0.060082244599546364,1.5440683295357638,3.600083609832594,5.125095358709308,0.3614320593586561,2.544459201192062,5.33744221879815
HYPE,1h,prev_ret_lt_m2s,no,4872,0.023725843069094102,0.9965820786455557,0.01090429080923272,1.123923930605485,2.9063410113000465,4.623343134348236,,,
HYPE,1h,prev_ret_gt_3s,yes,46,0.07314942189962312,1.7167216241204855,0.10662352329122715,1.9015392988551039,3.681021208216098,4.406478504585458,0.4919419320177988,2.1506843386623156,4.487084870848723
HYPE,1h,prev_ret_gt_3s,no,4952,0.02075751453358526,1.0030243026218417,0.007023539988448846,1.1206749915863574,2.9632842202357565,4.769722755294539,,,
HYPE,1h,prev_ret_lt_m3s,yes,30,0.17539741717477927,2.0600184118811087,-0.10764659145842126,3.2604356664135614,4.800040378616441,5.283702034779979,0.9117302661555995,2.910632615845956,5.33744221879815
HYPE,1h,prev_ret_lt_m3s,no,4968,0.020308808949769223,1.002308005002709,0.007471369131772931,1.1258380577959983,2.906358701747749,4.610433499656441,,,
HYPE,1h,range_top10,yes,500,0.1102988019919635,1.678206301100896,0.045273549689106574,2.0450593026285895,4.49903005048517,8.320404058421556,0.26948779790566846,3.485875774198307,5.687052209363589
HYPE,1h,range_top10,no,4498,0.011339858688687223,0.9075523324022059,0.0040546376217531765,1.035341079423393,2.579281962943537,3.781404992093025,,,
HYPE,1h,range_top1,yes,50,0.17344975043146846,2.3439310830599114,-0.03279440721213889,2.7522464334261163,6.9859248637988784,9.14668650476168,0.9395797954414042,3.259973749275047,9.38677113153532
HYPE,1h,range_top1,no,4948,0.019701616381593255,0.9894696508474345,0.007471369131772931,1.1180100569311717,2.89968683193457,4.613123006883847,,,
HYPE,1h,vol_top1,yes,50,0.55301747240228,2.3976877900549414,0.26434476842744914,3.228586531590223,7.443014257360175,9.192395444117809,0.06607461177003188,3.2822407312180255,9.38677113153532
HYPE,1h,vol_top1,no,4948,0.01586604926386072,0.9868510227992544,0.004729067053710345,1.1163764783287622,2.8865032372172217,4.4966792730216465,,,
HYPE,1h,up5_consec,yes,120,-0.022939032431435195,1.0920854963831692,-0.1622924599647746,1.2384155258091312,2.9887853328396905,4.312496832678716,0.13150586124061814,2.099211909683556,4.490561240704238
HYPE,1h,up5_consec,no,4878,0.022326520965450816,1.0096492236902797,0.012316237561105225,1.12675422098673,2.952535935888102,4.813898612601633,,,
HYPE,1h,dn5_consec,yes,107,0.19795862970268652,0.9823816876439954,0.27575301785645046,1.3871591803438799,2.006876322465456,2.8780159737366664,0.011439666233967537,1.8582403529210865,2.98074896367595
HYPE,1h,dn5_consec,no,4891,0.017373647924659452,1.0119960974270106,0.0,1.1256512031753818,2.965791509349745,4.806137989020664,,,
HYPE,1w,base,base,87,2.072999232425346,14.955729650439897,-0.18465326220763467,18.956281512238043,43.87265272467685,58.2927748887457,,,
HYPE,1w,prev_ret_gt_2s,yes,5,-0.3070355623420326,11.656440135980448,2.9954385659083815,10.746368230078614,14.150203465302813,14.490586988825234,0.7839563222125597,,
HYPE,1w,prev_ret_gt_2s,no,82,2.2181233052770146,15.178937173066142,-0.652080546423478,19.58288245398499,44.80418516421613,58.38592813269955,,,
HYPE,1w,prev_ret_lt_m2s,yes,0,,,,,,,,,
HYPE,1w,prev_ret_lt_m2s,no,87,2.072999232425346,14.955729650439897,-0.18465326220763467,18.956281512238043,43.87265272467685,58.2927748887457,,,
HYPE,1w,prev_ret_gt_3s,yes,1,2.9954385659083815,,2.9954385659083815,2.9954385659083815,2.9954385659083815,2.9954385659083815,,,
HYPE,1w,prev_ret_gt_3s,no,86,2.0622731936639154,15.043110699109778,-0.652080546423478,19.081601700587424,44.05895921258481,58.31140553753657,,,
HYPE,1w,prev_ret_lt_m3s,yes,0,,,,,,,,,
HYPE,1w,prev_ret_lt_m3s,no,87,2.072999232425346,14.955729650439897,-0.18465326220763467,18.956281512238043,43.87265272467685,58.2927748887457,,,
HYPE,1w,range_top10,yes,9,5.037955845740713,14.404445630820215,2.9954385659083815,19.477688593386503,32.10878978455212,33.371899903668684,0.5536242140691028,,
HYPE,1w,range_top10,no,78,1.73088885396588,15.070310893838329,-0.652080546423478,18.83096132388864,45.549411115847704,58.460450727862785,,,
HYPE,1w,range_top1,yes,1,14.528407380327724,,14.528407380327724,14.528407380327724,14.528407380327724,14.528407380327724,,,
HYPE,1w,range_top1,no,86,1.9281689051241548,14.98195382430495,-0.652080546423478,19.081601700587424,44.05895921258481,58.31140553753657,,,
HYPE,1w,vol_top1,yes,1,7.7363587250135035,,7.7363587250135035,7.7363587250135035,7.7363587250135035,7.7363587250135035,,,
HYPE,1w,vol_top1,no,86,2.0071462150696693,15.030754533278762,-0.652080546423478,19.081601700587424,44.05895921258481,58.31140553753657,,,
HYPE,1w,up5_consec,yes,6,11.478104123138737,10.475915654632777,14.860673950098548,20.44801030929608,21.113837209561623,21.180419899588177,0.04329238841101901,,
HYPE,1w,up5_consec,no,81,1.3763247960762055,15.048744647597674,-1.1678996582673018,17.22056300438457,44.990491652124085,58.40455878149042,,,
HYPE,1w,dn5_consec,yes,0,,,,,,,,,
HYPE,1w,dn5_consec,no,87,2.072999232425346,14.955729650439897,-0.18465326220763467,18.956281512238043,43.87265272467685,58.2927748887457,,,
HYPE,5m,base,base,5002,-0.000554049298162589,0.17663288975399158,0.0,0.2038928004389629,0.4648890824283506,0.6958452852101437,,,
HYPE,5m,prev_ret_gt_2s,yes,144,0.001853332930434033,0.23966253996274853,0.03178117213009646,0.2539898292383547,0.5462141513408939,0.559221370939838,0.6882149217775524,0.4552421260407057,0.5599780400768584
HYPE,5m,prev_ret_gt_2s,no,4858,-0.0006254085079027942,0.1744502678103056,-0.0017753793931762907,0.20090023645112476,0.4550442673027082,0.6970160546719871,,,
HYPE,5m,prev_ret_lt_m2s,yes,132,-0.001691937574887971,0.24473121613899926,0.022642013015794493,0.2608727516797749,0.5922574911185636,0.6476017031369039,0.3957795187674187,0.34161009104585277,0.6505822996092592
HYPE,5m,prev_ret_lt_m2s,no,4870,-0.0005232071518529892,0.1744520989743374,-0.001779802825474519,0.2004025311156577,0.4615445388876234,0.696918085539468,,,
HYPE,5m,prev_ret_gt_3s,yes,36,0.02697066460426445,0.24412387168309027,0.08041056690457626,0.2732555196181985,0.5512298348662636,0.559103219555799,0.398154703185019,0.2814386204947216,0.5599780400768584
HYPE,5m,prev_ret_gt_3s,no,4966,-0.0007535840747407957,0.17606744791221862,-0.0008794920054178146,0.20363697305821882,0.45958391484863337,0.696134332479293,,,
HYPE,5m,prev_ret_lt_m3s,yes,34,-0.04488190533982032,0.30905649195599827,0.018778213516379427,0.23454393188368394,0.5370521749454713,0.6187519067984542,0.9830296542206431,0.2340407537479854,0.6278296547821194
HYPE,5m,prev_ret_lt_m3s,no,4968,-0.00025067830270841004,0.1753984200929489,0.0,0.20375999884167495,0.4632218449377173,0.6961180042905436,,,
HYPE,5m,range_top10,yes,501,0.009187908482079486,0.24928247134445783,0.02529175849983467,0.3052536731579014,0.5967588875100294,0.7072563609791471,0.09542207690138149,0.5348965011906737,0.6505822996092592
HYPE,5m,range_top10,no,4501,-0.0016384129613266141,0.16660223579892078,-0.0019185388408171633,0.19171293700601666,0.4241256825772588,0.6750546523220824,,,
HYPE,5m,range_top1,yes,51,-0.0028785940761658787,0.2648586101800919,0.060233026521339106,0.2615865794711292,0.5155160403882864,0.5330364552807577,0.5116169570418314,0.3347559411308376,0.5349831680465877
HYPE,5m,range_top1,no,4951,-0.000530104280251426,0.17553341809950354,-0.001774591400327541,0.20226829444485173,0.46177685858024287,0.6962567938949474,,,
HYPE,5m,vol_top1,yes,51,-0.00847258243654333,0.3005978126664096,0.03007405736628055,0.3052536731579014,0.5734973537990795,0.6967997699447722,0.5350863856806227,0.33888784415733175,0.7105000384054039
HYPE,5m,vol_top1,no,4951,-0.00047248088974864906,0.1749492883755784,-0.0017589840108356292,0.2011817160256557,0.46365128489742613,0.6927098215117661,,,
HYPE,5m,up5_consec,yes,116,-0.030073937111613405,0.17131665974127078,-0.030064795173145864,0.187931162092847,0.3634351028147517,0.4815720822904139,0.04097195450230215,0.25017866182715504,0.49604891272998497
HYPE,5m,up5_consec,no,4886,0.0001467912639250683,0.17671425163561577,0.0,0.20465968951088875,0.4652524580885567,0.6967874600294351,,,
HYPE,5m,dn5_consec,yes,142,-0.011281215586184194,0.22518679446711995,0.0018212406065476472,0.22263475931222576,0.4837736216532156,0.578461565609884,0.8650150198007143,0.34080206919118555,0.589387366609917
HYPE,5m,dn5_consec,no,4860,-0.00024062180579652542,0.1750314046996711,0.0,0.20355171173862327,0.46342393433052115,0.6969997264832302,,,
LIT,1d,base,base,233,0.03608021531334173,6.836408315726326,0.18369281820336258,8.338244266728656,14.804381203477782,20.16606109455131,,,
LIT,1d,prev_ret_gt_2s,yes,5,5.385233678617436,6.1010578924234835,3.4521267860075477,11.759518669300922,12.166389624628138,12.207076720160861,0.08048802599089158,,
LIT,1d,prev_ret_gt_2s,no,228,-0.08122578168894111,6.816592469289082,0.10238260245796216,7.982772787346417,14.873827982581513,20.170192485894386,,,
LIT,1d,prev_ret_lt_m2s,yes,6,0.6762434499561226,5.05709845982838,2.4248727452383045,5.094534272363626,6.5581402458686835,6.704500843219189,0.6640737295764813,,
LIT,1d,prev_ret_lt_m2s,no,227,0.01915960118181454,6.884787636030108,0.10794896957802003,8.411429097418214,14.88771733840229,20.17101876416301,,,
LIT,1d,prev_ret_gt_3s,yes,0,,,,,,,,,
LIT,1d,prev_ret_gt_3s,no,233,0.03608021531334173,6.836408315726326,0.18369281820336258,8.338244266728656,14.804381203477782,20.16606109455131,,,
LIT,1d,prev_ret_lt_m3s,yes,0,,,,,,,,,
LIT,1d,prev_ret_lt_m3s,no,233,0.03608021531334173,6.836408315726326,0.18369281820336258,8.338244266728656,14.804381203477782,20.16606109455131,,,
LIT,1d,range_top10,yes,24,0.2845193970817698,8.756678899512892,1.1882580256313724,10.289447819763092,14.550274681068469,15.178983998874473,0.5638449194983338,8.430008859638026,15.248840589741807
LIT,1d,range_top10,no,209,0.0075513140576369524,6.606226969452575,0.18369281820336258,7.815651875851713,13.847329328211694,20.1858917729981,,,
LIT,1d,range_top1,yes,3,0.8760535771981104,9.078741893028427,-2.150150150150154,8.43509029830775,10.816769399210779,11.054937309301081,,,
LIT,1d,range_top1,no,230,0.025124041027888087,6.827849363083219,0.2022958904693395,8.152399162309072,14.846049270940036,20.16853992935715,,,
LIT,1d,vol_top1,yes,3,-4.133600293363519,14.254618539834151,-6.3030895286777415,7.604502422602234,10.733710611640227,11.046631430544027,,,
LIT,1d,vol_top1,no,230,0.09046735238303967,6.733749875693226,0.2022958904693395,8.152399162309072,14.846049270940036,20.16853992935715,,,
LIT,1d,up5_consec,yes,1,-5.9453383814481615,,-5.9453383814481615,-5.9453383814481615,-5.9453383814481615,-5.9453383814481615,,,
LIT,1d,up5_consec,no,232,0.06186219202352071,6.8398284413500665,0.2022958904693395,8.364793567360023,14.818270559298519,20.16688737281993,,,
LIT,1d,dn5_consec,yes,4,2.043219000234961,4.282721485492708,1.2802037650437526,6.057308105347682,7.735039447618758,7.902812581845866,,,
LIT,1d,dn5_consec,no,229,0.0010210225636190292,6.873366485339665,0.10794896957802003,8.401385982704802,14.859938626760774,20.169366207625767,,,
LIT,1h,base,base,5000,0.01493122713882098,1.496341486611448,-0.04785456440399849,1.679971446236806,4.437029804085836,7.521777757322154,,,
LIT,1h,prev_ret_gt_2s,yes,181,-0.20419938641478858,2.244842842840386,-0.31205481310629946,2.211078185548221,7.41891812324113,9.126461888707427,0.005613604487011086,4.228354731632237,9.197553974790962
LIT,1h,prev_ret_gt_2s,no,4819,0.023161698409458746,1.460483704553569,-0.03721362949179463,1.6753000239158262,4.38782132119686,7.165572495740904,,,
LIT,1h,prev_ret_lt_m2s,yes,111,0.3440477471608214,2.2408434964630133,0.16246011024079188,3.2985486385990193,5.8392116961168,7.294944698258363,0.07597073136625909,4.403421474936595,7.467602205197954
LIT,1h,prev_ret_lt_m2s,no,4889,0.007458955974484299,1.4745732407262944,-0.05456343567766808,1.6617621727405618,4.3549444343878205,7.52224421200641,,,
LIT,1h,prev_ret_gt_3s,yes,47,0.19854577014145558,2.796909909025454,-0.31205481310629946,4.071133486067033,8.006982045785923,8.723036351472798,0.33225719211426685,4.963479405376074,8.80259794099356
LIT,1h,prev_ret_gt_3s,no,4953,0.013188872299102868,1.4789520959918925,-0.04611128189363489,1.6746206250531648,4.398293944355378,7.47020242998977,,,
LIT,1h,prev_ret_lt_m3s,yes,30,0.7919371157058279,3.0247741450668686,0.7900159733098322,4.955442783864579,7.012414232357214,7.42208340791388,0.07338431021384442,4.660127320511918,7.467602205197954
LIT,1h,prev_ret_lt_m3s,no,4970,0.0102410507490805,1.4817193031219706,-0.051111230509537364,1.6672877870553633,4.397579035368758,7.521903826155736,,,
LIT,1h,range_top10,yes,500,-0.021081700025858352,2.3697238052374177,-0.15337078350172728,2.7748499581726764,7.5218155779722276,9.00047091392605,0.046469298166377224,6.157513607767083,8.79397526419536
LIT,1h,range_top10,no,4500,0.018932663490452018,1.365602404478989,-0.03702226735680103,1.618335412898415,4.022495159982404,5.65210892998664,,,
LIT,1h,range_top1,yes,50,0.7269061673284035,3.577924779238176,-0.39224787899408975,5.97903979711175,8.798330151467178,8.802171162040922,0.8538756291521787,7.095642820153725,8.80259794099356
LIT,1h,range_top1,no,4950,0.007739561076299949,1.459362165379309,-0.04637599819772853,1.6657126175900985,4.266147416320938,6.660818692049733,,,
LIT,1h,vol_top1,yes,50,0.4300108685935946,3.135117448627734,-0.17872337422719653,4.923717367570083,8.798330151467178,8.802171162040922,0.7901643546982197,5.504275369556933,8.80259794099356
LIT,1h,vol_top1,no,4950,0.01073850348776266,1.4705727660770909,-0.04785456440399849,1.6672877870553633,4.341087478551006,7.11720343469117,,,
LIT,1h,up5_consec,yes,94,-0.13616678381773756,1.6342855470266888,-0.47502449451836126,1.5052886854075844,4.775653948253341,8.399903541719526,0.02777968702428897,2.088121804535243,8.80259794099356
LIT,1h,up5_consec,no,4906,0.01782629705930947,1.493606509541633,-0.03940683821644919,1.6805841561003176,4.425105765446571,7.472748483431793,,,
LIT,1h,dn5_consec,yes,143,0.054147587870785635,1.2712976361562887,0.10759493670886577,1.490730103143525,2.9763273225023723,4.91284621480574,0.35979731221216793,2.185075374531154,5.227347072293109
LIT,1h,dn5_consec,no,4857,0.013776617382866497,1.5025529973937377,-0.05456343567766808,1.6804309786344405,4.442861894416021,7.5223786854289,,,
LIT,1w,base,base,33,1.3828196436825213,18.9945447724087,0.22912656951699084,23.486297184290088,53.31965627606524,57.754892629732666,,,
LIT,1w,prev_ret_gt_2s,yes,2,-16.931598276903472,7.3272508197137824,-16.931598276903472,-12.786679283244027,-11.854072509670651,-11.760811832313314,,,
LIT,1w,prev_ret_gt_2s,no,31,2.5643949933977472,18.953947041816726,0.6562586349820432,23.87694961546756,53.62765880062547,57.78569288218867,,,
LIT,1w,prev_ret_lt_m2s,yes,0,,,,,,,,,
LIT,1w,prev_ret_lt_m2s,no,33,1.3828196436825213,18.9945447724087,0.22912656951699084,23.486297184290088,53.31965627606524,57.754892629732666,,,
LIT,1w,prev_ret_gt_3s,yes,1,-22.112747018977775,,-22.112747018977775,-22.112747018977775,-22.112747018977775,-22.112747018977775,,,
LIT,1w,prev_ret_gt_3s,no,32,2.1170561018906557,18.816665949496993,0.442692602249517,23.681623399878827,53.473657538345385,57.770292755960696,,,
LIT,1w,prev_ret_lt_m3s,yes,0,,,,,,,,,
LIT,1w,prev_ret_lt_m3s,no,33,1.3828196436825213,18.9945447724087,0.22912656951699084,23.486297184290088,53.31965627606524,57.754892629732666,,,
LIT,1w,range_top10,yes,4,-7.097706844019555,22.68145236799058,-16.248270392357433,14.82778743888135,25.079393128741103,26.104553697727084,,,
