signal,tf,coin,bucket,n,ret_next1_mean,ret_next1_median,ret_next1_win,ret_next5_mean,ret_next5_median,ret_next5_win,h1_next1_mean,h1_next1_median,h1_next1_win,h2_next1_mean,h2_next1_median,h2_next1_win
move_vol,1h,BTC,flat|<50,5,-0.11073889709216189,-0.19369034337424207,0.4,-0.24350868879982945,0.11735541549091622,0.6,0.25288678967578804,0.25288678967578804,1.0,-0.20164531878414937,-0.23529818996291807,0.25
obv,1h,BTC,obv_up/price_up,1913,-0.007497804149623812,-0.012786088735450285,0.4777835859905907,-0.03116090983605273,-0.030700351774859413,0.47516989022477785,0.004813307653875834,-0.01946884827412343,0.4722814498933902,-0.019341725043657318,-0.009473285335359627,0.48307692307692307
obv,1h,BTC,obv_up/price_dn(bull_div),439,0.003582761589947142,0.003891807744693665,0.5034168564920274,-0.0051557324958892885,-0.0014861270044130848,0.4988610478359909,0.01890630681367309,0.012488505346952561,0.5235849056603774,-0.010728214566131706,-0.013907131267865136,0.4845814977973568
obv,1h,BTC,obv_dn/price_dn,2085,-0.008945304391044977,0.0031321519939453424,0.5038387715930902,-0.056824405810643394,0.0,0.49951923076923077,-0.019061920039831787,0.008986879156425154,0.5059797608095676,0.002084546371473841,0.0015714375510622602,0.5015045135406219
obv,1h,BTC,obv_dn/price_up(bear_div),557,-0.006541488433075735,0.0,0.4955116696588869,0.006647171804232824,0.02048550650415315,0.518850987432675,-0.016084054064570728,0.0,0.4980392156862745,0.0015159759246435491,-0.00078725280261982,0.49337748344370863
vwap_dist,1h,BTC,z<-1,1334,0.0012207037087559268,0.021508441800222045,0.5262368815592204,-0.04866463540759366,0.029331247555730577,0.5161290322580645,-0.006602594699452524,0.03125081382326922,0.5368421052631579,0.008997226042774791,0.009400999639619378,0.515695067264574
vwap_dist,1h,BTC,-0.5..0.5,1152,-0.01909851544249324,-0.006422030132169354,0.4891398783666377,-0.037815034834583316,0.0074787603206782904,0.5065274151436031,-0.040793984078844936,-0.03995072186852022,0.460573476702509,0.0013164449269574261,0.006309645871116487,0.5160202360876898
vwap_dist,1h,BTC,-1..-0.5,576,0.006986994634263327,0.00992742045639039,0.5121527777777778,-0.06607937547006308,-0.05232627676114987,0.45565217391304347,0.009986540175489046,0.01600848057986548,0.5251572327044025,0.0032898803625199943,0.0,0.49612403100775193
vwap_dist,1h,BTC,0.5..1,625,-0.031003065440638817,-0.027098543054804303,0.456,-0.017041726296386357,-0.013104442405975636,0.4912,-0.012361733626967584,-0.030593261047556775,0.4657534246575342,-0.04734921826223642,-0.022291573785104823,0.44744744744744747
vwap_dist,1h,BTC,>1,1278,0.0028608591278143263,-0.013901655681181069,0.4726134585289515,-0.004299814838533313,-0.035485065015350425,0.4726134585289515,0.022690226419571812,-0.01592515927851257,0.4793650793650794,-0.016417692405838784,-0.013171736793060607,0.4660493827160494
ud_vol_ratio,1h,BTC,1.25-2,926,-0.0327109593240404,-0.02356359133787178,0.45464362850971923,-0.07933370932130519,-0.04565996923206472,0.46652267818574517,-0.042659902823001576,-0.033345300554044055,0.44680851063829785,-0.022456565805374272,-0.016191874821935848,0.46271929824561403
ud_vol_ratio,1h,BTC,0.8-1.25,1167,-0.007590072879855905,0.0,0.4957118353344768,-0.04425267840317668,0.01224460684320361,0.5060137457044673,-0.012486146678543543,0.005633328280141292,0.5035714285714286,-0.0030656482474052827,-0.005490730699347912,0.4884488448844885
ud_vol_ratio,1h,BTC,0.5-0.8,963,-0.0013267973586680787,0.0,0.4994807892004154,0.008038164954956696,0.0014738176298045857,0.5005202913631633,0.0026496245526009665,0.00698888087259375,0.5063829787234042,-0.005117706685841407,-0.003088373816761969,0.49290060851926976
ud_vol_ratio,1h,BTC,<0.5,1066,-0.0031342895827979216,0.021029971480690524,0.5272045028142589,-0.02730865366883415,0.030240635842559982,0.5234521575984991,-0.017259255865342868,0.02654749789832156,0.5271453590192644,0.013159358391612511,0.013934261251913327,0.5272727272727272
ud_vol_ratio,1h,BTC,>2,871,0.01010015849688081,-0.012786088735450285,0.48105625717566014,-0.03424753211254624,-0.06248952157412724,0.45464982778415614,0.04597003985808786,-0.02657701354098485,0.4750593824228028,-0.02345810828771512,-0.008294470556141631,0.4866666666666667
