entry_i,exit_i,entry_dt,exit_dt,side,entry_px,exit_px,pnl_usd,equity,bars
2286,2287,2025-02-07 12:00:00+00:00,2025-02-07 14:00:00+00:00,S,98778.1,97523.5311,856.31,74039.45,1
2292,2293,2025-02-08 00:00:00+00:00,2025-02-08 02:00:00+00:00,L,96471.6,96817.8227,191.68,74231.13,1
2296,2297,2025-02-08 08:00:00+00:00,2025-02-08 10:00:00+00:00,S,96119.9,95838.3953,143.17,74374.3,1
2301,2302,2025-02-08 18:00:00+00:00,2025-02-08 20:00:00+00:00,L,96541.4,96566.5108,-55.03,74319.27,1
2304,2305,2025-02-09 00:00:00+00:00,2025-02-09 02:00:00+00:00,S,96929.4,96649.3123,140.43,74459.7,1
2316,2317,2025-02-10 00:00:00+00:00,2025-02-10 02:00:00+00:00,L,95543.4,97030.1391,1084.2,75543.9,1
2328,2329,2025-02-11 00:00:00+00:00,2025-02-11 02:00:00+00:00,S,97963.5,97426.3806,338.65,75882.55,1
2341,2342,2025-02-12 02:00:00+00:00,2025-02-12 04:00:00+00:00,L,95256.0,95868.1714,411.78,76294.33,1
2352,2353,2025-02-13 00:00:00+00:00,2025-02-13 02:00:00+00:00,S,97939.8,97348.307,384.47,76678.81,1
2354,2355,2025-02-13 04:00:00+00:00,2025-02-13 06:00:00+00:00,L,96622.4,96705.2893,-10.9,76667.91,1
2357,2358,2025-02-13 10:00:00+00:00,2025-02-13 12:00:00+00:00,S,95890.0,95606.2033,150.24,76818.15,1
2363,2364,2025-02-13 22:00:00+00:00,2025-02-14 00:00:00+00:00,L,96570.7,96977.3124,246.63,77064.78,1
2364,2365,2025-02-14 00:00:00+00:00,2025-02-14 02:00:00+00:00,S,96505.4,96430.3552,-17.14,77047.64,1
2372,2373,2025-02-14 16:00:00+00:00,2025-02-14 18:00:00+00:00,L,98506.2,98701.0585,75.36,77123.0,1
2376,2377,2025-02-15 00:00:00+00:00,2025-02-15 02:00:00+00:00,S,97746.7,97598.2025,40.04,77163.04,1
2389,2390,2025-02-16 02:00:00+00:00,2025-02-16 04:00:00+00:00,L,97490.7,97609.6059,16.95,77179.99,1
2391,2392,2025-02-16 06:00:00+00:00,2025-02-16 08:00:00+00:00,S,97200.9,97022.1068,64.79,77244.78,1
2400,2401,2025-02-17 00:00:00+00:00,2025-02-17 02:00:00+00:00,L,96445.1,96569.461,22.36,77267.14,1
2405,2406,2025-02-17 10:00:00+00:00,2025-02-17 12:00:00+00:00,S,96019.8,96364.9,-354.97,76912.17,1
2406,2407,2025-02-17 12:00:00+00:00,2025-02-17 14:00:00+00:00,L,96364.9,96976.7474,411.42,77323.59,1
2408,2409,2025-02-17 16:00:00+00:00,2025-02-17 18:00:00+00:00,S,95431.4,95171.6505,133.14,77456.73,1
2410,2411,2025-02-17 20:00:00+00:00,2025-02-17 22:00:00+00:00,L,96362.9,95735.0,-582.16,76874.57,1
2411,2412,2025-02-17 22:00:00+00:00,2025-02-18 00:00:00+00:00,S,95735.0,95512.4827,101.81,76976.37,1
2418,2419,2025-02-18 12:00:00+00:00,2025-02-18 14:00:00+00:00,L,96192.8,96717.2257,342.68,77319.06,1
2420,2421,2025-02-18 16:00:00+00:00,2025-02-18 18:00:00+00:00,S,94069.5,93333.5015,527.62,77846.68,1
2423,2424,2025-02-18 22:00:00+00:00,2025-02-19 00:00:00+00:00,L,95618.8,95783.4463,56.2,77902.88,1
