ts,o,h,l,c,v
1721059200000,3365.69,3404.09,3355.68,3380.86,95844.46
1721066400000,3380.86,3430.0,3373.22,3403.6,179096.47
1721073600000,3403.6,3444.2,3401.04,3418.42,72086.85
1721080800000,3418.42,3493.04,3418.22,3481.07,119870.6
1721088000000,3481.07,3496.4,3459.33,3476.41,61152.57
1721095200000,3476.41,3478.21,3452.2,3468.16,32978.92
1721102400000,3468.16,3477.1,3400.84,3414.28,105983.84
1721109600000,3414.28,3433.0,3370.5,3376.05,134914.9
1721116800000,3376.05,3399.15,3345.06,3393.29,103443.76
1721124000000,3393.29,3424.35,3386.51,3418.17,75629.63
1721131200000,3418.17,3431.87,3391.34,3394.49,84823.91
1721138400000,3394.49,3485.52,3372.64,3475.39,158855.44
1721145600000,3475.39,3494.4,3440.24,3457.65,103055.4
1721152800000,3457.65,3483.42,3446.9,3473.0,63499.13
1721160000000,3473.0,3474.0,3421.01,3435.0,57136.4
1721167200000,3435.0,3459.12,3412.11,3443.31,47957.61
1721174400000,3443.31,3517.74,3440.42,3481.48,71717.77
1721181600000,3481.48,3492.39,3462.78,3479.24,36924.09
1721188800000,3479.24,3513.72,3470.3,3496.81,41281.28
1721196000000,3496.81,3507.18,3477.65,3485.06,43809.52
1721203200000,3485.06,3500.97,3461.35,3490.35,70075.42
1721210400000,3490.35,3490.49,3439.57,3447.39,66031.15
1721217600000,3447.39,3474.91,3435.29,3466.46,77534.78
1721224800000,3466.46,3472.56,3430.22,3434.81,88397.53
1721232000000,3434.81,3437.3,3374.06,3407.37,140803.23
1721239200000,3407.37,3426.65,3404.27,3415.33,33769.16
1721246400000,3415.33,3426.55,3385.23,3411.09,66424.88
1721253600000,3411.09,3414.54,3382.84,3385.81,47031.23
1721260800000,3385.81,3424.7,3381.4,3421.28,40860.08
1721268000000,3421.28,3442.35,3393.0,3430.69,66246.83
1721275200000,3430.69,3432.44,3407.2,3421.68,38875.46
1721282400000,3421.68,3453.47,3418.14,3431.47,46761.69
1721289600000,3431.47,3459.57,3429.43,3450.23,36412.33
1721296800000,3450.23,3458.78,3433.14,3457.34,28454.13
1721304000000,3457.34,3488.0,3452.2,3465.43,77833.73
1721311200000,3465.43,3476.6,3382.54,3387.41,157902.6
1721318400000,3387.41,3422.75,3365.28,3398.05,78687.66
1721325600000,3398.05,3411.47,3383.14,3404.34,47378.7
1721332800000,3404.34,3421.39,3395.0,3420.62,25152.43
1721340000000,3420.62,3436.42,3418.9,3425.4,30146.2
1721347200000,3425.4,3427.65,3382.41,3413.41,57788.1
1721354400000,3413.41,3433.18,3399.06,3428.73,51224.92
1721361600000,3428.73,3433.01,3415.03,3422.98,20976.07
1721368800000,3422.98,3449.89,3385.0,3389.65,69236.64
1721376000000,3389.65,3410.58,3374.15,3385.56,78422.51
1721383200000,3385.56,3410.15,3376.85,3402.67,39765.63
1721390400000,3402.67,3445.12,3394.3,3435.54,74455.1
1721397600000,3435.54,3474.33,3429.09,3463.56,135984.41
1721404800000,3463.56,3515.49,3463.03,3499.79,145921.98
1721412000000,3499.79,3539.96,3490.28,3521.09,92989.87
