entry_i,exit_i,entry_dt,exit_dt,side,entry_px,exit_px,pnl_usd,equity,bars
612,613,2024-11-11 00:00:00+00:00,2024-11-11 04:00:00+00:00,S,81691.0,80539.6888,220.4,17052.9,1
624,625,2024-11-13 00:00:00+00:00,2024-11-13 04:00:00+00:00,L,87180.0,87745.0997,93.48,17146.38,1
627,628,2024-11-13 12:00:00+00:00,2024-11-13 16:00:00+00:00,S,92704.0,90076.7892,468.78,17615.16,1
633,634,2024-11-14 12:00:00+00:00,2024-11-14 16:00:00+00:00,L,88002.0,89725.3557,327.35,17942.51,1
635,636,2024-11-14 20:00:00+00:00,2024-11-15 00:00:00+00:00,S,87358.0,87339.8324,-14.21,17928.3,1
636,637,2024-11-15 00:00:00+00:00,2024-11-15 04:00:00+00:00,L,88250.0,88594.2213,52.0,17980.3,1
642,643,2024-11-16 00:00:00+00:00,2024-11-16 04:00:00+00:00,S,91333.0,91190.0236,10.17,17990.46,1
648,649,2024-11-17 00:00:00+00:00,2024-11-17 04:00:00+00:00,L,90334.0,90911.1927,96.96,18087.42,1
654,655,2024-11-18 00:00:00+00:00,2024-11-18 04:00:00+00:00,S,90770.0,90571.2422,21.52,18108.94,1
666,667,2024-11-20 00:00:00+00:00,2024-11-20 04:00:00+00:00,L,92107.0,92894.9479,136.81,18245.75,1
667,668,2024-11-20 04:00:00+00:00,2024-11-20 08:00:00+00:00,S,92920.0,92861.1326,-6.69,18239.06,1
677,678,2024-11-21 20:00:00+00:00,2024-11-22 00:00:00+00:00,L,98429.0,99379.0723,157.81,18396.87,1
678,679,2024-11-22 00:00:00+00:00,2024-11-22 04:00:00+00:00,S,98929.0,98620.8071,38.91,18435.79,1
684,685,2024-11-23 00:00:00+00:00,2024-11-23 04:00:00+00:00,L,98739.0,98855.7135,3.36,18439.15,1
687,688,2024-11-23 12:00:00+00:00,2024-11-23 16:00:00+00:00,S,98488.0,97408.2631,183.71,18622.86,1
688,689,2024-11-23 16:00:00+00:00,2024-11-23 20:00:00+00:00,L,97586.0,98101.2343,79.7,18702.56,1
689,690,2024-11-23 20:00:00+00:00,2024-11-24 00:00:00+00:00,S,97757.0,97722.3653,-12.08,18690.48,1
693,694,2024-11-24 12:00:00+00:00,2024-11-24 16:00:00+00:00,L,96000.0,96846.1316,146.05,18836.53,1
696,697,2024-11-25 00:00:00+00:00,2024-11-25 04:00:00+00:00,S,97997.0,97724.5468,33.53,18870.06,1
699,700,2024-11-25 12:00:00+00:00,2024-11-25 16:00:00+00:00,L,96038.0,96521.9135,76.21,18946.27,1
707,708,2024-11-26 20:00:00+00:00,2024-11-27 00:00:00+00:00,S,92028.0,91892.0237,9.05,18955.32,1
708,709,2024-11-27 00:00:00+00:00,2024-11-27 04:00:00+00:00,L,92636.0,93703.5523,199.49,19154.81,1
709,710,2024-11-27 04:00:00+00:00,2024-11-27 08:00:00+00:00,S,93681.0,93232.09,72.63,19227.44,1
713,714,2024-11-27 20:00:00+00:00,2024-11-28 00:00:00+00:00,L,95931.0,96609.3195,116.73,19344.17,1
714,715,2024-11-28 00:00:00+00:00,2024-11-28 04:00:00+00:00,S,95556.0,95136.5062,65.58,19409.75,1
726,727,2024-11-30 00:00:00+00:00,2024-11-30 04:00:00+00:00,L,96715.0,97267.2979,91.43,19501.18,1
743,744,2024-12-02 20:00:00+00:00,2024-12-03 00:00:00+00:00,S,95921.0,95486.2069,68.89,19570.07,1
745,746,2024-12-03 04:00:00+00:00,2024-12-03 08:00:00+00:00,L,95644.0,95714.6087,-5.12,19564.95,1
746,747,2024-12-03 08:00:00+00:00,2024-12-03 12:00:00+00:00,S,95085.0,93633.5148,279.1,19844.05,1
749,750,2024-12-03 20:00:00+00:00,2024-12-04 00:00:00+00:00,L,95928.0,96693.2007,138.45,19982.5,1
750,751,2024-12-04 00:00:00+00:00,2024-12-04 04:00:00+00:00,S,95873.0,95832.295,-11.5,19971.0,1
762,763,2024-12-06 00:00:00+00:00,2024-12-06 04:00:00+00:00,L,97841.0,98353.9771,84.74,20055.73,1
774,775,2024-12-08 00:00:00+00:00,2024-12-08 04:00:00+00:00,S,100000.0,99442.3333,91.79,20147.52,1
778,779,2024-12-08 16:00:00+00:00,2024-12-08 20:00:00+00:00,L,100227.0,101479.0136,231.53,20379.05,1
792,793,2024-12-11 00:00:00+00:00,2024-12-11 04:00:00+00:00,S,97450.0,97251.4007,21.15,20400.21,1
797,798,2024-12-11 20:00:00+00:00,2024-12-12 00:00:00+00:00,L,101164.0,101897.9086,127.6,20527.8,1
798,799,2024-12-12 00:00:00+00:00,2024-12-12 04:00:00+00:00,S,101090.0,100483.7235,102.59,20630.39,1
804,805,2024-12-13 00:00:00+00:00,2024-12-13 04:00:00+00:00,L,99818.0,100168.3412,51.78,20682.17,1
810,811,2024-12-14 00:00:00+00:00,2024-12-14 04:00:00+00:00,S,102146.0,101702.4819,69.12,20751.29,1
834,836,2024-12-18 00:00:00+00:00,2024-12-18 08:00:00+00:00,L,104758.0,105168.3761,60.54,20811.66,2
852,853,2024-12-21 00:00:00+00:00,2024-12-21 04:00:00+00:00,S,97489.0,97425.1689,-7.19,20804.47,1
858,859,2024-12-22 00:00:00+00:00,2024-12-22 04:00:00+00:00,L,97007.0,97025.0962,-16.92,20787.55,1
863,864,2024-12-22 20:00:00+00:00,2024-12-23 00:00:00+00:00,S,95191.0,93691.2628,306.72,21094.27,1
867,868,2024-12-23 12:00:00+00:00,2024-12-23 16:00:00+00:00,L,93237.0,94200.9415,196.99,21291.26,1
868,869,2024-12-23 16:00:00+00:00,2024-12-23 20:00:00+00:00,S,93065.0,92607.5643,83.36,21374.62,1
869,873,2024-12-23 20:00:00+00:00,2024-12-24 12:00:00+00:00,L,94909.0,98293.0513,740.74,22114.84,4
