entry_i,exit_i,entry_dt,exit_dt,side,entry_px,exit_px,pnl_usd,equity,bars
5625,5639,2025-11-12 18:00:00+00:00,2025-11-13 22:00:00+00:00,S,101240.3,98978.8742,201.49,1145.81,14
5792,5793,2025-11-26 16:00:00+00:00,2025-11-26 18:00:00+00:00,L,89809.2,89809.2,-11.46,1134.35,1
5845,5851,2025-12-01 02:00:00+00:00,2025-12-01 14:00:00+00:00,S,86322.2,86205.5337,3.99,1138.34,6
5864,5865,2025-12-02 16:00:00+00:00,2025-12-02 18:00:00+00:00,L,91399.9,91399.9,-11.38,1126.95,1
5901,5904,2025-12-05 18:00:00+00:00,2025-12-06 00:00:00+00:00,S,89596.4,89361.9437,18.22,1145.17,3
5925,5926,2025-12-07 18:00:00+00:00,2025-12-07 20:00:00+00:00,L,91392.9,91392.9,-11.45,1133.72,1
5965,5975,2025-12-11 02:00:00+00:00,2025-12-11 22:00:00+00:00,S,89829.1,92483.7,-346.37,787.35,10
5975,5976,2025-12-11 22:00:00+00:00,2025-12-12 00:00:00+00:00,L,92483.7,92483.7,-7.87,779.48,1
5984,6012,2025-12-12 16:00:00+00:00,2025-12-15 00:00:00+00:00,S,90045.9,88592.4752,118.02,897.5,28
6072,6073,2025-12-20 00:00:00+00:00,2025-12-20 02:00:00+00:00,L,88040.3,88040.3,-8.97,888.52,1
6122,6131,2025-12-24 04:00:00+00:00,2025-12-24 22:00:00+00:00,S,86909.2,87636.3,-83.22,805.3,9
6131,6132,2025-12-24 22:00:00+00:00,2025-12-25 00:00:00+00:00,L,87636.3,87636.3,-8.05,797.25,1
6153,6181,2025-12-26 18:00:00+00:00,2025-12-29 02:00:00+00:00,S,87453.0,90100.1,-249.29,547.96,28
6181,6182,2025-12-29 02:00:00+00:00,2025-12-29 04:00:00+00:00,L,90100.1,90100.1,-5.48,542.48,1
6186,6199,2025-12-29 12:00:00+00:00,2025-12-30 14:00:00+00:00,S,87334.6,88969.2,-106.96,435.52,13
6199,6200,2025-12-30 14:00:00+00:00,2025-12-30 16:00:00+00:00,L,88969.2,88969.2,-4.36,431.17,1
6214,6220,2025-12-31 20:00:00+00:00,2026-01-01 08:00:00+00:00,S,87752.8,87677.9109,-0.63,430.53,6
6224,6225,2026-01-01 16:00:00+00:00,2026-01-01 18:00:00+00:00,L,88294.6,88294.6,-4.31,426.23,1
6302,6307,2026-01-08 04:00:00+00:00,2026-01-08 14:00:00+00:00,S,90775.9,90229.1474,21.41,447.64,5
6364,6365,2026-01-13 08:00:00+00:00,2026-01-13 10:00:00+00:00,L,92253.3,92253.3,-4.48,443.16,1
6432,6449,2026-01-19 00:00:00+00:00,2026-01-20 10:00:00+00:00,S,92532.3,91211.8505,58.81,501.97,17
6544,6545,2026-01-28 08:00:00+00:00,2026-01-28 10:00:00+00:00,L,89536.7,89536.7,-5.02,496.95,1
6553,6562,2026-01-29 02:00:00+00:00,2026-01-29 20:00:00+00:00,S,88012.2,84606.8453,187.31,684.26,9
6740,6741,2026-02-13 16:00:00+00:00,2026-02-13 18:00:00+00:00,L,69005.5,69005.5,-6.84,677.42,1
6775,6779,2026-02-16 14:00:00+00:00,2026-02-16 22:00:00+00:00,S,67505.6,68863.8,-143.07,534.35,4
6779,6780,2026-02-16 22:00:00+00:00,2026-02-17 00:00:00+00:00,L,68863.8,68863.8,-5.34,529.0,1
6785,6793,2026-02-17 10:00:00+00:00,2026-02-18 02:00:00+00:00,S,67822.8,67612.7403,11.09,540.1,8
6827,6828,2026-02-20 22:00:00+00:00,2026-02-21 00:00:00+00:00,L,67989.2,67989.2,-5.4,534.7,1
6828,6831,2026-02-21 00:00:00+00:00,2026-02-21 06:00:00+00:00,S,67927.2,67879.3274,-1.58,533.12,3
6833,6834,2026-02-21 10:00:00+00:00,2026-02-21 12:00:00+00:00,L,68070.0,68070.0,-5.33,527.79,1
6847,6850,2026-02-22 14:00:00+00:00,2026-02-22 20:00:00+00:00,S,67656.0,67464.573,9.66,537.44,3
6884,6885,2026-02-25 16:00:00+00:00,2026-02-25 18:00:00+00:00,L,68628.1,68628.1,-5.37,532.07,1
6908,6917,2026-02-27 16:00:00+00:00,2026-02-28 10:00:00+00:00,S,65670.4,63966.8202,132.71,664.77,9
6923,6924,2026-02-28 22:00:00+00:00,2026-03-01 00:00:00+00:00,L,66939.6,66939.6,-6.65,658.13,1
6935,6936,2026-03-01 22:00:00+00:00,2026-03-02 00:00:00+00:00,S,65746.9,66509.3,-82.9,575.23,1
6936,6937,2026-03-02 00:00:00+00:00,2026-03-02 02:00:00+00:00,L,66509.3,66509.3,-5.75,569.48,1
6995,7000,2026-03-06 22:00:00+00:00,2026-03-07 08:00:00+00:00,S,68075.5,68006.8822,0.05,569.52,5
7034,7035,2026-03-10 04:00:00+00:00,2026-03-10 06:00:00+00:00,L,69942.1,69942.1,-5.7,563.83,1
7049,7050,2026-03-11 10:00:00+00:00,2026-03-11 12:00:00+00:00,S,69136.1,70142.1,-87.68,476.15,1
7050,7051,2026-03-11 12:00:00+00:00,2026-03-11 14:00:00+00:00,L,70142.1,70142.1,-4.76,471.38,1
7058,7061,2026-03-12 04:00:00+00:00,2026-03-12 10:00:00+00:00,S,69433.4,70389.3,-69.61,401.77,3
7061,7062,2026-03-12 10:00:00+00:00,2026-03-12 12:00:00+00:00,L,70389.3,70389.3,-4.02,397.76,1
7137,7147,2026-03-18 18:00:00+00:00,2026-03-19 14:00:00+00:00,S,71027.0,70066.6088,49.81,447.56,10
7216,7217,2026-03-25 08:00:00+00:00,2026-03-25 10:00:00+00:00,L,71313.1,71313.1,-4.48,443.09,1
7228,7234,2026-03-26 08:00:00+00:00,2026-03-26 20:00:00+00:00,S,69545.1,68675.9169,50.95,494.03,6
7299,7300,2026-04-01 06:00:00+00:00,2026-04-01 08:00:00+00:00,L,68662.3,68662.3,-4.94,489.09,1
7308,7311,2026-04-02 00:00:00+00:00,2026-04-02 06:00:00+00:00,S,67317.8,66630.4657,45.05,534.14,3
7338,7339,2026-04-04 12:00:00+00:00,2026-04-04 14:00:00+00:00,L,67164.9,67164.9,-5.34,528.8,1
7346,7353,2026-04-05 04:00:00+00:00,2026-04-05 18:00:00+00:00,S,66897.2,67331.8,-39.64,489.16,7
7353,7354,2026-04-05 18:00:00+00:00,2026-04-05 20:00:00+00:00,L,67331.8,67331.8,-4.89,484.26,1
7618,7628,2026-04-27 20:00:00+00:00,2026-04-28 16:00:00+00:00,S,76743.7,76177.9415,30.86,515.12,10
