ts,o,h,l,c,v
1719858300000,3488.49,3488.84,3472.67,3473.91,5940.09
1719858600000,3473.91,3478.37,3470.04,3474.25,3031.39
1719858900000,3474.25,3477.44,3472.92,3476.29,1260.75
1719859200000,3476.29,3478.97,3473.95,3475.12,1852.58
1719859500000,3475.12,3477.29,3473.72,3477.01,523.06
1719859800000,3477.01,3482.4,3477.01,3479.44,1754.53
1719860100000,3479.44,3482.29,3476.96,3480.7,821.78
1719860400000,3480.7,3481.17,3474.65,3476.36,995.72
1719860700000,3476.36,3481.49,3476.36,3479.55,562.04
1719861000000,3479.55,3484.71,3479.55,3484.7,1375.29
1719861300000,3484.7,3485.23,3480.96,3482.82,1580.95
1719861600000,3482.82,3485.11,3480.21,3480.21,428.43
1719861900000,3480.21,3480.73,3473.68,3475.84,1298.59
1719862200000,3475.84,3477.22,3473.26,3476.5,696.22
1719862500000,3476.5,3476.5,3470.03,3471.5,1270.81
1719862800000,3471.5,3471.54,3467.36,3469.48,2625.66
1719863100000,3469.48,3472.95,3465.49,3469.74,1379.64
1719863400000,3469.74,3472.74,3468.49,3470.74,1170.0
1719863700000,3470.74,3474.2,3467.75,3469.54,1216.6
1719864000000,3469.54,3472.98,3468.24,3472.98,816.33
1719864300000,3472.98,3473.54,3470.4,3470.5,560.92
1719864600000,3470.5,3472.46,3469.76,3470.07,420.09
1719864900000,3470.07,3473.84,3470.06,3473.84,277.01
1719865200000,3473.84,3474.33,3472.19,3473.03,300.68
1719865500000,3473.03,3474.08,3470.59,3470.98,256.51
1719865800000,3470.98,3471.26,3467.65,3469.2,727.49
1719866100000,3469.2,3469.73,3462.51,3464.27,3370.24
1719866400000,3464.27,3468.4,3463.87,3467.03,385.43
1719866700000,3467.03,3468.82,3466.33,3466.34,253.02
1719867000000,3466.34,3466.77,3465.61,3466.77,374.68
1719867300000,3466.77,3466.77,3464.02,3464.51,741.62
1719867600000,3464.51,3464.66,3462.25,3464.65,756.79
1719867900000,3464.65,3466.8,3464.65,3466.06,578.62
1719868200000,3466.06,3466.07,3463.96,3463.96,190.99
1719868500000,3463.96,3465.0,3463.01,3463.55,390.62
1719868800000,3463.55,3463.56,3461.65,3461.88,291.0
1719869100000,3461.88,3461.88,3453.35,3460.13,2866.14
1719869400000,3460.13,3460.14,3456.32,3457.66,327.77
1719869700000,3457.66,3457.92,3456.75,3457.65,361.59
1719870000000,3457.65,3458.25,3457.08,3458.25,414.47
1719870300000,3458.25,3459.01,3454.04,3454.05,1013.42
1719870600000,3454.05,3458.53,3450.85,3457.08,2867.58
1719870900000,3457.08,3459.33,3456.5,3457.78,297.96
1719871200000,3457.78,3459.77,3454.34,3459.18,1177.74
1719871500000,3459.18,3459.18,3456.66,3457.86,557.28
1719871800000,3457.86,3457.87,3453.1,3454.48,1393.93
1719872100000,3454.48,3458.63,3453.8,3455.64,1251.49
1719872400000,3455.64,3455.64,3419.28,3428.27,26076.41
1719872700000,3428.27,3432.64,3423.81,3430.2,6903.07
1719873000000,3430.2,3432.81,3425.67,3431.74,2050.82
1719873300000,3431.74,3436.14,3431.36,3433.78,1423.33
1719873600000,3433.78,3435.6,3432.83,3434.06,602.47
1719873900000,3434.06,3438.75,3433.5,3437.75,1195.29
1719874200000,3437.75,3439.71,3435.68,3437.75,474.7
1719874500000,3437.75,3442.47,3437.75,3441.48,2067.66
1719874800000,3441.48,3444.77,3441.36,3443.12,765.19
1719875100000,3443.12,3445.78,3442.9,3443.27,568.78
1719875400000,3443.27,3444.0,3438.08,3440.87,1097.88
1719875700000,3440.87,3441.73,3437.6,3438.42,525.02
1719876000000,3438.42,3438.42,3435.26,3437.05,694.4
1719876300000,3437.05,3437.06,3435.53,3435.94,600.57
1719876600000,3435.94,3438.72,3433.82,3437.23,2156.41
1719876900000,3437.23,3439.09,3434.57,3439.09,1348.86
1719877200000,3439.09,3441.45,3438.17,3440.01,665.09
1719877500000,3440.01,3441.6,3436.59,3436.97,603.24
1719877800000,3436.97,3441.0,3436.97,3441.0,1076.17
1719878100000,3441.0,3443.4,3440.0,3440.0,730.42
1719878400000,3440.0,3443.34,3437.83,3440.19,1486.95
1719878700000,3440.19,3441.04,3435.32,3435.33,881.94
1719879000000,3435.33,3439.53,3434.11,3438.7,686.6
1719879300000,3438.7,3439.9,3431.64,3434.55,981.62
1719879600000,3434.55,3440.54,3434.54,3438.08,781.3
1719879900000,3438.08,3444.8,3437.39,3444.1,1097.18
1719880200000,3444.1,3444.89,3440.4,3441.65,611.61
1719880500000,3441.65,3441.85,3438.76,3440.2,523.3
1719880800000,3440.2,3441.91,3437.48,3438.64,485.84
1719881100000,3438.64,3443.05,3438.12,3442.96,487.32
1719881400000,3442.96,3444.38,3440.0,3442.35,346.4
1719881700000,3442.35,3444.94,3442.01,3442.01,404.64
1719882000000,3442.01,3445.37,3442.0,3442.0,459.8
1719882300000,3442.0,3444.65,3439.66,3444.65,642.83
1719882600000,3444.65,3446.26,3442.28,3445.53,495.6
1719882900000,3445.53,3447.1,3444.38,3445.41,377.99
1719883200000,3445.41,3446.09,3442.01,3445.6,362.33
1719883500000,3445.6,3445.83,3443.57,3444.0,195.56
1719883800000,3444.0,3447.96,3443.7,3446.99,1208.86
1719884100000,3446.99,3447.86,3445.43,3445.43,309.08
1719884400000,3445.43,3445.43,3442.0,3444.24,778.55
1719884700000,3444.24,3447.82,3444.23,3447.19,506.11
1719885000000,3447.19,3447.99,3445.75,3446.52,549.98
1719885300000,3446.52,3447.21,3445.31,3446.65,252.77
1719885600000,3446.65,3447.93,3446.16,3447.74,404.17
1719885900000,3447.74,3449.96,3447.74,3449.81,712.98
1719886200000,3449.81,3453.75,3449.8,3453.55,1200.46
1719886500000,3453.55,3455.44,3449.06,3451.39,929.98
1719886800000,3451.39,3452.7,3448.2,3449.56,397.36
1719887100000,3449.56,3449.57,3447.49,3448.0,630.38
1719887400000,3448.0,3449.29,3447.78,3448.15,252.48
1719887700000,3448.15,3448.15,3444.85,3445.18,359.27
1719888000000,3445.18,3446.21,3443.77,3445.49,565.77
1719888300000,3445.49,3447.67,3445.49,3446.52,369.04
1719888600000,3446.52,3448.88,3446.02,3448.26,229.77
1719888900000,3448.26,3449.6,3446.53,3449.38,232.28
1719889200000,3449.38,3451.63,3448.49,3451.63,683.73
1719889500000,3451.63,3452.53,3450.37,3451.27,575.48
1719889800000,3451.27,3452.46,3450.81,3450.82,94.68
1719890100000,3450.82,3452.47,3449.44,3450.55,147.63
1719890400000,3450.55,3453.52,3450.23,3453.52,422.38
1719890700000,3453.52,3455.72,3453.46,3455.68,453.96
1719891000000,3455.68,3456.4,3453.74,3454.99,596.38
1719891300000,3454.99,3458.8,3454.4,3458.8,409.37
1719891600000,3458.8,3462.96,3458.1,3460.56,1750.77
1719891900000,3460.56,3460.79,3457.51,3457.51,471.46
1719892200000,3457.51,3457.86,3455.57,3455.99,580.86
1719892500000,3455.99,3457.89,3455.0,3455.53,455.2
1719892800000,3455.53,3457.38,3452.41,3456.12,747.94
1719893100000,3456.12,3457.38,3455.01,3455.14,236.14
1719893400000,3455.14,3460.0,3455.13,3459.43,1348.46
1719893700000,3459.43,3462.5,3458.29,3462.21,757.85
1719894000000,3462.21,3462.21,3458.6,3459.01,308.84
1719894300000,3459.01,3461.45,3458.81,3460.13,1061.96
1719894600000,3460.13,3462.79,3460.12,3460.55,412.67
1719894900000,3460.55,3461.88,3458.57,3459.3,145.32
1719895200000,3459.3,3460.51,3458.42,3458.42,277.96
1719895500000,3458.42,3458.88,3457.3,3458.44,341.05
1719895800000,3458.44,3459.28,3458.02,3458.61,322.87
1719896100000,3458.61,3458.61,3451.05,3452.15,2527.87
1719896400000,3452.15,3454.43,3452.15,3452.98,479.8
1719896700000,3452.98,3456.19,3452.98,3455.15,813.17
1719897000000,3455.15,3457.91,3455.15,3457.91,389.3
1719897300000,3457.91,3458.92,3457.75,3457.87,246.27
1719897600000,3457.87,3459.56,3457.76,3459.55,138.68
1719897900000,3459.55,3459.56,3458.17,3458.17,415.87
1719898200000,3458.17,3459.56,3457.67,3458.5,352.4
1719898500000,3458.5,3458.85,3455.0,3455.28,361.73
1719898800000,3455.28,3456.91,3455.28,3456.29,458.06
1719899100000,3456.29,3456.49,3454.32,3455.62,363.48
1719899400000,3455.62,3456.38,3454.65,3454.93,229.22
1719899700000,3454.93,3457.42,3454.93,3457.41,128.74
1719900000000,3457.41,3457.98,3452.6,3453.12,634.02
1719900300000,3453.12,3453.13,3450.54,3452.0,949.03
1719900600000,3452.0,3452.01,3448.12,3451.78,1754.64
1719900900000,3451.78,3454.15,3450.24,3454.14,697.92
1719901200000,3454.14,3456.2,3453.17,3456.19,967.01
1719901500000,3456.19,3456.52,3450.36,3450.6,706.61
1719901800000,3450.6,3450.61,3445.83,3448.85,1768.12
1719902100000,3448.85,3448.86,3445.71,3446.51,797.38
1719902400000,3446.51,3448.54,3444.27,3448.11,890.55
1719902700000,3448.11,3449.98,3446.6,3447.1,929.34
1719903000000,3447.1,3449.5,3446.73,3447.85,780.27
1719903300000,3447.85,3448.0,3445.12,3446.83,598.36
1719903600000,3446.83,3446.93,3443.71,3445.42,756.49
1719903900000,3445.42,3445.53,3437.0,3438.89,2607.65
1719904200000,3438.89,3441.99,3436.02,3437.67,2123.49
1719904500000,3437.67,3440.0,3435.8,3439.77,2002.29
1719904800000,3439.77,3444.33,3437.27,3442.18,888.79
1719905100000,3442.18,3443.71,3442.03,3442.31,572.85
