entry_i,exit_i,entry_dt,exit_dt,side,entry_px,exit_px,pnl_usd,equity,bars
5151,5152,2025-10-04 06:00:00+00:00,2025-10-04 08:00:00+00:00,L,122258.6,122493.9406,422.34,457032.28,1
5152,5153,2025-10-04 08:00:00+00:00,2025-10-04 10:00:00+00:00,S,122153.6,121885.7995,544.93,457577.21,1
5159,5160,2025-10-04 22:00:00+00:00,2025-10-05 00:00:00+00:00,L,122359.3,122391.8851,-335.72,457241.49,1
5160,5161,2025-10-05 00:00:00+00:00,2025-10-05 02:00:00+00:00,S,122334.0,122295.2196,-312.29,456929.19,1
5178,5179,2025-10-06 12:00:00+00:00,2025-10-06 14:00:00+00:00,L,124980.0,125394.991,1060.29,457989.48,1
5192,5193,2025-10-07 16:00:00+00:00,2025-10-07 18:00:00+00:00,S,121110.0,120547.2223,1670.21,459659.69,1
5197,5198,2025-10-08 02:00:00+00:00,2025-10-08 04:00:00+00:00,L,121335.4,121867.1217,1554.68,461214.37,1
5216,5217,2025-10-09 16:00:00+00:00,2025-10-09 18:00:00+00:00,S,120915.9,120300.8648,1884.74,463099.11,1
5221,5222,2025-10-10 02:00:00+00:00,2025-10-10 04:00:00+00:00,L,121001.7,121582.8746,1761.18,464860.29,1
5229,5230,2025-10-10 18:00:00+00:00,2025-10-10 20:00:00+00:00,S,116606.5,101050.5208,61550.18,526410.47,1
5230,5231,2025-10-10 20:00:00+00:00,2025-10-10 22:00:00+00:00,L,113182.2,114788.5801,6944.86,533355.34,1
5242,5243,2025-10-11 20:00:00+00:00,2025-10-11 22:00:00+00:00,S,110834.3,110572.2495,727.68,534083.02,1
5244,5245,2025-10-12 00:00:00+00:00,2025-10-12 02:00:00+00:00,L,109920.0,111348.828,6408.35,540491.37,1
5256,5257,2025-10-13 00:00:00+00:00,2025-10-13 02:00:00+00:00,S,115665.0,114585.0822,4505.86,544997.23,1
5265,5266,2025-10-13 18:00:00+00:00,2025-10-13 20:00:00+00:00,L,115750.0,115836.22,-139.04,544858.19,1
5273,5274,2025-10-14 10:00:00+00:00,2025-10-14 12:00:00+00:00,S,111245.8,109802.5995,6523.63,551381.82,1
5275,5276,2025-10-14 14:00:00+00:00,2025-10-14 16:00:00+00:00,L,112862.2,113223.5653,1214.05,552595.87,1
5285,5286,2025-10-15 10:00:00+00:00,2025-10-15 12:00:00+00:00,S,111839.9,110627.6894,5436.88,558032.75,1
5297,5298,2025-10-16 10:00:00+00:00,2025-10-16 12:00:00+00:00,L,111359.7,111959.8991,2449.61,560482.37,1
5298,5299,2025-10-16 12:00:00+00:00,2025-10-16 14:00:00+00:00,S,110787.5,108272.6729,12162.22,572644.59,1
5299,5300,2025-10-16 14:00:00+00:00,2025-10-16 16:00:00+00:00,L,108463.5,109253.0672,3595.96,576240.54,1
5300,5301,2025-10-16 16:00:00+00:00,2025-10-16 18:00:00+00:00,S,108226.1,107611.1949,2697.77,578938.31,1
5307,5308,2025-10-17 06:00:00+00:00,2025-10-17 08:00:00+00:00,L,105561.6,105662.0882,-27.82,578910.49,1
5316,5317,2025-10-18 00:00:00+00:00,2025-10-18 02:00:00+00:00,S,107096.2,106434.9228,2995.64,581906.12,1
5321,5322,2025-10-18 10:00:00+00:00,2025-10-18 12:00:00+00:00,L,107162.5,107270.7615,5.97,581912.09,1
5324,5325,2025-10-18 16:00:00+00:00,2025-10-18 18:00:00+00:00,S,106831.8,106679.1811,249.4,582161.49,1
5325,5326,2025-10-18 18:00:00+00:00,2025-10-18 20:00:00+00:00,L,107025.8,107312.4855,977.25,583138.74,1
5331,5332,2025-10-19 06:00:00+00:00,2025-10-19 08:00:00+00:00,S,106737.6,106062.0929,3107.35,586246.1,1
5334,5335,2025-10-19 12:00:00+00:00,2025-10-19 14:00:00+00:00,L,108049.5,108591.4799,2354.38,588600.48,1
5341,5342,2025-10-20 02:00:00+00:00,2025-10-20 04:00:00+00:00,S,110098.3,109880.9002,573.65,589174.13,1
5343,5344,2025-10-20 06:00:00+00:00,2025-10-20 08:00:00+00:00,L,111148.6,111642.193,2027.25,591201.38,1
5363,5364,2025-10-21 22:00:00+00:00,2025-10-22 00:00:00+00:00,S,108240.1,107771.9008,1966.08,593167.46,1
5364,5365,2025-10-22 00:00:00+00:00,2025-10-22 02:00:00+00:00,L,108307.4,108643.7869,1249.12,594416.58,1
5372,5373,2025-10-22 16:00:00+00:00,2025-10-22 18:00:00+00:00,S,107736.3,107397.3543,1275.66,595692.24,1
5381,5382,2025-10-23 10:00:00+00:00,2025-10-23 12:00:00+00:00,L,109208.6,109596.2059,1518.55,597210.8,1
5388,5389,2025-10-24 00:00:00+00:00,2025-10-24 02:00:00+00:00,S,110539.8,110237.1622,1037.84,598248.64,1
5399,5400,2025-10-24 22:00:00+00:00,2025-10-25 00:00:00+00:00,L,110964.7,111215.1942,752.25,599000.89,1
5400,5401,2025-10-25 00:00:00+00:00,2025-10-25 02:00:00+00:00,S,111027.7,110905.2966,61.37,599062.26,1
5406,5407,2025-10-25 12:00:00+00:00,2025-10-25 14:00:00+00:00,L,111640.0,111738.5158,-70.42,598991.84,1
5408,5409,2025-10-25 16:00:00+00:00,2025-10-25 18:00:00+00:00,S,111332.5,111270.5869,-265.89,598725.95,1
5409,5410,2025-10-25 18:00:00+00:00,2025-10-25 20:00:00+00:00,L,111586.9,111634.6604,-342.46,598383.49,1
5412,5413,2025-10-26 00:00:00+00:00,2025-10-26 02:00:00+00:00,S,111598.0,111189.0331,1594.48,599977.97,1
5413,5414,2025-10-26 02:00:00+00:00,2025-10-26 04:00:00+00:00,L,111214.5,111619.1952,1583.26,601561.23,1
5416,5417,2025-10-26 08:00:00+00:00,2025-10-26 10:00:00+00:00,S,112490.4,112124.6227,1354.49,602915.72,1
5419,5420,2025-10-26 14:00:00+00:00,2025-10-26 16:00:00+00:00,L,113654.4,113740.5035,-146.15,602769.57,1
5424,5425,2025-10-27 00:00:00+00:00,2025-10-27 02:00:00+00:00,S,115232.3,114777.5183,1776.15,604545.72,1
5436,5437,2025-10-28 00:00:00+00:00,2025-10-28 02:00:00+00:00,L,114369.5,114426.2811,-304.41,604241.32,1
5445,5446,2025-10-28 18:00:00+00:00,2025-10-28 20:00:00+00:00,S,113620.0,112114.0082,7404.76,611646.07,1
5448,5449,2025-10-29 00:00:00+00:00,2025-10-29 02:00:00+00:00,L,112429.9,112726.139,999.97,612646.04,1
5459,5460,2025-10-29 22:00:00+00:00,2025-10-30 00:00:00+00:00,S,109948.8,109667.3108,955.84,613601.88,1
5460,5461,2025-10-30 00:00:00+00:00,2025-10-30 02:00:00+00:00,L,110400.0,110964.4546,2523.63,616125.51,1
5465,5466,2025-10-30 10:00:00+00:00,2025-10-30 12:00:00+00:00,S,109658.1,107311.6306,12567.76,628693.27,1
5477,5478,2025-10-31 10:00:00+00:00,2025-10-31 12:00:00+00:00,L,110374.8,110681.6414,1119.07,629812.34,1
5480,5481,2025-10-31 16:00:00+00:00,2025-10-31 18:00:00+00:00,S,109244.9,108902.77,1342.62,631154.96,1
5481,5482,2025-10-31 18:00:00+00:00,2025-10-31 20:00:00+00:00,L,109797.9,109518.3,-2238.39,628916.57,1
5482,5483,2025-10-31 20:00:00+00:00,2025-10-31 22:00:00+00:00,S,109518.3,109418.1226,-53.64,628862.93,1
5491,5492,2025-11-01 14:00:00+00:00,2025-11-01 16:00:00+00:00,L,110254.1,110493.3643,735.84,629598.77,1
5498,5499,2025-11-02 04:00:00+00:00,2025-11-02 06:00:00+00:00,S,110459.0,110241.4366,610.48,630209.25,1
5501,5502,2025-11-02 10:00:00+00:00,2025-11-02 12:00:00+00:00,L,111146.2,111198.5114,-333.6,629875.65,1
5503,5504,2025-11-02 14:00:00+00:00,2025-11-02 16:00:00+00:00,S,110046.1,109604.6527,1896.86,631772.5,1
