entry_i,exit_i,entry_dt,exit_dt,side,entry_px,exit_px,pnl_usd,equity,bars
1292,1293,2026-08-16 16:00:00+00:00,2026-08-16 18:00:00+00:00,S,63135.0,63065.0305,2.08,19221.47,1
1298,1299,2026-08-17 04:00:00+00:00,2026-08-17 06:00:00+00:00,L,63488.0,63680.6468,39.1,19260.58,1
1315,1316,2026-08-18 14:00:00+00:00,2026-08-18 16:00:00+00:00,S,64820.0,64639.3458,34.42,19294.99,1
1317,1318,2026-08-18 18:00:00+00:00,2026-08-18 20:00:00+00:00,L,64621.0,64625.1413,-18.06,19276.94,1
1326,1330,2026-08-19 12:00:00+00:00,2026-08-19 20:00:00+00:00,S,64980.0,69714.0,-1423.64,17852.99,4
1330,1331,2026-08-19 20:00:00+00:00,2026-08-19 22:00:00+00:00,L,69714.0,69814.8931,7.98,17860.97,1
1332,1333,2026-08-20 00:00:00+00:00,2026-08-20 02:00:00+00:00,S,69701.0,68913.1528,184.03,18045.0,1
1339,1340,2026-08-20 14:00:00+00:00,2026-08-20 16:00:00+00:00,L,72453.0,72951.3356,106.07,18151.07,1
1344,1345,2026-08-21 00:00:00+00:00,2026-08-21 02:00:00+00:00,S,75121.0,74246.5451,193.14,18344.21,1
1350,1351,2026-08-21 12:00:00+00:00,2026-08-21 14:00:00+00:00,L,77278.0,77868.5916,121.85,18466.06,1
