date,n_coins,long_ret_pct,short_ret_pct,gross_pct,fees_pct,net_pct,top3_coins,bottom3_coins
2025-06-01,9,1.5559,-0.4882,1.0677,0.09,0.9777,"ZEC,BTC,ETH","DOGE,SOL,CRV"
2025-06-02,9,-1.2992,0.8956,-0.4036,0.09,-0.4936,"XMR,ZEC,BTC","DOGE,CRV,SOL"
2025-06-03,9,-5.7368,3.592,-2.1448,0.09,-2.2348,"AAVE,ZEC,XMR","DOGE,CRV,SOL"
2025-06-04,9,-7.1898,4.0318,-3.158,0.09,-3.248,"ZEC,AAVE,ETH","CRV,XMR,DOGE"
2025-06-05,9,2.7911,-3.0921,-0.3011,0.09,-0.3911,"AAVE,XMR,BTC","DOGE,CRV,SOL"
2025-06-06,9,1.5579,-4.5919,-3.034,0.09,-3.124,"AAVE,XRP,BTC","ZEC,CRV,DOGE"
2025-06-07,9,0.964,1.263,2.227,0.09,2.137,"AAVE,BTC,XRP","XMR,ZEC,DOGE"
2025-06-08,9,4.2022,-5.1425,-0.9403,0.09,-1.0303,"XRP,BTC,SOL","ZEC,CRV,XMR"
2025-06-09,9,5.5182,-2.5428,2.9754,0.09,2.8854,"CRV,AAVE,XMR","ZEC,ETH,DOGE"
2025-06-10,9,-3.9677,2.5061,-1.4616,0.09,-1.5516,"AAVE,CRV,ETH","XMR,BTC,ZEC"
2025-06-11,9,-4.4596,3.5673,-0.8923,0.09,-0.9823,"AAVE,ETH,SOL","XMR,ZEC,BTC"
2025-06-12,9,-1.9344,2.6324,0.698,0.09,0.608,"AAVE,ETH,SOL","CRV,ZEC,XMR"
2025-06-13,9,-2.6872,0.9955,-1.6917,0.09,-1.7817,"AAVE,ETH,BTC","ZEC,XRP,XMR"
2025-06-14,9,0.3043,-1.4311,-1.1268,0.09,-1.2168,"AAVE,BTC,ETH","CRV,ZEC,SOL"
2025-06-15,9,2.2328,0.2672,2.5,0.09,2.41,"BTC,XRP,XMR","CRV,ZEC,DOGE"
2025-06-16,9,-2.1158,3.4179,1.3021,0.09,1.2121,"XRP,BTC,XMR","ZEC,DOGE,CRV"
2025-06-17,9,-0.0859,-0.7641,-0.8501,0.09,-0.9401,"XMR,BTC,XRP","ZEC,AAVE,CRV"
2025-06-18,9,-0.6859,0.7215,0.0356,0.09,-0.0544,"XRP,XMR,BTC","AAVE,ZEC,DOGE"
2025-06-19,9,-3.7941,3.9008,0.1067,0.09,0.0167,"SOL,XRP,ETH","AAVE,ZEC,DOGE"
2025-06-20,9,-1.4346,4.411,2.9764,0.09,2.8864,"XMR,XRP,BTC","AAVE,SOL,DOGE"
2025-06-21,9,-2.2416,2.5761,0.3345,0.09,0.2445,"XMR,BTC,XRP","AAVE,DOGE,SOL"
2025-06-22,9,5.3103,-10.2849,-4.9746,0.09,-5.0646,"BTC,XRP,XMR","AAVE,ETH,SOL"
2025-06-23,9,1.5641,-0.3861,1.178,0.09,1.088,"BTC,XRP,AAVE","ETH,DOGE,CRV"
2025-06-24,9,-1.6866,3.4112,1.7246,0.09,1.6346,"AAVE,ZEC,BTC","CRV,DOGE,ETH"
2025-06-25,9,-2.0824,1.2071,-0.8754,0.09,-0.9654,"BTC,AAVE,XRP","CRV,XMR,ETH"
2025-06-26,9,1.3586,0.4575,1.8162,0.09,1.7262,"AAVE,ETH,BTC","CRV,ZEC,XMR"
2025-06-27,9,2.3022,-1.0135,1.2887,0.09,1.1987,"AAVE,ETH,SOL","CRV,ZEC,XMR"
2025-06-28,9,1.2261,-2.3291,-1.103,0.09,-1.193,"SOL,BTC,XRP","CRV,ZEC,XMR"
2025-06-29,9,-1.0378,0.9071,-0.1307,0.09,-0.2207,"AAVE,SOL,DOGE","CRV,ZEC,XMR"
2025-06-30,9,-5.0349,3.0427,-1.9922,0.09,-2.0822,"SOL,AAVE,XMR","ZEC,BTC,CRV"
2025-07-01,9,4.2829,-5.127,-0.8441,0.09,-0.9341,"SOL,AAVE,XRP","ZEC,DOGE,BTC"
2025-07-02,9,0.6818,-2.3021,-1.6204,0.09,-1.7104,"SOL,AAVE,ETH","ZEC,BTC,CRV"
2025-07-03,9,-4.4344,3.1858,-1.2486,0.09,-1.3386,"AAVE,ETH,DOGE","SOL,BTC,CRV"
2025-07-04,9,-0.6968,-0.7826,-1.4795,0.09,-1.5695,"XRP,ETH,ZEC","CRV,AAVE,DOGE"
2025-07-05,9,1.1109,-1.4368,-0.3259,0.09,-0.4159,"ZEC,ETH,BTC","CRV,SOL,XMR"
2025-07-06,9,-1.6055,-0.0532,-1.6588,0.09,-1.7488,"AAVE,DOGE,ETH","CRV,XMR,BTC"
2025-07-07,9,5.9485,-1.0242,4.9243,0.09,4.8343,"AAVE,XRP,ZEC","CRV,SOL,XMR"
2025-07-08,9,0.3107,-5.4904,-5.1797,0.09,-5.2697,"ZEC,AAVE,XRP","CRV,XMR,DOGE"
2025-07-09,9,5.6975,-2.3344,3.3631,0.09,3.2731,"AAVE,DOGE,ETH","ZEC,BTC,XMR"
2025-07-10,9,2.8639,-0.8615,2.0024,0.09,1.9124,"CRV,DOGE,ETH","XMR,ZEC,BTC"
2025-07-11,9,-1.3103,-0.9303,-2.2407,0.09,-2.3307,"CRV,XRP,DOGE","XMR,AAVE,ZEC"
2025-07-12,9,3.3206,-0.9111,2.4096,0.09,2.3196,"CRV,XRP,DOGE","XMR,AAVE,SOL"
2025-07-13,9,3.9361,-2.3673,1.5689,0.09,1.4789,"CRV,XRP,DOGE","ZEC,AAVE,XMR"
2025-07-14,9,2.417,-2.1662,0.2508,0.09,0.1608,"CRV,XRP,DOGE","SOL,AAVE,ZEC"
2025-07-15,9,11.0972,-4.5299,6.5672,0.09,6.4772,"CRV,XRP,ETH","SOL,BTC,DOGE"
2025-07-16,9,8.8442,-1.7009,7.1434,0.09,7.0534,"CRV,ETH,XRP","XMR,BTC,ZEC"
2025-07-17,9,-0.806,1.675,0.869,0.09,0.779,"CRV,XRP,ETH","XMR,BTC,AAVE"
2025-07-18,9,0.4584,-0.4418,0.0166,0.09,-0.0734,"CRV,XRP,ETH","XMR,BTC,ZEC"
2025-07-19,9,5.6552,-0.6148,5.0404,0.09,4.9504,"CRV,DOGE,ETH","XMR,BTC,AAVE"
2025-07-20,9,-0.6735,0.7503,0.0768,0.09,-0.0132,"DOGE,CRV,ETH","XMR,AAVE,BTC"
2025-07-21,9,1.7325,-0.1659,1.5666,0.09,1.4766,"DOGE,XRP,SOL","XMR,BTC,AAVE"
2025-07-22,9,-7.4219,5.4614,-1.9605,0.09,-2.0505,"DOGE,SOL,ETH","XMR,AAVE,ZEC"
2025-07-23,9,-1.6944,1.8282,0.1338,0.09,0.0438,"SOL,ETH,DOGE","AAVE,ZEC,XRP"
2025-07-24,9,0.5713,-1.4222,-0.851,0.09,-0.941,"SOL,ETH,XMR","AAVE,ZEC,XRP"
2025-07-25,9,1.8108,-0.2473,1.5635,0.09,1.4735,"CRV,SOL,BTC","DOGE,ZEC,AAVE"
2025-07-26,9,-1.4175,-2.6926,-4.1101,0.09,-4.2001,"CRV,XMR,BTC","DOGE,XRP,AAVE"
2025-07-27,9,-2.2538,4.3194,2.0655,0.09,1.9755,"ETH,CRV,XMR","DOGE,XRP,SOL"
2025-07-28,9,-0.8313,0.5373,-0.294,0.09,-0.384,"CRV,ETH,XMR","DOGE,SOL,XRP"
2025-07-29,9,-0.1706,2.1199,1.9493,0.09,1.8593,"CRV,ETH,ZEC","DOGE,XMR,AAVE"
2025-07-30,9,-4.5904,4.4789,-0.1116,0.09,-0.2016,"ETH,BTC,CRV","DOGE,AAVE,ZEC"
2025-07-31,9,-3.2621,4.1404,0.8783,0.09,0.7883,"ETH,BTC,XRP","CRV,AAVE,DOGE"
2025-08-01,9,-2.6521,2.8582,0.206,0.09,0.116,"BTC,XRP,XMR","DOGE,AAVE,ZEC"
2025-08-02,9,2.4752,-4.5773,-2.1021,0.09,-2.1921,"BTC,XMR,ETH","DOGE,CRV,AAVE"
2025-08-03,9,1.8011,-4.438,-2.6369,0.09,-2.7269,"BTC,XMR,XRP","DOGE,SOL,ZEC"
2025-08-04,9,-4.1429,3.8382,-0.3047,0.09,-0.3947,"XRP,XMR,AAVE","CRV,SOL,DOGE"
2025-08-05,9,1.6282,-1.0475,0.5807,0.09,0.4907,"BTC,XRP,AAVE","SOL,DOGE,XMR"
2025-08-06,9,4.6693,-3.3355,1.3338,0.09,1.2438,"ETH,CRV,SOL","XMR,ZEC,XRP"
2025-08-07,9,1.755,-1.235,0.5199,0.09,0.4299,"XRP,DOGE,ETH","XMR,BTC,ZEC"
2025-08-08,9,5.3798,-1.2092,4.1706,0.09,4.0806,"DOGE,ETH,AAVE","XMR,BTC,CRV"
2025-08-09,9,-1.0764,0.3015,-0.7749,0.09,-0.8649,"AAVE,ETH,DOGE","XMR,BTC,XRP"
2025-08-10,9,-3.373,0.891,-2.482,0.09,-2.572,"AAVE,ETH,DOGE","XMR,BTC,XRP"
2025-08-11,9,8.3295,-3.1634,5.1661,0.09,5.0761,"ETH,AAVE,DOGE","XMR,CRV,ZEC"
2025-08-12,9,3.9004,-0.7551,3.1453,0.09,3.0553,"ETH,AAVE,SOL","XMR,XRP,BTC"
2025-08-13,9,-4.9848,5.5352,0.5504,0.09,0.4604,"ETH,AAVE,SOL","XMR,XRP,ZEC"
2025-08-14,9,-2.232,2.7508,0.5188,0.09,0.4288,"SOL,ETH,BTC","XMR,CRV,ZEC"
2025-08-15,9,0.58,-2.4649,-1.8849,0.09,-1.9749,"ETH,SOL,BTC","XMR,CRV,ZEC"
2025-08-16,9,1.1458,-2.4961,-1.3503,0.09,-1.4403,"SOL,ETH,DOGE","XMR,CRV,BTC"
2025-08-17,9,-1.8381,3.3613,1.5232,0.09,1.4332,"XMR,SOL,DOGE","CRV,ZEC,AAVE"
2025-08-18,9,-5.182,3.925,-1.257,0.09,-1.347,"XMR,BTC,XRP","CRV,AAVE,ZEC"
2025-08-19,9,4.1623,-7.3176,-3.1552,0.09,-3.2452,"XMR,BTC,ZEC","AAVE,ETH,CRV"
2025-08-20,9,2.634,2.7009,5.3349,0.09,5.2449,"XMR,ZEC,CRV","XRP,DOGE,BTC"
2025-08-21,9,7.7516,-10.4735,-2.7219,0.09,-2.8119,"ZEC,XMR,AAVE","XRP,DOGE,SOL"
2025-08-22,9,1.4338,1.4522,2.886,0.09,2.796,"ZEC,AAVE,ETH","XRP,BTC,XMR"
2025-08-23,9,-2.1867,-0.5213,-2.708,0.09,-2.798,"ZEC,AAVE,SOL","XMR,BTC,XRP"
2025-08-24,9,-7.9403,4.1771,-3.7632,0.09,-3.8532,"AAVE,ZEC,ETH","BTC,XRP,XMR"
2025-08-25,9,5.9889,-2.9921,2.9968,0.09,2.9068,"AAVE,XMR,ZEC","CRV,DOGE,BTC"
2025-08-26,9,-0.9876,0.5444,-0.4432,0.09,-0.5332,"AAVE,ETH,SOL","CRV,BTC,ZEC"
2025-08-27,9,1.0192,-0.3288,0.6904,0.09,0.6004,"SOL,XMR,XRP","CRV,DOGE,AAVE"
2025-08-28,9,-3.3044,2.6469,-0.6575,0.09,-0.7475,"SOL,XMR,BTC","AAVE,CRV,ETH"
2025-08-29,9,-0.702,-0.8098,-1.5118,0.09,-1.6018,"SOL,BTC,XMR","CRV,ETH,AAVE"
2025-08-30,9,-0.3798,0.2578,-0.122,0.09,-0.212,"SOL,DOGE,ZEC","XMR,XRP,BTC"
2025-08-31,9,-0.7546,1.0263,0.2717,0.09,0.1817,"SOL,DOGE,BTC","XRP,CRV,XMR"
2025-09-01,9,3.3899,-3.531,-0.1411,0.09,-0.2311,"BTC,SOL,DOGE","CRV,XRP,XMR"
2025-09-02,9,1.5292,-2.8234,-1.2943,0.09,-1.3843,"XMR,AAVE,BTC","CRV,DOGE,ETH"
2025-09-03,9,-2.3458,3.059,0.7132,0.09,0.6232,"ZEC,CRV,XMR","XRP,ETH,SOL"
2025-09-04,9,0.2462,0.0478,0.2939,0.09,0.2039,"XMR,BTC,ZEC","AAVE,CRV,ETH"
2025-09-05,9,-0.6491,0.7294,0.0804,0.09,-0.0096,"XMR,BTC,DOGE","AAVE,ETH,CRV"
2025-09-06,9,3.1017,-0.9095,2.1922,0.09,2.1022,"ZEC,XMR,DOGE","AAVE,ETH,BTC"
2025-09-07,9,2.8005,-1.4115,1.389,0.09,1.299,"ZEC,DOGE,XMR","AAVE,SOL,ETH"
2025-09-08,9,-1.9523,0.42,-1.5323,0.09,-1.6223,"ZEC,DOGE,XRP","AAVE,ETH,XMR"
2025-09-09,9,1.39,-0.8094,0.5806,0.09,0.4906,"ZEC,DOGE,SOL","AAVE,XMR,ETH"
2025-09-10,9,2.1841,-2.1021,0.082,0.09,-0.008,"ZEC,DOGE,SOL","AAVE,XMR,ETH"
2025-09-11,9,5.0199,-4.1699,0.85,0.09,0.76,"DOGE,SOL,CRV","XMR,ZEC,AAVE"
2025-09-12,9,1.2093,-2.3615,-1.1522,0.09,-1.2422,"DOGE,SOL,CRV","ZEC,XMR,BTC"
2025-09-13,9,-2.1158,2.6102,0.4944,0.09,0.4044,"DOGE,SOL,ETH","BTC,AAVE,ZEC"
2025-09-14,9,-1.8923,2.919,1.0266,0.09,0.9366,"DOGE,XMR,SOL","CRV,XRP,AAVE"
2025-09-15,9,2.0739,0.4627,2.5366,0.09,2.4466,"XMR,DOGE,SOL","CRV,AAVE,XRP"
2025-09-16,9,-0.4188,-3.7343,-4.153,0.09,-4.243,"XMR,ZEC,DOGE","CRV,AAVE,XRP"
2025-09-17,9,-1.2806,-1.8547,-3.1353,0.09,-3.2253,"XMR,ZEC,DOGE","CRV,AAVE,ETH"
2025-09-18,9,-2.196,3.6875,1.4914,0.09,1.4014,"XMR,SOL,BTC","ZEC,DOGE,AAVE"
2025-09-19,9,-0.063,-1.9672,-2.0303,0.09,-2.1203,"BTC,SOL,XRP","DOGE,XMR,ZEC"
2025-09-20,9,-0.6342,1.2683,0.6341,0.09,0.5441,"CRV,SOL,ZEC","XMR,ETH,AAVE"
2025-09-21,9,-7.7397,4.2755,-3.4642,0.09,-3.5542,"CRV,ZEC,SOL","XMR,DOGE,XRP"
2025-09-22,9,4.5387,1.5363,6.075,0.09,5.985,"BTC,XMR,ZEC","DOGE,AAVE,CRV"
2025-09-23,9,2.6762,-1.6703,1.0059,0.09,0.9159,"ZEC,XMR,BTC","CRV,DOGE,SOL"
2025-09-24,9,-4.0747,8.3365,4.2618,0.09,4.1718,"ZEC,XMR,BTC","SOL,CRV,DOGE"
2025-09-25,9,1.2172,-5.0605,-3.8433,0.09,-3.9333,"ZEC,XMR,BTC","CRV,SOL,DOGE"
2025-09-26,9,-0.5951,0.2241,-0.371,0.09,-0.461,"ZEC,XMR,BTC","CRV,SOL,DOGE"
2025-09-27,9,4.86,-3.1771,1.6828,0.09,1.5928,"ZEC,XMR,AAVE","SOL,DOGE,ETH"
2025-09-28,9,5.1523,-1.1283,4.024,0.09,3.934,"ZEC,CRV,XRP","SOL,ETH,XMR"
2025-09-29,9,0.3676,0.4272,0.7947,0.09,0.7047,"ZEC,ETH,BTC","DOGE,XRP,CRV"
2025-09-30,9,25.2262,-5.4607,19.7655,0.09,19.6755,"ZEC,CRV,SOL","XMR,XRP,DOGE"
2025-10-01,9,5.6697,-3.0219,2.6478,0.09,2.5578,"ZEC,CRV,XMR","XRP,AAVE,DOGE"
2025-10-02,9,-2.2319,-0.6871,-2.919,0.09,-3.009,"ZEC,XMR,SOL","XRP,AAVE,BTC"
2025-10-03,9,8.2031,2.5881,10.7912,0.09,10.7012,"ZEC,XMR,CRV","AAVE,XRP,DOGE"
2025-10-04,9,0.4032,-0.5212,-0.118,0.09,-0.208,"ZEC,CRV,XMR","AAVE,XRP,ETH"
2025-10-05,9,-0.9225,-1.8806,-2.8031,0.09,-2.8931,"ZEC,CRV,SOL","AAVE,XRP,BTC"
2025-10-06,9,-10.1646,3.11,-7.0546,0.09,-7.1446,"ZEC,ETH,DOGE","XMR,XRP,AAVE"
2025-10-07,9,0.9749,-2.9015,-1.9267,0.09,-2.0167,"BTC,CRV,ETH","SOL,XRP,DOGE"
2025-10-08,9,6.9742,2.8437,9.8179,0.09,9.7279,"ZEC,XMR,BTC","XRP,CRV,AAVE"
2025-10-09,9,-5.3563,21.747,16.3907,0.09,16.3007,"ZEC,XMR,BTC","CRV,XRP,AAVE"
2025-10-10,10,9.8133,2.7278,12.5411,0.09,12.4511,"ZEC,BTC,XMR","CRV,DOGE,HYPE"
2025-10-11,10,-1.5041,-12.9377,-14.4417,0.09,-14.5317,"ZEC,XMR,BTC","CRV,DOGE,SOL"
2025-10-12,10,-0.8129,-7.7191,-8.5321,0.09,-8.6221,"ZEC,XMR,BTC","CRV,DOGE,HYPE"
2025-10-13,10,-1.6671,4.9222,3.2551,0.09,3.1651,"ZEC,ETH,BTC","DOGE,CRV,XRP"
2025-10-14,10,-5.2812,4.8087,-0.4725,0.09,-0.5625,"ZEC,ETH,AAVE","CRV,DOGE,XRP"
2025-10-15,10,-5.2028,2.5802,-2.6227,0.09,-2.7127,"CRV,XMR,AAVE","BTC,HYPE,DOGE"
2025-10-16,10,-2.887,0.904,-1.983,0.09,-2.073,"CRV,SOL,ETH","ZEC,AAVE,XRP"
2025-10-17,10,3.0981,-2.685,0.4131,0.09,0.3231,"XMR,BTC,SOL","AAVE,ZEC,DOGE"
2025-10-18,10,2.1888,-3.2351,-1.0462,0.09,-1.1362,"XMR,BTC,ETH","AAVE,CRV,HYPE"
2025-10-19,10,-0.1258,-1.2538,-1.3796,0.09,-1.4696,"XMR,ETH,BTC","AAVE,SOL,CRV"
2025-10-20,10,-2.6797,2.7424,0.0628,0.09,-0.0272,"ZEC,XRP,DOGE","AAVE,XMR,SOL"
2025-10-21,10,-4.6261,0.0753,-4.5508,0.09,-4.6408,"ZEC,XRP,DOGE","HYPE,AAVE,CRV"
2025-10-22,10,3.1427,-3.3409,-0.1981,0.09,-0.2881,"ZEC,XMR,AAVE","SOL,ETH,BTC"
2025-10-23,10,3.2495,-3.1864,0.0632,0.09,-0.0268,"ZEC,HYPE,XMR","ETH,CRV,XRP"
2025-10-24,10,6.0724,0.325,6.3974,0.09,6.3074,"ZEC,HYPE,XRP","CRV,ETH,DOGE"
2025-10-25,10,4.4848,-6.4019,-1.9171,0.09,-2.0071,"HYPE,XMR,XRP","CRV,DOGE,AAVE"
2025-10-26,10,0.5407,1.3445,1.8852,0.09,1.7952,"HYPE,ZEC,XMR","BTC,DOGE,ETH"
2025-10-27,10,-2.1761,3.0898,0.9137,0.09,0.8237,"ZEC,HYPE,XRP","DOGE,BTC,CRV"
2025-10-28,10,3.3234,-0.4053,2.918,0.09,2.828,"ZEC,HYPE,XRP","DOGE,CRV,SOL"
2025-10-29,10,-3.8312,3.0557,-0.7755,0.09,-0.8655,"ZEC,HYPE,XMR","DOGE,BTC,ETH"
2025-10-30,10,4.824,-0.7176,4.1064,0.09,4.0164,"ZEC,HYPE,BTC","CRV,DOGE,XRP"
2025-10-31,10,2.1766,0.1676,2.3441,0.09,2.2541,"ZEC,XMR,BTC","CRV,DOGE,HYPE"
2025-11-01,10,0.4585,0.8483,1.3069,0.09,1.2169,"ZEC,XMR,BTC","CRV,HYPE,DOGE"
2025-11-02,10,-3.5164,8.6244,5.108,0.09,5.018,"ZEC,XMR,AAVE","HYPE,CRV,DOGE"
2025-11-03,10,-1.5914,3.6899,2.0984,0.09,2.0084,"ZEC,XMR,BTC","CRV,HYPE,SOL"
2025-11-04,10,3.905,-4.6915,-0.7866,0.09,-0.8766,"ZEC,XMR,BTC","SOL,CRV,HYPE"
2025-11-05,10,5.0542,3.2911,8.3454,0.09,8.2554,"ZEC,XMR,BTC","SOL,AAVE,ETH"
2025-11-06,10,8.075,-6.1822,1.8929,0.09,1.8029,"ZEC,XMR,BTC","SOL,ETH,DOGE"
2025-11-07,10,-2.8885,1.9745,-0.9141,0.09,-1.0041,"ZEC,XMR,CRV","SOL,ETH,AAVE"
2025-11-08,10,5.6166,-3.9692,1.6474,0.09,1.5574,"ZEC,CRV,XMR","ETH,SOL,BTC"
2025-11-09,10,-4.5079,-0.6484,-5.1563,0.09,-5.2463,"ZEC,XMR,CRV","BTC,SOL,HYPE"
2025-11-10,10,-8.188,5.6814,-2.5067,0.09,-2.5967,"CRV,AAVE,XMR","HYPE,BTC,SOL"
2025-11-11,10,-1.5913,-4.1244,-5.7157,0.09,-5.8057,"CRV,XRP,DOGE","ZEC,SOL,HYPE"
2025-11-12,10,-2.9292,-1.7284,-4.6576,0.09,-4.7476,"XMR,XRP,ETH","ZEC,HYPE,CRV"
2025-11-13,10,-4.7419,-3.1198,-7.8617,0.09,-7.9517,"XMR,XRP,AAVE","ZEC,SOL,DOGE"
2025-11-14,10,5.4978,-1.6288,3.869,0.09,3.779,"ZEC,XRP,XMR","AAVE,SOL,ETH"
2025-11-15,10,0.6508,2.3919,3.0428,0.09,2.9528,"ZEC,XMR,HYPE","AAVE,CRV,SOL"
2025-11-16,10,-3.8038,3.3196,-0.4841,0.09,-0.5741,"ZEC,XMR,HYPE","AAVE,SOL,CRV"
2025-11-17,10,-0.0701,-5.2847,-5.3548,0.09,-5.4448,"ZEC,XMR,HYPE","AAVE,SOL,ETH"
2025-11-18,10,-0.0583,1.6762,1.6178,0.09,1.5278,"ZEC,XMR,HYPE","AAVE,BTC,CRV"
2025-11-19,10,-3.9462,6.029,2.0827,0.09,1.9927,"ZEC,HYPE,AAVE","XMR,XRP,BTC"
2025-11-20,10,-9.8752,2.0887,-7.7865,0.09,-7.8765,"ZEC,HYPE,SOL","XMR,XRP,ETH"
2025-11-21,10,0.2985,2.4507,2.7492,0.09,2.6592,"SOL,AAVE,BTC","ZEC,XMR,HYPE"
2025-11-22,10,3.163,-7.3031,-4.1401,0.09,-4.2301,"SOL,AAVE,DOGE","HYPE,ZEC,XRP"
2025-11-23,10,2.5157,-6.1332,-3.6175,0.09,-3.7075,"XMR,AAVE,BTC","HYPE,CRV,ETH"
2025-11-24,10,-0.4439,-0.0039,-0.4478,0.09,-0.5378,"XRP,XMR,AAVE","ZEC,HYPE,CRV"
2025-11-25,10,2.8379,-4.6486,-1.8107,0.09,-1.9007,"XMR,XRP,AAVE","ZEC,HYPE,BTC"
2025-11-26,10,0.7704,3.3796,4.1499,0.09,4.0599,"XMR,AAVE,CRV","ZEC,BTC,HYPE"
2025-11-27,10,-0.8161,3.3151,2.499,0.09,2.409,"CRV,HYPE,AAVE","ZEC,BTC,DOGE"
2025-11-28,10,-1.6208,-0.1779,-1.7987,0.09,-1.8887,"CRV,AAVE,HYPE","ZEC,DOGE,BTC"
2025-11-29,10,1.1032,3.4668,4.57,0.09,4.48,"XMR,BTC,CRV","ZEC,DOGE,SOL"
2025-11-30,10,-5.9381,9.8793,3.9412,0.09,3.8512,"XMR,BTC,ETH","ZEC,HYPE,DOGE"
2025-12-01,10,3.6685,-2.5664,1.1021,0.09,1.0121,"XMR,BTC,ETH","ZEC,HYPE,DOGE"
2025-12-02,10,4.3327,-7.0689,-2.7362,0.09,-2.8262,"AAVE,BTC,ETH","ZEC,CRV,DOGE"
2025-12-03,10,-3.1392,-0.4448,-3.5841,0.09,-3.6741,"AAVE,SOL,ETH","ZEC,CRV,HYPE"
2025-12-04,10,-3.7989,3.057,-0.7419,0.09,-0.8319,"ETH,AAVE,SOL","ZEC,XRP,CRV"
2025-12-05,10,0.621,2.7287,3.3497,0.09,3.2597,"AAVE,ETH,SOL","ZEC,XMR,CRV"
2025-12-06,10,0.3135,2.5697,2.8832,0.09,2.7932,"AAVE,ETH,SOL","XMR,CRV,ZEC"
2025-12-07,10,6.8981,-1.2753,5.6229,0.09,5.5329,"ZEC,ETH,BTC","HYPE,XMR,XRP"
2025-12-08,10,5.0806,-0.6043,4.4763,0.09,4.3863,"ZEC,ETH,BTC","HYPE,XMR,SOL"
2025-12-09,10,-3.0523,-1.9845,-5.0368,0.09,-5.1268,"ZEC,AAVE,ETH","HYPE,XMR,SOL"
2025-12-10,10,3.9008,-0.6248,3.276,0.09,3.186,"ZEC,ETH,AAVE","HYPE,XRP,XMR"
2025-12-11,10,-3.1098,1.8674,-1.2424,0.09,-1.3324,"ZEC,AAVE,ETH","HYPE,XRP,DOGE"
2025-12-12,10,0.2329,-1.9399,-1.707,0.09,-1.797,"ZEC,XMR,CRV","HYPE,XRP,DOGE"
2025-12-13,10,-4.8683,2.7074,-2.1609,0.09,-2.2509,"XMR,ZEC,AAVE","DOGE,XRP,BTC"
2025-12-14,10,-2.0411,4.1088,2.0677,0.09,1.9777,"XMR,HYPE,BTC","DOGE,CRV,ETH"
2025-12-15,10,-0.2714,-1.6928,-1.9643,0.09,-2.0543,"ZEC,XMR,AAVE","CRV,ETH,DOGE"
2025-12-16,10,-2.6508,4.8682,2.2174,0.09,2.1274,"XMR,BTC,XRP","ZEC,ETH,AAVE"
2025-12-17,10,-1.8012,3.2187,1.4175,0.09,1.3275,"XMR,BTC,AAVE","ZEC,HYPE,CRV"
2025-12-18,10,4.9516,-9.5349,-4.5832,0.09,-4.6732,"XMR,BTC,ETH","HYPE,CRV,ZEC"
2025-12-19,10,2.9978,0.9736,3.9713,0.09,3.8813,"ZEC,XMR,BTC","HYPE,CRV,AAVE"
2025-12-20,10,-0.7173,1.4958,0.7785,0.09,0.6885,"XMR,ZEC,BTC","HYPE,AAVE,SOL"
2025-12-21,10,-1.1497,0.2012,-0.9486,0.09,-1.0386,"XMR,ZEC,ETH","AAVE,HYPE,CRV"
2025-12-22,10,-2.5906,1.6822,-0.9084,0.09,-0.9984,"ZEC,XMR,CRV","AAVE,HYPE,SOL"
2025-12-23,10,1.8748,0.5493,2.4241,0.09,2.3341,"CRV,XMR,ZEC","AAVE,BTC,XRP"
2025-12-24,10,-0.8811,1.8787,0.9976,0.09,0.9076,"CRV,HYPE,ZEC","AAVE,SOL,DOGE"
2025-12-25,10,1.3062,-0.7818,0.5244,0.09,0.4344,"CRV,HYPE,BTC","AAVE,XMR,DOGE"
2025-12-26,10,7.2786,-1.8862,5.3924,0.09,5.3024,"CRV,HYPE,ZEC","DOGE,AAVE,XMR"
2025-12-27,10,-0.8124,0.1113,-0.7011,0.09,-0.7911,"ZEC,CRV,HYPE","DOGE,XMR,ETH"
2025-12-28,10,0.8216,0.6793,1.5009,0.09,1.4109,"ZEC,HYPE,CRV","DOGE,ETH,XRP"
2025-12-29,10,-1.3259,-1.1034,-2.4293,0.09,-2.5193,"ZEC,CRV,HYPE","DOGE,XRP,BTC"
2025-12-30,10,-1.8633,3.6155,1.7522,0.09,1.6622,"ZEC,HYPE,SOL","CRV,XMR,DOGE"
2025-12-31,10,1.826,-6.508,-4.6819,0.09,-4.7719,"ZEC,SOL,ETH","CRV,AAVE,DOGE"
2026-01-01,10,2.9203,-4.5021,-1.5818,0.09,-1.6718,"DOGE,ETH,ZEC","XMR,HYPE,AAVE"
2026-01-02,10,0.0735,-3.4708,-3.3973,0.09,-3.4873,"DOGE,AAVE,XRP","ZEC,XMR,HYPE"
2026-01-03,10,1.9208,-0.121,1.7998,0.09,1.7098,"DOGE,CRV,AAVE","ZEC,HYPE,XMR"
2026-01-04,10,5.0994,-2.3589,2.7405,0.09,2.6505,"DOGE,CRV,XRP","ZEC,XMR,BTC"
2026-01-05,10,-1.3702,-2.4872,-3.8574,0.09,-3.9474,"DOGE,XRP,CRV","ZEC,XMR,HYPE"
2026-01-06,10,-4.4862,3.4442,-1.042,0.09,-1.132,"XRP,DOGE,AAVE","ZEC,XMR,BTC"
2026-01-07,10,-3.2691,4.157,0.8878,0.09,0.7978,"HYPE,XRP,CRV","ZEC,ETH,BTC"
