trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,price,expire_time_ns,is_post_only,display_qty,trigger_instrument_id
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3334,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-536a34a5de06cef2-79341,MARKET,BUY,0.441335,GTC,True,False,0.441335,TAKER,73640.0,0.0,['19.50000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,12885e24-8882-4805-aadc-9e79676059cc,2024-11-06 14:00:00+00:00,2024-11-06 14:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3335,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-536a34a5de06cef2-79342,MARKET,BUY,0.407387,GTC,False,False,0.407387,TAKER,73640.0,0.0,['18.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,344b0847-225f-4a9e-9c5b-b67f98b2277b,2024-11-06 14:00:00+00:00,2024-11-06 14:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3336,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-f9401c369c1eed68-82686,MARKET,SELL,0.407387,GTC,True,False,0.407387,TAKER,98736.86,0.0,['24.13000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d3f13d69-dbae-4cec-ac67-e9c98149432c,2024-12-11 13:00:00+00:00,2024-12-11 13:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3345,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-cc5f9f454b392897-82694,LIMIT,SELL,0.050126,GTC,False,False,0.050126,MAKER,99748.73999999999,0.0,['1.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4042cad4-2293-4442-b57c-43c3412a1a4d,2024-12-11 13:00:00+00:00,2024-12-11 15:00:00+00:00,99748.74,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3346,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-cc5f9f454b392897-82693,LIMIT,SELL,0.023510,GTC,False,False,0.023510,MAKER,100760.63,0.0,['0.47000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1427416d-cea9-4a7a-a770-ef37130e7f07,2024-12-11 13:00:00+00:00,2024-12-11 15:00:00+00:00,100760.63,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3347,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-8117e6531cf40f21-82723,LIMIT,SELL,0.018618,GTC,False,False,0.018618,MAKER,101772.51,0.0,['0.38000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d36d51f4-234e-4625-a2a2-ca9df42946e7,2024-12-11 13:00:00+00:00,2024-12-11 22:00:00+00:00,101772.51,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3369,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-dc6585785c1d8af9-82754,MARKET,BUY,0.092254,GTC,True,False,0.092254,TAKER,100618.86,0.0,['5.57000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,60feb1b3-92f4-4d18-85be-acc462bb92da,2024-12-12 05:00:00+00:00,2024-12-12 05:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3370,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-dc6585785c1d8af9-82755,MARKET,BUY,0.298155,GTC,False,False,0.298155,TAKER,100618.86,0.0,['18.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e8f498ed-528a-48b2-b8b8-df60c04486eb,2024-12-12 05:00:00+00:00,2024-12-12 05:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3371,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-ec3e8fa15e8cd40f-83559,MARKET,SELL,0.298155,GTC,True,False,0.298155,TAKER,96727.99,0.0,['17.30000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,70144556-9b69-4be3-a287-691eda0f465e,2024-12-20 16:00:00+00:00,2024-12-20 16:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3380,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-1382eaa5f4c58450-83618,LIMIT,SELL,0.043278,GTC,False,False,0.043278,MAKER,98922.46,0.0,['0.86000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e93bd1f9-38e5-49b4-8d8c-3815a5da635b,2024-12-20 16:00:00+00:00,2024-12-21 07:00:00+00:00,98922.46,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3396,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-c3b77f58a36edbcb-83665,MARKET,BUY,0.043278,GTC,True,False,0.043278,TAKER,97400.01,0.0,['2.53000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,247c5068-7f21-440c-af10-0d839b2c5aa2,2024-12-21 18:00:00+00:00,2024-12-21 18:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3397,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-c3b77f58a36edbcb-83666,MARKET,SELL,0.308008,GTC,False,False,0.308008,TAKER,97400.01,0.0,['18.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,41caecdb-66d3-439b-a61a-58100ac22eff,2024-12-21 18:00:00+00:00,2024-12-21 18:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3398,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-1b13e3a35cbd03f4-84973,MARKET,BUY,0.308008,GTC,True,False,0.308008,TAKER,97889.39,0.0,['18.09000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,914501f5-33ba-4436-a506-488fa79a92ef,2025-01-04 11:00:00+00:00,2025-01-04 11:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3399,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-1ea9053e381cc30f-85080,LIMIT,BUY,0.021876,GTC,False,False,0.021876,MAKER,97430.9,0.0,['0.43000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,aafd9f95-bef4-4e73-9f32-c759487c72dc,2025-01-04 11:00:00+00:00,2025-01-05 14:00:00+00:00,97430.90,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3407,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-a9cbe5250a8e05ea-85004,LIMIT,SELL,0.034501,GTC,False,False,0.034501,MAKER,98347.87999999999,0.0,['0.68000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,626629c2-8a59-46e8-b430-7e38d93455bd,2025-01-04 11:00:00+00:00,2025-01-04 19:00:00+00:00,98347.88,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3415,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-1ea9053e381cc30f-85081,LIMIT,BUY,0.026909,GTC,False,False,0.026909,MAKER,97430.9,0.0,['0.52000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b134b03d-1947-4aa7-81b8-67557196f419,2025-01-04 19:00:00+00:00,2025-01-05 14:00:00+00:00,97430.90,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3430,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-7a337f4fe600af09-85091,MARKET,SELL,0.014284,GTC,True,False,0.014284,TAKER,98035.17,0.0,['0.84000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,88f35f4d-16e7-4c5c-9e79-e8ec263bff58,2025-01-05 16:00:00+00:00,2025-01-05 16:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3431,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-7a337f4fe600af09-85092,MARKET,BUY,0.306013,GTC,False,False,0.306013,TAKER,98035.17,0.0,['18.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,201a713c-0a7d-4138-8446-8ef917195852,2025-01-05 16:00:00+00:00,2025-01-05 16:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3432,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-28a5439030180da6-85460,MARKET,SELL,0.306013,GTC,True,False,0.306013,TAKER,93421.94,0.0,['17.15000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ad6c20fc-3092-4c30-8952-3d8fa947320b,2025-01-09 12:00:00+00:00,2025-01-09 12:00:00+00:00,,,,,
