bar,side,action,price,notional,fee
37763,1,OPEN,89536.75,3750.0,0.75
37764,1,CLOSE,87746.01,3750.0,0.75
37765,1,OPEN,89536.75,3750.0,0.75
37766,1,CLOSE,87746.01,3750.0,0.75
37767,1,OPEN,89536.75,3750.0,0.75
37768,1,CLOSE,87746.01,3750.0,0.75
37769,1,OPEN,89536.75,3750.0,0.75
37770,1,CLOSE,87746.01,3750.0,0.75
37770,1,CLOSE,85586.03,3750.0,0.75
37771,1,OPEN,89536.75,3750.0,0.75
37771,1,OPEN,89086.81,3750.0,0.75
37772,1,CLOSE,87746.01,3750.0,0.75
37773,1,OPEN,89536.75,3750.0,0.75
37774,1,CLOSE,87746.01,3750.0,0.75
37775,1,OPEN,89536.75,3750.0,0.75
37776,1,CLOSE,87746.01,3750.0,0.75
37777,1,OPEN,89536.75,3750.0,0.75
37778,1,CLOSE,87746.01,3750.0,0.75
37779,1,OPEN,89536.75,3750.0,0.75
37780,1,CLOSE,87746.01,3750.0,0.75
37781,1,OPEN,89536.75,3750.0,0.75
37782,1,CLOSE,87746.01,3750.0,0.75
37783,1,CLOSE,85523.34,3750.0,0.75
37783,1,OPEN,89536.75,3750.0,0.75
37784,1,CLOSE,87746.01,3750.0,0.75
37784,1,OPEN,89086.81,3750.0,0.75
37785,1,CLOSE,85523.34,3750.0,0.75
37785,1,OPEN,89536.75,3750.0,0.75
37786,1,CLOSE,87746.01,3750.0,0.75
37786,1,OPEN,89086.81,3750.0,0.75
37787,1,OPEN,89536.75,3750.0,0.75
37788,1,CLOSE,87746.01,3750.0,0.75
37789,1,OPEN,89536.75,3750.0,0.75
37790,1,CLOSE,87746.01,3750.0,0.75
37791,1,OPEN,89536.75,3750.0,0.75
37792,1,CLOSE,87746.01,3750.0,0.75
37793,1,OPEN,89536.75,3750.0,0.75
37794,1,CLOSE,87746.01,3750.0,0.75
37795,1,OPEN,89536.75,3750.0,0.75
37796,1,CLOSE,87746.01,3750.0,0.75
37797,1,OPEN,89536.75,3750.0,0.75
37798,1,CLOSE,87746.01,3750.0,0.75
37799,1,OPEN,89536.75,3750.0,0.75
37800,1,CLOSE,87746.01,3750.0,0.75
37801,1,OPEN,89536.75,3750.0,0.75
37802,1,CLOSE,87746.01,3750.0,0.75
37803,1,OPEN,89536.75,3750.0,0.75
37804,1,CLOSE,87746.01,3750.0,0.75
37805,1,OPEN,89536.75,3750.0,0.75
37806,1,CLOSE,87746.01,3750.0,0.75
37807,1,OPEN,89536.75,3750.0,0.75
37808,1,CLOSE,87746.01,3750.0,0.75
37809,1,OPEN,89536.75,3750.0,0.75
37810,1,CLOSE,87746.01,3750.0,0.75
37811,1,OPEN,89536.75,3750.0,0.75
37812,1,CLOSE,87746.01,3750.0,0.75
37813,1,OPEN,89536.75,3750.0,0.75
37814,1,CLOSE,87746.01,3750.0,0.75
37815,1,OPEN,89536.75,3750.0,0.75
37816,1,CLOSE,87746.01,3750.0,0.75
37817,1,OPEN,89536.75,3750.0,0.75
37818,1,CLOSE,87746.01,3750.0,0.75
37819,1,OPEN,89536.75,3750.0,0.75
37820,1,CLOSE,87746.01,3750.0,0.75
37821,1,OPEN,89536.75,3750.0,0.75
37822,1,CLOSE,87746.01,3750.0,0.75
37823,1,OPEN,89536.75,3750.0,0.75
37824,1,CLOSE,87746.01,3750.0,0.75
37825,1,OPEN,89536.75,3750.0,0.75
37826,1,CLOSE,87746.01,3750.0,0.75
37827,1,OPEN,89536.75,3750.0,0.75
37828,1,CLOSE,87746.01,3750.0,0.75
37829,1,OPEN,89536.75,3750.0,0.75
37830,1,CLOSE,87746.01,3750.0,0.75
37831,1,OPEN,89536.75,3750.0,0.75
37832,1,CLOSE,87746.01,3750.0,0.75
37833,1,OPEN,89536.75,3750.0,0.75
37834,1,CLOSE,87746.01,3750.0,0.75
37835,1,OPEN,89536.75,3750.0,0.75
37836,1,CLOSE,87746.01,3750.0,0.75
37837,1,OPEN,89536.75,3750.0,0.75
37838,1,CLOSE,87746.01,3750.0,0.75
37839,1,OPEN,89536.75,3750.0,0.75
37840,1,CLOSE,87746.01,3750.0,0.75
37841,1,OPEN,89536.75,3750.0,0.75
37842,1,CLOSE,87746.01,3750.0,0.75
37843,1,OPEN,89536.75,3750.0,0.75
37844,1,CLOSE,87746.01,3750.0,0.75
37845,1,OPEN,89536.75,3750.0,0.75
37846,1,CLOSE,87746.01,3750.0,0.75
37847,1,OPEN,89531.73,3750.0,0.75
37848,1,CLOSE,87741.1,3750.0,0.75
37849,1,OPEN,89531.73,3750.0,0.75
37850,1,CLOSE,87741.1,3750.0,0.75
37851,1,OPEN,89531.73,3750.0,0.75
37852,1,CLOSE,87741.1,3750.0,0.75
37853,1,OPEN,89531.73,3750.0,0.75
37854,1,CLOSE,87741.1,3750.0,0.75
37855,1,OPEN,89480.35,3750.0,0.75
37856,1,CLOSE,87690.74,3750.0,0.75
37857,1,OPEN,89450.5,3750.0,0.75
37858,1,CLOSE,87661.49,3750.0,0.75
37859,1,OPEN,89450.5,3750.0,0.75
37860,1,CLOSE,87661.49,3750.0,0.75
37861,1,OPEN,89450.5,3750.0,0.75
37862,1,CLOSE,87661.49,3750.0,0.75
37863,1,OPEN,89427.04,3750.0,0.75
37864,1,CLOSE,87638.5,3750.0,0.75
37865,1,OPEN,89427.04,3750.0,0.75
37866,1,CLOSE,87638.5,3750.0,0.75
37867,1,OPEN,89427.04,3750.0,0.75
37868,1,CLOSE,87638.5,3750.0,0.75
37869,1,OPEN,89427.04,3750.0,0.75
37870,1,CLOSE,87638.5,3750.0,0.75
37871,1,OPEN,89427.04,3750.0,0.75
37872,1,CLOSE,87638.5,3750.0,0.75
37873,1,OPEN,89427.04,3750.0,0.75
37874,1,CLOSE,87638.5,3750.0,0.75
37875,1,OPEN,89427.04,3750.0,0.75
37876,1,CLOSE,87638.5,3750.0,0.75
37877,1,OPEN,89427.04,3750.0,0.75
37878,1,CLOSE,87638.5,3750.0,0.75
37879,1,OPEN,89427.04,3750.0,0.75
37880,1,CLOSE,87638.5,3750.0,0.75
37881,1,OPEN,89427.04,3750.0,0.75
37882,1,CLOSE,87638.5,3750.0,0.75
37882,1,CLOSE,87176.78,3750.0,0.75
37883,1,OPEN,89427.04,3750.0,0.75
37884,1,CLOSE,87638.5,3750.0,0.75
37884,1,OPEN,87180.13,3750.0,0.75
37885,1,OPEN,89427.04,3750.0,0.75
37886,1,CLOSE,87638.5,3750.0,0.75
37887,1,OPEN,89427.04,3750.0,0.75
37888,1,CLOSE,87638.5,3750.0,0.75
37889,1,OPEN,89427.04,3750.0,0.75
37890,1,CLOSE,87638.5,3750.0,0.75
37890,1,CLOSE,87188.67,3750.0,0.75
37891,1,OPEN,89427.04,3750.0,0.75
37892,1,CLOSE,87638.5,3750.0,0.75
37893,1,OPEN,89427.04,3750.0,0.75
37894,1,CLOSE,87638.5,3750.0,0.75
37895,1,OPEN,89427.04,3750.0,0.75
37895,1,OPEN,86534.76,3750.0,0.75
37896,1,CLOSE,87638.5,3750.0,0.75
37897,1,OPEN,89427.04,3750.0,0.75
37898,1,CLOSE,87638.5,3750.0,0.75
37899,1,OPEN,89427.04,3750.0,0.75
37900,1,CLOSE,87638.5,3750.0,0.75
37901,1,OPEN,89427.04,3750.0,0.75
37902,1,CLOSE,87638.5,3750.0,0.75
37903,1,OPEN,89427.04,3750.0,0.75
37904,1,CLOSE,87638.5,3750.0,0.75
37905,1,OPEN,88893.36,3750.0,0.75
37907,1,CLOSE,87115.49,3750.0,0.75
37908,1,OPEN,87743.36,3750.0,0.75
37940,1,CLOSE,87242.56,3750.0,0.75
37940,1,CLOSE,87242.56,3750.0,0.75
37941,1,OPEN,87735.1,3750.0,0.75
37956,1,CLOSE,87549.05,3750.0,0.75
37957,1,OPEN,87735.1,3750.0,0.75
37971,1,CLOSE,87403.09,3750.0,0.75
37972,1,OPEN,87735.1,3750.0,0.75
38006,1,CLOSE,87694.52,3750.0,0.75
38007,1,OPEN,87735.1,3750.0,0.75
38009,1,CLOSE,87605.69,3750.0,0.75
38010,1,OPEN,87735.1,3750.0,0.75
38016,1,CLOSE,87643.94,3750.0,0.75
38017,1,OPEN,87735.1,3750.0,0.75
38032,1,CLOSE,87700.19,3750.0,0.75
38033,1,OPEN,87735.1,3750.0,0.75
38036,1,CLOSE,87575.91,3750.0,0.75
38037,1,OPEN,87735.1,3750.0,0.75
38076,1,OPEN,86588.24,3750.0,0.75
38080,1,CLOSE,86388.29,3750.0,0.75
38182,1,CLOSE,87455.56,3750.0,0.75
38183,1,OPEN,87735.1,3750.0,0.75
38191,1,CLOSE,87393.91,3750.0,0.75
38192,1,OPEN,87735.1,3750.0,0.75
38194,1,CLOSE,88612.45,3750.0,0.75
38194,-1,OPEN,89057.74,3750.0,0.75
38197,-1,CLOSE,90020.72,3750.0,0.75
38203,1,CLOSE,89304.21,3750.0,0.75
38204,1,OPEN,88634.43,3750.0,0.75
38206,1,OPEN,87947.86,3750.0,0.75
38206,1,OPEN,87654.87,3750.0,0.75
38207,1,CLOSE,87256.45,3750.0,0.75
38208,1,OPEN,89462.19,3750.0,0.75
38214,1,CLOSE,86188.9,3750.0,0.75
38215,1,OPEN,89914.02,3750.0,0.75
38216,1,CLOSE,88115.74,3750.0,0.75
38217,1,OPEN,89914.02,3750.0,0.75
38218,1,CLOSE,88115.74,3750.0,0.75
38219,1,OPEN,89914.02,3750.0,0.75
38220,1,CLOSE,88115.74,3750.0,0.75
38221,1,OPEN,89914.02,3750.0,0.75
38222,1,CLOSE,88115.74,3750.0,0.75
38223,1,OPEN,89914.02,3750.0,0.75
38224,1,CLOSE,88115.74,3750.0,0.75
38225,1,OPEN,89914.02,3750.0,0.75
38226,1,CLOSE,88115.74,3750.0,0.75
38227,1,OPEN,89914.02,3750.0,0.75
38228,1,CLOSE,88115.74,3750.0,0.75
38229,1,OPEN,89914.02,3750.0,0.75
38230,1,CLOSE,88115.74,3750.0,0.75
38231,1,OPEN,89914.02,3750.0,0.75
38232,1,CLOSE,88115.74,3750.0,0.75
38233,1,OPEN,89914.02,3750.0,0.75
38234,1,CLOSE,88115.74,3750.0,0.75
38235,1,OPEN,89914.02,3750.0,0.75
38236,1,CLOSE,88115.74,3750.0,0.75
38237,1,OPEN,89914.02,3750.0,0.75
38238,1,CLOSE,88115.74,3750.0,0.75
38239,1,OPEN,89914.02,3750.0,0.75
38240,1,CLOSE,88115.74,3750.0,0.75
38240,1,CLOSE,85883.7,3750.0,0.75
38240,1,CLOSE,86069.94,3750.0,0.75
38241,1,OPEN,89914.02,3750.0,0.75
38241,1,OPEN,89462.19,3750.0,0.75
38241,1,OPEN,87654.87,3750.0,0.75
38242,1,CLOSE,88115.74,3750.0,0.75
38242,1,CLOSE,85883.7,3750.0,0.75
38243,1,OPEN,89914.02,3750.0,0.75
38243,1,OPEN,89462.19,3750.0,0.75
38244,1,CLOSE,88115.74,3750.0,0.75
38244,1,CLOSE,85883.7,3750.0,0.75
38245,1,OPEN,89914.02,3750.0,0.75
38245,1,OPEN,89462.19,3750.0,0.75
38246,1,CLOSE,88115.74,3750.0,0.75
38246,1,CLOSE,85883.7,3750.0,0.75
38247,1,OPEN,89914.02,3750.0,0.75
38247,1,OPEN,89462.19,3750.0,0.75
38248,1,CLOSE,88115.74,3750.0,0.75
38248,1,CLOSE,85883.7,3750.0,0.75
38249,1,OPEN,89914.02,3750.0,0.75
38249,1,OPEN,89462.19,3750.0,0.75
38250,1,CLOSE,88115.74,3750.0,0.75
38250,1,CLOSE,85883.7,3750.0,0.75
38251,1,OPEN,89914.02,3750.0,0.75
38251,1,OPEN,89462.19,3750.0,0.75
38252,1,CLOSE,88115.74,3750.0,0.75
38252,1,CLOSE,85883.7,3750.0,0.75
38253,1,OPEN,89914.02,3750.0,0.75
38253,1,OPEN,89462.19,3750.0,0.75
38254,1,CLOSE,88115.74,3750.0,0.75
38254,1,CLOSE,85883.7,3750.0,0.75
38255,1,OPEN,89914.02,3750.0,0.75
38255,1,OPEN,89462.19,3750.0,0.75
38256,1,CLOSE,88115.74,3750.0,0.75
38256,1,CLOSE,85883.7,3750.0,0.75
38257,1,OPEN,89914.02,3750.0,0.75
38257,1,OPEN,89462.19,3750.0,0.75
38258,1,CLOSE,88115.74,3750.0,0.75
38258,1,CLOSE,85883.7,3750.0,0.75
38259,1,OPEN,89914.02,3750.0,0.75
38259,1,OPEN,89462.19,3750.0,0.75
38260,1,CLOSE,88115.74,3750.0,0.75
38261,1,OPEN,89914.02,3750.0,0.75
38262,1,CLOSE,88115.74,3750.0,0.75
38263,1,CLOSE,85883.7,3750.0,0.75
38263,1,OPEN,89914.02,3750.0,0.75
38264,1,CLOSE,88115.74,3750.0,0.75
38264,1,OPEN,89462.19,3750.0,0.75
38265,1,OPEN,89914.02,3750.0,0.75
38266,1,CLOSE,88115.74,3750.0,0.75
38267,1,CLOSE,85883.7,3750.0,0.75
38267,1,OPEN,89914.02,3750.0,0.75
38268,1,CLOSE,88115.74,3750.0,0.75
38268,1,OPEN,89462.19,3750.0,0.75
38269,1,OPEN,89914.02,3750.0,0.75
38270,1,CLOSE,88115.74,3750.0,0.75
38271,1,CLOSE,85883.7,3750.0,0.75
38271,1,OPEN,89914.02,3750.0,0.75
38272,1,CLOSE,88115.74,3750.0,0.75
38272,1,OPEN,89462.19,3750.0,0.75
38273,1,CLOSE,85883.7,3750.0,0.75
38273,1,OPEN,89914.02,3750.0,0.75
38274,1,CLOSE,88115.74,3750.0,0.75
38274,1,OPEN,89462.19,3750.0,0.75
38275,1,CLOSE,85883.7,3750.0,0.75
38275,1,OPEN,89914.02,3750.0,0.75
38276,1,CLOSE,88115.74,3750.0,0.75
38276,1,OPEN,89462.19,3750.0,0.75
38277,1,OPEN,89914.02,3750.0,0.75
38278,1,CLOSE,88115.74,3750.0,0.75
38278,1,CLOSE,85883.7,3750.0,0.75
38279,1,OPEN,89914.02,3750.0,0.75
38279,1,OPEN,89462.19,3750.0,0.75
38280,1,CLOSE,88115.74,3750.0,0.75
38281,1,OPEN,89914.02,3750.0,0.75
38282,1,CLOSE,88115.74,3750.0,0.75
38283,1,OPEN,89914.02,3750.0,0.75
38284,1,CLOSE,88115.74,3750.0,0.75
38285,1,OPEN,89914.02,3750.0,0.75
38286,1,CLOSE,88115.74,3750.0,0.75
38287,1,OPEN,89914.02,3750.0,0.75
38288,1,CLOSE,88115.74,3750.0,0.75
38289,1,OPEN,89914.02,3750.0,0.75
38290,1,CLOSE,88115.74,3750.0,0.75
38291,1,OPEN,89914.02,3750.0,0.75
38292,1,CLOSE,88115.74,3750.0,0.75
38293,1,OPEN,89914.02,3750.0,0.75
38294,1,CLOSE,88115.74,3750.0,0.75
38295,1,OPEN,89914.02,3750.0,0.75
38296,1,CLOSE,88115.74,3750.0,0.75
38297,1,OPEN,89914.02,3750.0,0.75
38298,1,CLOSE,88115.74,3750.0,0.75
38299,1,OPEN,89914.02,3750.0,0.75
38300,1,CLOSE,88115.74,3750.0,0.75
38301,1,OPEN,89914.02,3750.0,0.75
38302,1,CLOSE,88115.74,3750.0,0.75
38303,1,OPEN,89914.02,3750.0,0.75
38304,1,CLOSE,88115.74,3750.0,0.75
38305,1,OPEN,89914.02,3750.0,0.75
38306,1,CLOSE,88115.74,3750.0,0.75
38307,1,OPEN,89914.02,3750.0,0.75
38308,1,CLOSE,88115.74,3750.0,0.75
38309,1,OPEN,89914.02,3750.0,0.75
38310,1,CLOSE,88115.74,3750.0,0.75
38311,1,OPEN,89914.02,3750.0,0.75
38312,1,CLOSE,88115.74,3750.0,0.75
38313,1,OPEN,89914.02,3750.0,0.75
38314,1,CLOSE,88115.74,3750.0,0.75
38315,1,OPEN,89914.02,3750.0,0.75
38316,1,CLOSE,88115.74,3750.0,0.75
38317,1,CLOSE,85883.7,3750.0,0.75
38317,1,OPEN,89914.02,3750.0,0.75
38318,1,CLOSE,88115.74,3750.0,0.75
38318,1,OPEN,89462.19,3750.0,0.75
38319,1,OPEN,89914.02,3750.0,0.75
38320,1,CLOSE,88115.74,3750.0,0.75
38321,1,OPEN,89914.02,3750.0,0.75
38322,1,CLOSE,88115.74,3750.0,0.75
38323,1,OPEN,89914.02,3750.0,0.75
38324,1,CLOSE,88115.74,3750.0,0.75
38325,1,OPEN,89914.02,3750.0,0.75
38326,1,CLOSE,88115.74,3750.0,0.75
38327,1,OPEN,89914.02,3750.0,0.75
38328,1,CLOSE,88115.74,3750.0,0.75
38329,1,OPEN,89914.02,3750.0,0.75
38330,1,CLOSE,88115.74,3750.0,0.75
38331,1,OPEN,89914.02,3750.0,0.75
38332,1,CLOSE,88115.74,3750.0,0.75
38333,1,OPEN,89914.02,3750.0,0.75
38334,1,CLOSE,88115.74,3750.0,0.75
38335,1,OPEN,89914.02,3750.0,0.75
38336,1,CLOSE,88115.74,3750.0,0.75
38337,1,OPEN,89914.02,3750.0,0.75
38338,1,CLOSE,88115.74,3750.0,0.75
38339,1,OPEN,89914.02,3750.0,0.75
38340,1,CLOSE,88115.74,3750.0,0.75
38341,1,OPEN,89914.02,3750.0,0.75
38342,1,CLOSE,88115.74,3750.0,0.75
38343,1,OPEN,89914.02,3750.0,0.75
38344,1,CLOSE,88115.74,3750.0,0.75
38345,1,OPEN,89914.02,3750.0,0.75
38346,1,CLOSE,88115.74,3750.0,0.75
38347,1,OPEN,89914.02,3750.0,0.75
38348,1,CLOSE,88115.74,3750.0,0.75
38349,1,OPEN,89914.02,3750.0,0.75
38350,1,CLOSE,88115.74,3750.0,0.75
38351,1,OPEN,89914.02,3750.0,0.75
38352,1,CLOSE,88115.74,3750.0,0.75
38353,1,OPEN,89914.02,3750.0,0.75
38354,1,CLOSE,88115.74,3750.0,0.75
38355,1,OPEN,89914.02,3750.0,0.75
38356,1,CLOSE,88115.74,3750.0,0.75
38357,1,OPEN,89914.02,3750.0,0.75
38358,1,CLOSE,88115.74,3750.0,0.75
38359,1,OPEN,89914.02,3750.0,0.75
38360,1,CLOSE,88115.74,3750.0,0.75
38361,1,OPEN,89914.02,3750.0,0.75
38362,1,CLOSE,88115.74,3750.0,0.75
38363,1,OPEN,89914.02,3750.0,0.75
38364,1,CLOSE,88115.74,3750.0,0.75
38365,1,OPEN,89914.02,3750.0,0.75
38366,1,CLOSE,88115.74,3750.0,0.75
38367,1,OPEN,89914.02,3750.0,0.75
38368,1,CLOSE,88115.74,3750.0,0.75
38369,1,OPEN,89914.02,3750.0,0.75
38370,1,CLOSE,88115.74,3750.0,0.75
38371,1,OPEN,89914.02,3750.0,0.75
38372,1,CLOSE,88115.74,3750.0,0.75
38373,1,OPEN,89914.02,3750.0,0.75
38374,1,CLOSE,88115.74,3750.0,0.75
38375,1,OPEN,89914.02,3750.0,0.75
38376,1,CLOSE,88115.74,3750.0,0.75
38377,1,OPEN,89914.02,3750.0,0.75
38378,1,CLOSE,88115.74,3750.0,0.75
38379,1,OPEN,89914.02,3750.0,0.75
38380,1,CLOSE,88115.74,3750.0,0.75
38381,1,OPEN,89914.02,3750.0,0.75
38382,1,CLOSE,88115.74,3750.0,0.75
38383,1,OPEN,89914.02,3750.0,0.75
38384,1,CLOSE,88115.74,3750.0,0.75
38385,1,OPEN,89914.02,3750.0,0.75
38386,1,CLOSE,88115.74,3750.0,0.75
38387,1,OPEN,89914.02,3750.0,0.75
38388,1,CLOSE,88115.74,3750.0,0.75
38389,1,OPEN,89914.02,3750.0,0.75
38390,1,CLOSE,88115.74,3750.0,0.75
38391,1,OPEN,89914.02,3750.0,0.75
38392,1,CLOSE,88115.74,3750.0,0.75
38393,1,OPEN,89914.02,3750.0,0.75
38394,1,CLOSE,88115.74,3750.0,0.75
38395,1,OPEN,89914.02,3750.0,0.75
38396,1,CLOSE,88115.74,3750.0,0.75
38397,1,OPEN,89914.02,3750.0,0.75
38398,1,CLOSE,88115.74,3750.0,0.75
38399,1,OPEN,89914.02,3750.0,0.75
38400,1,CLOSE,88115.74,3750.0,0.75
38401,1,OPEN,89914.02,3750.0,0.75
38402,1,CLOSE,88115.74,3750.0,0.75
38403,1,OPEN,89914.02,3750.0,0.75
38404,1,CLOSE,88115.74,3750.0,0.75
38405,1,OPEN,89914.02,3750.0,0.75
38406,1,CLOSE,88115.74,3750.0,0.75
38407,1,OPEN,89914.02,3750.0,0.75
38408,1,CLOSE,88115.74,3750.0,0.75
38409,1,OPEN,89914.02,3750.0,0.75
38410,1,CLOSE,88115.74,3750.0,0.75
38411,1,OPEN,89914.02,3750.0,0.75
38412,1,CLOSE,88115.74,3750.0,0.75
38413,1,OPEN,89914.02,3750.0,0.75
38414,1,CLOSE,88115.74,3750.0,0.75
38415,1,OPEN,89914.02,3750.0,0.75
38416,1,CLOSE,88115.74,3750.0,0.75
38417,1,OPEN,89914.02,3750.0,0.75
38418,1,CLOSE,88115.74,3750.0,0.75
38419,1,OPEN,89914.02,3750.0,0.75
38420,1,CLOSE,88115.74,3750.0,0.75
38421,1,OPEN,89914.02,3750.0,0.75
38422,1,CLOSE,88115.74,3750.0,0.75
38423,1,OPEN,89914.02,3750.0,0.75
38424,1,CLOSE,88115.74,3750.0,0.75
38425,1,OPEN,89914.02,3750.0,0.75
38426,1,CLOSE,88115.74,3750.0,0.75
38427,1,OPEN,89914.02,3750.0,0.75
38428,1,CLOSE,88115.74,3750.0,0.75
38429,1,OPEN,89914.02,3750.0,0.75
38430,1,CLOSE,88115.74,3750.0,0.75
38431,1,OPEN,89914.02,3750.0,0.75
38432,1,CLOSE,88115.74,3750.0,0.75
38433,1,OPEN,89914.02,3750.0,0.75
38434,1,CLOSE,88115.74,3750.0,0.75
38435,1,OPEN,89914.02,3750.0,0.75
38436,1,CLOSE,88115.74,3750.0,0.75
38437,1,OPEN,89914.02,3750.0,0.75
38438,1,CLOSE,88115.74,3750.0,0.75
38439,1,OPEN,89914.02,3750.0,0.75
38440,1,CLOSE,88115.74,3750.0,0.75
38441,1,OPEN,89914.02,3750.0,0.75
38442,1,CLOSE,88115.74,3750.0,0.75
38443,1,OPEN,89914.02,3750.0,0.75
38444,1,CLOSE,88115.74,3750.0,0.75
38445,1,OPEN,89914.02,3750.0,0.75
38446,1,CLOSE,88115.74,3750.0,0.75
38447,1,OPEN,89914.02,3750.0,0.75
38448,1,CLOSE,88115.74,3750.0,0.75
38449,1,OPEN,89914.02,3750.0,0.75
38450,1,CLOSE,88115.74,3750.0,0.75
38451,1,OPEN,89914.02,3750.0,0.75
38452,1,CLOSE,88115.74,3750.0,0.75
38453,1,OPEN,89914.02,3750.0,0.75
38454,1,CLOSE,88115.74,3750.0,0.75
38455,1,OPEN,89914.02,3750.0,0.75
38456,1,CLOSE,88115.74,3750.0,0.75
38457,1,OPEN,89914.02,3750.0,0.75
38458,1,CLOSE,88115.74,3750.0,0.75
38459,1,OPEN,89914.02,3750.0,0.75
38460,1,CLOSE,88115.74,3750.0,0.75
38461,1,OPEN,89914.02,3750.0,0.75
38462,1,CLOSE,88115.74,3750.0,0.75
38463,1,OPEN,89914.02,3750.0,0.75
38464,1,CLOSE,88115.74,3750.0,0.75
38464,1,CLOSE,87625.8,3750.0,0.75
38465,1,OPEN,89914.02,3750.0,0.75
38465,1,OPEN,87654.87,3750.0,0.75
38466,1,CLOSE,88115.74,3750.0,0.75
38467,1,CLOSE,88140.47,3750.0,0.75
38467,1,OPEN,89914.02,3750.0,0.75
38474,1,CLOSE,88115.74,3750.0,0.75
38474,1,CLOSE,88592.31,3750.0,0.75
38475,1,OPEN,89914.02,3750.0,0.75
38475,1,OPEN,89462.19,3750.0,0.75
38479,1,CLOSE,88115.74,3750.0,0.75
38480,1,OPEN,89914.02,3750.0,0.75
38481,1,CLOSE,88115.74,3750.0,0.75
38482,1,OPEN,89914.02,3750.0,0.75
38486,1,CLOSE,88115.74,3750.0,0.75
38487,1,OPEN,89848.5,3750.0,0.75
38500,1,CLOSE,88051.53,3750.0,0.75
38501,1,OPEN,89030.22,3750.0,0.75
38509,1,CLOSE,87249.62,3750.0,0.75
38509,1,OPEN,87479.42,3750.0,0.75
38510,1,OPEN,89030.22,3750.0,0.75
38511,1,CLOSE,87249.62,3750.0,0.75
38511,1,CLOSE,85883.7,3750.0,0.75
38512,1,OPEN,89030.22,3750.0,0.75
38512,1,OPEN,88582.83,3750.0,0.75
38513,1,CLOSE,87249.62,3750.0,0.75
38514,1,OPEN,89030.22,3750.0,0.75
38515,1,CLOSE,87249.62,3750.0,0.75
38516,1,OPEN,89030.22,3750.0,0.75
38517,1,CLOSE,87249.62,3750.0,0.75
38518,1,OPEN,89030.22,3750.0,0.75
38519,1,CLOSE,87249.62,3750.0,0.75
38520,1,OPEN,89030.22,3750.0,0.75
38521,1,CLOSE,87249.62,3750.0,0.75
38522,1,OPEN,89030.22,3750.0,0.75
38523,1,CLOSE,87249.62,3750.0,0.75
38524,1,OPEN,89030.22,3750.0,0.75
38525,1,CLOSE,87249.62,3750.0,0.75
38526,1,OPEN,89030.22,3750.0,0.75
38527,1,CLOSE,87249.62,3750.0,0.75
38528,1,OPEN,89030.22,3750.0,0.75
38529,1,CLOSE,87249.62,3750.0,0.75
38530,1,OPEN,89030.22,3750.0,0.75
38531,1,CLOSE,87249.62,3750.0,0.75
38532,1,OPEN,89030.22,3750.0,0.75
38533,1,CLOSE,87249.62,3750.0,0.75
38534,1,OPEN,89030.22,3750.0,0.75
38535,1,CLOSE,87249.62,3750.0,0.75
38536,1,OPEN,89030.22,3750.0,0.75
38537,1,CLOSE,87249.62,3750.0,0.75
38538,1,OPEN,89030.22,3750.0,0.75
38539,1,CLOSE,87249.62,3750.0,0.75
38540,1,CLOSE,85039.52,3750.0,0.75
38540,1,OPEN,89030.22,3750.0,0.75
38541,1,CLOSE,87249.62,3750.0,0.75
38541,1,OPEN,88582.83,3750.0,0.75
38542,1,CLOSE,85039.52,3750.0,0.75
38542,1,OPEN,89030.22,3750.0,0.75
38543,1,CLOSE,87249.62,3750.0,0.75
38543,1,OPEN,88582.83,3750.0,0.75
38544,1,CLOSE,85039.52,3750.0,0.75
38544,1,OPEN,89030.22,3750.0,0.75
38545,1,CLOSE,87249.62,3750.0,0.75
38545,1,OPEN,88582.83,3750.0,0.75
38546,1,CLOSE,85039.52,3750.0,0.75
38546,1,OPEN,89030.22,3750.0,0.75
38547,1,CLOSE,87249.62,3750.0,0.75
38547,1,OPEN,88582.83,3750.0,0.75
38548,1,CLOSE,85039.52,3750.0,0.75
38548,1,OPEN,89030.22,3750.0,0.75
38549,1,CLOSE,87249.62,3750.0,0.75
38549,1,OPEN,88582.83,3750.0,0.75
38550,1,CLOSE,85039.52,3750.0,0.75
38550,1,OPEN,89030.22,3750.0,0.75
38551,1,CLOSE,87249.62,3750.0,0.75
38551,1,OPEN,88582.83,3750.0,0.75
38552,1,CLOSE,85039.52,3750.0,0.75
38552,1,OPEN,89030.22,3750.0,0.75
38553,1,CLOSE,87249.62,3750.0,0.75
38553,1,OPEN,88582.83,3750.0,0.75
38554,1,CLOSE,85039.52,3750.0,0.75
38554,1,OPEN,89030.22,3750.0,0.75
38555,1,CLOSE,87249.62,3750.0,0.75
38555,1,OPEN,88582.83,3750.0,0.75
38556,1,CLOSE,85039.52,3750.0,0.75
38556,1,OPEN,89030.22,3750.0,0.75
38557,1,CLOSE,87249.62,3750.0,0.75
38557,1,OPEN,88582.83,3750.0,0.75
38558,1,CLOSE,85039.52,3750.0,0.75
38558,1,OPEN,89030.22,3750.0,0.75
38559,1,CLOSE,87249.62,3750.0,0.75
38559,1,OPEN,88582.83,3750.0,0.75
38560,1,OPEN,89030.22,3750.0,0.75
38561,1,CLOSE,87249.62,3750.0,0.75
38562,1,OPEN,89030.22,3750.0,0.75
38563,1,CLOSE,87249.62,3750.0,0.75
