bar,side,action,price,notional,fee
1194,1,OPEN,20374.6,3750.0,0.75
1194,1,OPEN,20166.7,3750.0,0.75
1195,1,CLOSE,20272.73,3750.0,0.75
1195,1,CLOSE,19759.21,3750.0,0.75
1195,1,CLOSE,19967.11,3750.0,0.75
1195,1,CLOSE,19360.03,3750.0,0.75
1196,1,OPEN,20438.77,3750.0,0.75
1196,1,OPEN,20336.07,3750.0,0.75
1196,1,OPEN,20130.65,3750.0,0.75
1196,1,OPEN,19925.24,3750.0,0.75
1197,1,CLOSE,20030.0,3750.0,0.75
1197,1,CLOSE,19522.62,3750.0,0.75
1197,1,CLOSE,19728.04,3750.0,0.75
1197,1,CLOSE,19128.23,3750.0,0.75
1198,1,OPEN,20438.77,3750.0,0.75
1198,1,OPEN,20336.07,3750.0,0.75
1198,1,OPEN,20130.65,3750.0,0.75
1198,1,OPEN,19925.24,3750.0,0.75
1199,1,CLOSE,20030.0,3750.0,0.75
1199,1,CLOSE,19522.62,3750.0,0.75
1199,1,CLOSE,19728.04,3750.0,0.75
1199,1,CLOSE,19128.23,3750.0,0.75
1200,1,OPEN,20438.77,3750.0,0.75
1200,1,OPEN,20336.07,3750.0,0.75
1200,1,OPEN,20130.65,3750.0,0.75
1200,1,OPEN,19925.24,3750.0,0.75
1201,1,CLOSE,20030.0,3750.0,0.75
1201,1,CLOSE,19522.62,3750.0,0.75
1201,1,CLOSE,19728.04,3750.0,0.75
1201,1,CLOSE,19128.23,3750.0,0.75
1202,1,OPEN,20438.77,3750.0,0.75
1202,1,OPEN,20336.07,3750.0,0.75
1202,1,OPEN,20130.65,3750.0,0.75
1202,1,OPEN,19925.24,3750.0,0.75
1203,1,CLOSE,20030.0,3750.0,0.75
1203,1,CLOSE,19522.62,3750.0,0.75
1203,1,CLOSE,19728.04,3750.0,0.75
1203,1,CLOSE,19128.23,3750.0,0.75
1204,1,OPEN,20317.73,3750.0,0.75
1204,1,OPEN,20215.63,3750.0,0.75
1204,1,OPEN,20011.43,3750.0,0.75
1204,1,OPEN,19807.24,3750.0,0.75
1205,1,CLOSE,19911.38,3750.0,0.75
1205,1,CLOSE,19407.01,3750.0,0.75
1205,1,CLOSE,19611.2,3750.0,0.75
1205,1,CLOSE,19014.95,3750.0,0.75
1206,1,OPEN,20317.73,3750.0,0.75
1206,1,OPEN,20215.63,3750.0,0.75
1206,1,OPEN,20011.43,3750.0,0.75
1206,1,OPEN,19807.24,3750.0,0.75
1207,1,CLOSE,19911.38,3750.0,0.75
1207,1,CLOSE,19407.01,3750.0,0.75
1207,1,CLOSE,19611.2,3750.0,0.75
1207,1,CLOSE,19014.95,3750.0,0.75
1208,1,OPEN,20317.73,3750.0,0.75
1208,1,OPEN,20215.63,3750.0,0.75
1208,1,OPEN,20011.43,3750.0,0.75
1208,1,OPEN,19807.24,3750.0,0.75
1209,1,CLOSE,19911.38,3750.0,0.75
1209,1,CLOSE,19407.01,3750.0,0.75
1209,1,CLOSE,19611.2,3750.0,0.75
1210,1,OPEN,20291.4,3750.0,0.75
1210,1,OPEN,20189.44,3750.0,0.75
1210,1,OPEN,19985.5,3750.0,0.75
1211,1,CLOSE,19885.58,3750.0,0.75
1211,1,CLOSE,19381.86,3750.0,0.75
1211,1,CLOSE,19585.79,3750.0,0.75
1211,1,CLOSE,19014.95,3750.0,0.75
1212,1,OPEN,20291.4,3750.0,0.75
1212,1,OPEN,20189.44,3750.0,0.75
1212,1,OPEN,19985.5,3750.0,0.75
1212,1,OPEN,19781.57,3750.0,0.75
1213,1,CLOSE,19885.58,3750.0,0.75
1213,1,CLOSE,19381.86,3750.0,0.75
1213,1,CLOSE,19585.79,3750.0,0.75
1214,1,OPEN,20291.4,3750.0,0.75
1214,1,OPEN,20189.44,3750.0,0.75
1214,1,OPEN,19985.5,3750.0,0.75
1215,1,CLOSE,19885.58,3750.0,0.75
1215,1,CLOSE,19381.86,3750.0,0.75
1215,1,CLOSE,19585.79,3750.0,0.75
1215,1,CLOSE,18990.31,3750.0,0.75
1216,1,OPEN,20291.4,3750.0,0.75
1216,1,OPEN,20189.44,3750.0,0.75
1216,1,OPEN,19985.5,3750.0,0.75
1216,1,OPEN,19781.57,3750.0,0.75
1217,1,CLOSE,19885.58,3750.0,0.75
1217,1,CLOSE,19381.86,3750.0,0.75
1217,1,CLOSE,19585.79,3750.0,0.75
1218,1,OPEN,20291.4,3750.0,0.75
1218,1,OPEN,20189.44,3750.0,0.75
1218,1,OPEN,19985.5,3750.0,0.75
1219,1,CLOSE,19885.58,3750.0,0.75
1219,1,CLOSE,19381.86,3750.0,0.75
1219,1,CLOSE,19585.79,3750.0,0.75
1220,1,OPEN,20291.4,3750.0,0.75
1220,1,OPEN,20189.44,3750.0,0.75
1220,1,OPEN,19985.5,3750.0,0.75
1221,1,CLOSE,19885.58,3750.0,0.75
1221,1,CLOSE,19381.86,3750.0,0.75
1221,1,CLOSE,19585.79,3750.0,0.75
1222,1,OPEN,20291.4,3750.0,0.75
1222,1,OPEN,20189.44,3750.0,0.75
1222,1,OPEN,19985.5,3750.0,0.75
1223,1,CLOSE,19885.58,3750.0,0.75
1223,1,CLOSE,19381.86,3750.0,0.75
1223,1,CLOSE,19585.79,3750.0,0.75
1224,1,OPEN,20228.59,3750.0,0.75
1224,1,OPEN,20126.94,3750.0,0.75
1224,1,OPEN,19923.64,3750.0,0.75
1225,1,CLOSE,19824.02,3750.0,0.75
1225,1,CLOSE,19525.16,3750.0,0.75
1226,1,OPEN,20228.59,3750.0,0.75
1226,1,OPEN,19923.64,3750.0,0.75
1227,1,CLOSE,20276.11,3750.0,0.75
1228,1,OPEN,20124.04,3750.0,0.75
1230,1,CLOSE,20322.11,3750.0,0.75
1231,1,OPEN,20169.69,3750.0,0.75
1239,1,CLOSE,19887.73,3750.0,0.75
1239,1,CLOSE,19887.73,3750.0,0.75
1239,1,CLOSE,19887.73,3750.0,0.75
1239,1,CLOSE,19887.73,3750.0,0.75
1250,1,OPEN,20283.93,3750.0,0.75
1250,1,OPEN,20182.0,3750.0,0.75
1250,1,OPEN,19978.14,3750.0,0.75
1250,1,OPEN,19774.28,3750.0,0.75
1251,1,CLOSE,19878.25,3750.0,0.75
1251,1,CLOSE,19374.72,3750.0,0.75
1251,1,CLOSE,19578.58,3750.0,0.75
1251,1,CLOSE,18983.31,3750.0,0.75
1252,1,OPEN,20283.93,3750.0,0.75
1252,1,OPEN,20182.0,3750.0,0.75
1252,1,OPEN,19978.14,3750.0,0.75
1252,1,OPEN,19774.28,3750.0,0.75
1253,1,CLOSE,19878.25,3750.0,0.75
1253,1,CLOSE,19374.72,3750.0,0.75
1253,1,CLOSE,19578.58,3750.0,0.75
1253,1,CLOSE,18983.31,3750.0,0.75
1254,1,OPEN,20283.93,3750.0,0.75
1254,1,OPEN,20182.0,3750.0,0.75
1254,1,OPEN,19978.14,3750.0,0.75
1254,1,OPEN,19774.28,3750.0,0.75
1255,1,CLOSE,19878.25,3750.0,0.75
1255,1,CLOSE,19374.72,3750.0,0.75
1255,1,CLOSE,19578.58,3750.0,0.75
1255,1,CLOSE,18983.31,3750.0,0.75
1256,1,OPEN,20283.93,3750.0,0.75
1256,1,OPEN,20182.0,3750.0,0.75
1256,1,OPEN,19978.14,3750.0,0.75
1256,1,OPEN,19774.28,3750.0,0.75
1257,1,CLOSE,19878.25,3750.0,0.75
1257,1,CLOSE,19374.72,3750.0,0.75
1257,1,CLOSE,19578.58,3750.0,0.75
1257,1,CLOSE,18983.31,3750.0,0.75
1258,1,OPEN,20283.93,3750.0,0.75
1258,1,OPEN,20182.0,3750.0,0.75
1258,1,OPEN,19978.14,3750.0,0.75
1258,1,OPEN,19774.28,3750.0,0.75
1259,1,CLOSE,19878.25,3750.0,0.75
1259,1,CLOSE,19374.72,3750.0,0.75
1259,1,CLOSE,19578.58,3750.0,0.75
1259,1,CLOSE,18983.31,3750.0,0.75
1260,1,OPEN,20283.93,3750.0,0.75
1260,1,OPEN,20182.0,3750.0,0.75
1260,1,OPEN,19978.14,3750.0,0.75
1260,1,OPEN,19774.28,3750.0,0.75
1261,1,CLOSE,19878.25,3750.0,0.75
1261,1,CLOSE,19374.72,3750.0,0.75
1261,1,CLOSE,19578.58,3750.0,0.75
1262,1,OPEN,20283.93,3750.0,0.75
1262,1,OPEN,20182.0,3750.0,0.75
1262,1,OPEN,19978.14,3750.0,0.75
1263,1,CLOSE,19878.25,3750.0,0.75
1263,1,CLOSE,19374.72,3750.0,0.75
1263,1,CLOSE,19578.58,3750.0,0.75
1264,1,OPEN,20283.93,3750.0,0.75
1264,1,OPEN,20182.0,3750.0,0.75
1264,1,OPEN,19978.14,3750.0,0.75
1265,1,CLOSE,19878.25,3750.0,0.75
1265,1,CLOSE,19374.72,3750.0,0.75
1265,1,CLOSE,19578.58,3750.0,0.75
1266,1,OPEN,20283.93,3750.0,0.75
1266,1,OPEN,20182.0,3750.0,0.75
1266,1,OPEN,19978.14,3750.0,0.75
1267,1,CLOSE,19878.25,3750.0,0.75
1267,1,CLOSE,19578.58,3750.0,0.75
1268,1,OPEN,20283.93,3750.0,0.75
1268,1,OPEN,19978.14,3750.0,0.75
1269,1,CLOSE,19878.25,3750.0,0.75
1269,1,CLOSE,19578.58,3750.0,0.75
1270,1,OPEN,20283.93,3750.0,0.75
1270,1,OPEN,19978.14,3750.0,0.75
1271,1,CLOSE,19878.25,3750.0,0.75
1271,1,CLOSE,19578.58,3750.0,0.75
1272,1,CLOSE,19374.72,3750.0,0.75
1272,1,OPEN,20283.93,3750.0,0.75
1272,1,OPEN,19978.14,3750.0,0.75
1273,1,CLOSE,19878.25,3750.0,0.75
1273,1,CLOSE,19578.58,3750.0,0.75
1273,1,OPEN,20182.0,3750.0,0.75
1274,1,CLOSE,19374.72,3750.0,0.75
1274,1,OPEN,20283.93,3750.0,0.75
1274,1,OPEN,19978.14,3750.0,0.75
1275,1,CLOSE,19878.25,3750.0,0.75
1275,1,CLOSE,19578.58,3750.0,0.75
1275,1,OPEN,20182.0,3750.0,0.75
1276,1,OPEN,20283.93,3750.0,0.75
1276,1,OPEN,19978.14,3750.0,0.75
1277,1,CLOSE,19878.25,3750.0,0.75
1277,1,CLOSE,19578.58,3750.0,0.75
1278,1,CLOSE,19374.72,3750.0,0.75
1278,1,OPEN,20283.93,3750.0,0.75
1278,1,OPEN,19978.14,3750.0,0.75
1279,1,CLOSE,19878.25,3750.0,0.75
1279,1,CLOSE,19578.58,3750.0,0.75
1279,1,OPEN,20182.0,3750.0,0.75
1280,1,CLOSE,19374.72,3750.0,0.75
1280,1,OPEN,20283.93,3750.0,0.75
1280,1,OPEN,19978.14,3750.0,0.75
1281,1,CLOSE,19878.25,3750.0,0.75
1281,1,CLOSE,19578.58,3750.0,0.75
1281,1,OPEN,20182.0,3750.0,0.75
1282,1,OPEN,20283.93,3750.0,0.75
1282,1,OPEN,19978.14,3750.0,0.75
1283,1,CLOSE,19878.25,3750.0,0.75
1283,1,CLOSE,19578.58,3750.0,0.75
1284,1,CLOSE,19374.72,3750.0,0.75
1284,1,CLOSE,19179.27,3750.0,0.75
1284,1,OPEN,20283.93,3750.0,0.75
1284,1,OPEN,19978.14,3750.0,0.75
1285,1,CLOSE,19878.25,3750.0,0.75
1285,1,CLOSE,19578.58,3750.0,0.75
1285,1,OPEN,20182.0,3750.0,0.75
1285,1,OPEN,19774.28,3750.0,0.75
1286,1,CLOSE,19374.72,3750.0,0.75
1286,1,CLOSE,18983.31,3750.0,0.75
1286,1,OPEN,20283.93,3750.0,0.75
1286,1,OPEN,19978.14,3750.0,0.75
1287,1,CLOSE,19878.25,3750.0,0.75
1287,1,CLOSE,19578.58,3750.0,0.75
1287,1,OPEN,20182.0,3750.0,0.75
1287,1,OPEN,19774.28,3750.0,0.75
1288,1,CLOSE,19374.72,3750.0,0.75
1288,1,OPEN,20283.93,3750.0,0.75
1288,1,OPEN,19978.14,3750.0,0.75
1289,1,CLOSE,19878.25,3750.0,0.75
1289,1,CLOSE,19578.58,3750.0,0.75
1289,1,OPEN,20182.0,3750.0,0.75
1290,1,CLOSE,19374.72,3750.0,0.75
1290,1,OPEN,20283.93,3750.0,0.75
1290,1,OPEN,19978.14,3750.0,0.75
1291,1,CLOSE,19878.25,3750.0,0.75
1291,1,CLOSE,19578.58,3750.0,0.75
1291,1,OPEN,20182.0,3750.0,0.75
1292,1,OPEN,20283.93,3750.0,0.75
1292,1,OPEN,19978.14,3750.0,0.75
1293,1,CLOSE,19878.25,3750.0,0.75
1293,1,CLOSE,19578.58,3750.0,0.75
1294,1,OPEN,20283.93,3750.0,0.75
1294,1,OPEN,19978.14,3750.0,0.75
1295,1,CLOSE,19878.25,3750.0,0.75
1295,1,CLOSE,19578.58,3750.0,0.75
1296,1,OPEN,20283.93,3750.0,0.75
1296,1,OPEN,19978.14,3750.0,0.75
1297,1,CLOSE,19878.25,3750.0,0.75
1297,1,CLOSE,19578.58,3750.0,0.75
1298,1,CLOSE,19374.72,3750.0,0.75
1298,1,OPEN,20283.93,3750.0,0.75
1298,1,OPEN,19978.14,3750.0,0.75
1299,1,CLOSE,19878.25,3750.0,0.75
1299,1,CLOSE,19578.58,3750.0,0.75
1299,1,OPEN,20182.0,3750.0,0.75
1300,1,OPEN,20283.93,3750.0,0.75
1300,1,OPEN,19978.14,3750.0,0.75
1301,1,CLOSE,19878.25,3750.0,0.75
1301,1,CLOSE,19578.58,3750.0,0.75
1302,1,OPEN,20283.93,3750.0,0.75
1302,1,OPEN,19978.14,3750.0,0.75
1303,1,CLOSE,19878.25,3750.0,0.75
1303,1,CLOSE,19578.58,3750.0,0.75
1304,1,OPEN,20283.93,3750.0,0.75
1304,1,OPEN,19978.14,3750.0,0.75
1305,1,CLOSE,19878.25,3750.0,0.75
1305,1,CLOSE,19578.58,3750.0,0.75
1306,1,OPEN,20283.93,3750.0,0.75
1306,1,OPEN,19978.14,3750.0,0.75
1307,1,CLOSE,19878.25,3750.0,0.75
1307,1,CLOSE,19578.58,3750.0,0.75
1308,1,CLOSE,19374.72,3750.0,0.75
1308,1,OPEN,20283.93,3750.0,0.75
1308,1,OPEN,19978.14,3750.0,0.75
1309,1,CLOSE,19878.25,3750.0,0.75
1309,1,CLOSE,19578.58,3750.0,0.75
1309,1,OPEN,20182.0,3750.0,0.75
1310,1,OPEN,20283.93,3750.0,0.75
1310,1,OPEN,19978.14,3750.0,0.75
1311,1,CLOSE,19878.25,3750.0,0.75
1312,1,CLOSE,19727.67,3750.0,0.75
1312,1,CLOSE,19727.67,3750.0,0.75
1312,1,CLOSE,19727.67,3750.0,0.75
1312,1,OPEN,20283.93,3750.0,0.75
1313,1,CLOSE,19878.25,3750.0,0.75
1313,1,OPEN,20182.0,3750.0,0.75
1313,1,OPEN,19978.14,3750.0,0.75
1313,1,OPEN,19774.28,3750.0,0.75
1314,1,OPEN,20283.93,3750.0,0.75
1315,1,CLOSE,19878.25,3750.0,0.75
1315,1,CLOSE,19578.58,3750.0,0.75
1316,1,CLOSE,19374.72,3750.0,0.75
1316,1,OPEN,20283.93,3750.0,0.75
1316,1,OPEN,19978.14,3750.0,0.75
1317,1,CLOSE,19878.25,3750.0,0.75
1317,1,CLOSE,19578.58,3750.0,0.75
1317,1,OPEN,20182.0,3750.0,0.75
1318,1,CLOSE,19374.72,3750.0,0.75
1318,1,CLOSE,19267.01,3750.0,0.75
1318,1,OPEN,20283.93,3750.0,0.75
1318,1,OPEN,19978.14,3750.0,0.75
1319,1,CLOSE,19878.25,3750.0,0.75
1319,1,CLOSE,19578.58,3750.0,0.75
1319,1,OPEN,20182.0,3750.0,0.75
1319,1,OPEN,19774.28,3750.0,0.75
1320,1,CLOSE,19374.72,3750.0,0.75
1320,1,OPEN,20283.93,3750.0,0.75
1320,1,OPEN,19978.14,3750.0,0.75
1321,1,CLOSE,19878.25,3750.0,0.75
1321,1,CLOSE,19578.58,3750.0,0.75
1321,1,OPEN,20182.0,3750.0,0.75
1322,1,OPEN,20283.93,3750.0,0.75
1322,1,OPEN,19978.14,3750.0,0.75
1323,1,CLOSE,19878.25,3750.0,0.75
1323,1,CLOSE,19374.72,3750.0,0.75
1323,1,CLOSE,19578.58,3750.0,0.75
1324,1,OPEN,20283.93,3750.0,0.75
1324,1,OPEN,20182.0,3750.0,0.75
1324,1,OPEN,19978.14,3750.0,0.75
1325,1,CLOSE,19878.25,3750.0,0.75
1325,1,CLOSE,19374.72,3750.0,0.75
1325,1,CLOSE,19578.58,3750.0,0.75
1326,1,OPEN,20283.93,3750.0,0.75
1326,1,OPEN,20182.0,3750.0,0.75
1326,1,OPEN,19978.14,3750.0,0.75
1327,1,CLOSE,19878.25,3750.0,0.75
1327,1,CLOSE,19374.72,3750.0,0.75
1327,1,CLOSE,19578.58,3750.0,0.75
1328,1,OPEN,20283.93,3750.0,0.75
1328,1,OPEN,20182.0,3750.0,0.75
1328,1,OPEN,19978.14,3750.0,0.75
1329,1,CLOSE,19878.25,3750.0,0.75
1329,1,CLOSE,19374.72,3750.0,0.75
1329,1,CLOSE,19578.58,3750.0,0.75
1330,1,OPEN,20283.93,3750.0,0.75
1330,1,OPEN,20182.0,3750.0,0.75
1330,1,OPEN,19978.14,3750.0,0.75
1331,1,CLOSE,19878.25,3750.0,0.75
1331,1,CLOSE,19374.72,3750.0,0.75
1331,1,CLOSE,19578.58,3750.0,0.75
1332,1,OPEN,20283.93,3750.0,0.75
1332,1,OPEN,20182.0,3750.0,0.75
1332,1,OPEN,19978.14,3750.0,0.75
1333,1,CLOSE,19878.25,3750.0,0.75
1333,1,CLOSE,19374.72,3750.0,0.75
1333,1,CLOSE,19578.58,3750.0,0.75
1334,1,OPEN,20283.93,3750.0,0.75
1334,1,OPEN,20182.0,3750.0,0.75
1334,1,OPEN,19978.14,3750.0,0.75
1335,1,CLOSE,19878.25,3750.0,0.75
1335,1,CLOSE,19374.72,3750.0,0.75
1335,1,CLOSE,19578.58,3750.0,0.75
1336,1,OPEN,20283.93,3750.0,0.75
1336,1,OPEN,20182.0,3750.0,0.75
1336,1,OPEN,19978.14,3750.0,0.75
1337,1,CLOSE,19878.25,3750.0,0.75
1337,1,CLOSE,19374.72,3750.0,0.75
1337,1,CLOSE,19578.58,3750.0,0.75
1338,1,OPEN,20283.93,3750.0,0.75
1338,1,OPEN,20182.0,3750.0,0.75
1338,1,OPEN,19978.14,3750.0,0.75
1339,1,CLOSE,19878.25,3750.0,0.75
1339,1,CLOSE,19374.72,3750.0,0.75
1339,1,CLOSE,19578.58,3750.0,0.75
1340,1,OPEN,20283.93,3750.0,0.75
1340,1,OPEN,20182.0,3750.0,0.75
1340,1,OPEN,19978.14,3750.0,0.75
1341,1,CLOSE,19878.25,3750.0,0.75
1341,1,CLOSE,19374.72,3750.0,0.75
1341,1,CLOSE,19578.58,3750.0,0.75
1342,1,OPEN,20283.93,3750.0,0.75
1342,1,OPEN,20182.0,3750.0,0.75
1342,1,OPEN,19978.14,3750.0,0.75
1343,1,CLOSE,19878.25,3750.0,0.75
1343,1,CLOSE,19374.72,3750.0,0.75
1343,1,CLOSE,19578.58,3750.0,0.75
1344,1,OPEN,20283.93,3750.0,0.75
1344,1,OPEN,20182.0,3750.0,0.75
1344,1,OPEN,19978.14,3750.0,0.75
1345,1,CLOSE,19878.25,3750.0,0.75
1345,1,CLOSE,19374.72,3750.0,0.75
1345,1,CLOSE,19578.58,3750.0,0.75
1346,1,OPEN,20283.93,3750.0,0.75
1346,1,OPEN,20182.0,3750.0,0.75
1346,1,OPEN,19978.14,3750.0,0.75
1347,1,CLOSE,19878.25,3750.0,0.75
1347,1,CLOSE,19374.72,3750.0,0.75
1347,1,CLOSE,19578.58,3750.0,0.75
1348,1,OPEN,20283.93,3750.0,0.75
1348,1,OPEN,20182.0,3750.0,0.75
1348,1,OPEN,19978.14,3750.0,0.75
1349,1,CLOSE,19878.25,3750.0,0.75
1349,1,CLOSE,19374.72,3750.0,0.75
1349,1,CLOSE,19578.58,3750.0,0.75
1350,1,OPEN,20283.93,3750.0,0.75
1350,1,OPEN,20182.0,3750.0,0.75
1350,1,OPEN,19978.14,3750.0,0.75
1351,1,CLOSE,19878.25,3750.0,0.75
1351,1,CLOSE,19374.72,3750.0,0.75
1351,1,CLOSE,19578.58,3750.0,0.75
1352,1,OPEN,20283.93,3750.0,0.75
1352,1,OPEN,20182.0,3750.0,0.75
1352,1,OPEN,19978.14,3750.0,0.75
1353,1,CLOSE,19878.25,3750.0,0.75
1353,1,CLOSE,19374.72,3750.0,0.75
1353,1,CLOSE,19578.58,3750.0,0.75
1354,1,OPEN,20283.93,3750.0,0.75
1354,1,OPEN,20182.0,3750.0,0.75
1354,1,OPEN,19978.14,3750.0,0.75
1355,1,CLOSE,19878.25,3750.0,0.75
1355,1,CLOSE,19374.72,3750.0,0.75
1355,1,CLOSE,19578.58,3750.0,0.75
1356,1,OPEN,20283.93,3750.0,0.75
1356,1,OPEN,20182.0,3750.0,0.75
1356,1,OPEN,19978.14,3750.0,0.75
1357,1,CLOSE,19878.25,3750.0,0.75
1357,1,CLOSE,19374.72,3750.0,0.75
1357,1,CLOSE,19578.58,3750.0,0.75
1358,1,OPEN,20283.93,3750.0,0.75
1358,1,OPEN,20182.0,3750.0,0.75
1358,1,OPEN,19978.14,3750.0,0.75
1359,1,CLOSE,19878.25,3750.0,0.75
1359,1,CLOSE,19374.72,3750.0,0.75
1359,1,CLOSE,19578.58,3750.0,0.75
1360,1,OPEN,20283.93,3750.0,0.75
1360,1,OPEN,20182.0,3750.0,0.75
1360,1,OPEN,19978.14,3750.0,0.75
1361,1,CLOSE,19878.25,3750.0,0.75
1361,1,CLOSE,19374.72,3750.0,0.75
1361,1,CLOSE,19578.58,3750.0,0.75
1362,1,OPEN,20283.93,3750.0,0.75
1362,1,OPEN,20182.0,3750.0,0.75
1362,1,OPEN,19978.14,3750.0,0.75
1363,1,CLOSE,19878.25,3750.0,0.75
1363,1,CLOSE,19374.72,3750.0,0.75
1363,1,CLOSE,19578.58,3750.0,0.75
1364,1,OPEN,20283.93,3750.0,0.75
1364,1,OPEN,20182.0,3750.0,0.75
1364,1,OPEN,19978.14,3750.0,0.75
1365,1,CLOSE,19878.25,3750.0,0.75
1365,1,CLOSE,19374.72,3750.0,0.75
1365,1,CLOSE,19578.58,3750.0,0.75
1366,1,OPEN,20283.93,3750.0,0.75
1366,1,OPEN,20182.0,3750.0,0.75
1366,1,OPEN,19978.14,3750.0,0.75
1367,1,CLOSE,19878.25,3750.0,0.75
1367,1,CLOSE,19374.72,3750.0,0.75
1367,1,CLOSE,19578.58,3750.0,0.75
1367,1,CLOSE,18983.31,3750.0,0.75
1368,1,OPEN,20283.93,3750.0,0.75
1368,1,OPEN,20182.0,3750.0,0.75
1368,1,OPEN,19978.14,3750.0,0.75
1368,1,OPEN,19774.28,3750.0,0.75
1369,1,CLOSE,19878.25,3750.0,0.75
1369,1,CLOSE,19374.72,3750.0,0.75
1369,1,CLOSE,19578.58,3750.0,0.75
1370,1,OPEN,20283.93,3750.0,0.75
1370,1,OPEN,20182.0,3750.0,0.75
1370,1,OPEN,19978.14,3750.0,0.75
1371,1,CLOSE,19878.25,3750.0,0.75
1371,1,CLOSE,19374.72,3750.0,0.75
1371,1,CLOSE,19578.58,3750.0,0.75
1372,1,OPEN,20283.93,3750.0,0.75
1372,1,OPEN,20182.0,3750.0,0.75
1372,1,OPEN,19978.14,3750.0,0.75
1373,1,CLOSE,19878.25,3750.0,0.75
1373,1,CLOSE,19374.72,3750.0,0.75
1373,1,CLOSE,19578.58,3750.0,0.75
1374,1,OPEN,20283.93,3750.0,0.75
1374,1,OPEN,20182.0,3750.0,0.75
1374,1,OPEN,19978.14,3750.0,0.75
1375,1,CLOSE,19878.25,3750.0,0.75
1375,1,CLOSE,19374.72,3750.0,0.75
1375,1,CLOSE,19578.58,3750.0,0.75
1376,1,OPEN,20283.93,3750.0,0.75
1376,1,OPEN,20182.0,3750.0,0.75
1376,1,OPEN,19978.14,3750.0,0.75
1377,1,CLOSE,19878.25,3750.0,0.75
1377,1,CLOSE,19374.72,3750.0,0.75
1377,1,CLOSE,19578.58,3750.0,0.75
1378,1,OPEN,20283.93,3750.0,0.75
1378,1,OPEN,20182.0,3750.0,0.75
1378,1,OPEN,19978.14,3750.0,0.75
1379,1,CLOSE,19878.25,3750.0,0.75
1379,1,CLOSE,19374.72,3750.0,0.75
1379,1,CLOSE,19578.58,3750.0,0.75
1380,1,OPEN,20283.93,3750.0,0.75
1380,1,OPEN,20182.0,3750.0,0.75
1380,1,OPEN,19978.14,3750.0,0.75
1381,1,CLOSE,19878.25,3750.0,0.75
1381,1,CLOSE,19374.72,3750.0,0.75
1381,1,CLOSE,19578.58,3750.0,0.75
1382,1,OPEN,20283.93,3750.0,0.75
1382,1,OPEN,20182.0,3750.0,0.75
1382,1,OPEN,19978.14,3750.0,0.75
1383,1,CLOSE,19878.25,3750.0,0.75
1383,1,CLOSE,19374.72,3750.0,0.75
1383,1,CLOSE,19578.58,3750.0,0.75
1384,1,OPEN,20283.93,3750.0,0.75
1384,1,OPEN,20182.0,3750.0,0.75
1384,1,OPEN,19978.14,3750.0,0.75
1385,1,CLOSE,19878.25,3750.0,0.75
1385,1,CLOSE,19578.58,3750.0,0.75
1386,1,OPEN,20283.93,3750.0,0.75
1386,1,OPEN,19978.14,3750.0,0.75
1387,1,CLOSE,19878.25,3750.0,0.75
1387,1,CLOSE,19578.58,3750.0,0.75
1388,1,OPEN,20283.93,3750.0,0.75
1388,1,OPEN,19978.14,3750.0,0.75
1389,1,CLOSE,19878.25,3750.0,0.75
1389,1,CLOSE,19578.58,3750.0,0.75
1390,1,OPEN,20283.93,3750.0,0.75
1390,1,OPEN,19978.14,3750.0,0.75
1391,1,CLOSE,19878.25,3750.0,0.75
1391,1,CLOSE,19578.58,3750.0,0.75
1392,1,OPEN,20283.93,3750.0,0.75
1392,1,OPEN,19978.14,3750.0,0.75
1393,1,CLOSE,19878.25,3750.0,0.75
1393,1,CLOSE,19578.58,3750.0,0.75
1394,1,OPEN,20283.93,3750.0,0.75
1394,1,OPEN,19978.14,3750.0,0.75
1395,1,CLOSE,19878.25,3750.0,0.75
1395,1,CLOSE,19578.58,3750.0,0.75
1396,1,OPEN,20283.93,3750.0,0.75
1396,1,OPEN,19978.14,3750.0,0.75
1397,1,CLOSE,19878.25,3750.0,0.75
1398,1,OPEN,20283.93,3750.0,0.75
1399,1,CLOSE,19878.25,3750.0,0.75
1400,1,OPEN,20283.93,3750.0,0.75
1401,1,CLOSE,19878.25,3750.0,0.75
1401,1,CLOSE,19830.01,3750.0,0.75
1401,1,CLOSE,19830.01,3750.0,0.75
1402,1,OPEN,20283.93,3750.0,0.75
1402,1,OPEN,19978.14,3750.0,0.75
1403,1,CLOSE,19878.25,3750.0,0.75
1404,1,OPEN,20283.93,3750.0,0.75
1409,1,CLOSE,19878.25,3750.0,0.75
1409,1,CLOSE,19902.01,3750.0,0.75
1409,1,CLOSE,19902.01,3750.0,0.75
1410,1,OPEN,20283.93,3750.0,0.75
1410,1,OPEN,20182.0,3750.0,0.75
1420,1,CLOSE,20120.97,3750.0,0.75
1420,1,CLOSE,20120.97,3750.0,0.75
1476,1,OPEN,20372.62,3750.0,0.75
1476,1,OPEN,20270.25,3750.0,0.75
1476,1,OPEN,20065.5,3750.0,0.75
1476,1,OPEN,19681.28,3750.0,0.75
1477,1,CLOSE,19965.17,3750.0,0.75
1477,1,CLOSE,19664.19,3750.0,0.75
1478,1,OPEN,20372.62,3750.0,0.75
1478,1,OPEN,20065.5,3750.0,0.75
1479,1,CLOSE,19965.17,3750.0,0.75
1479,1,CLOSE,19664.19,3750.0,0.75
